|-----------|-------------
|106 97  79 | 255 255 255 
|107 100 82 | 255 255 255 
|108 99  80 | 255 255 255 
|108 99  76 | 255 255 255 
|109 95  75 | 255 255 255 
|112 99  80 | 255 255 255 
|107 96  78 | 255 255 255 
|106 96  79 | 255 255 255 
|104 91  68 | 255 255 255 
|106 92  67 | 255 255 255 
|107 92  72 | 255 255 255 
|113 97  80 | 255 255 255 
|112 96  82 | 255 255 255 
|115 101 87 | 255 255 255 
|109 98  88 | 255 255 255 
|83  73  69 | 255 255 255 
|80  75  68 | 255 255 255 
|105 103 94 | 255 255 255 
|106 107 101| 255 255 255 
|74  77  76 | 255 255 255 
|87  89  90 | 255 255 255 
|79  80  80 | 255 255 255 
|91  87  85 | 255 255 255 
|105 97  94 | 255 255 255 
|128 117 118| 255 255 255 
|112 107 109| 255 255 255 
|128 123 118| 255 255 255 
|159 151 141| 255 255 255 
|137 129 118| 255 255 255 
|129 119 110| 255 255 255 
|152 142 138| 255 255 255 
|154 144 142| 255 255 255 
|138 127 128| 255 255 255 
|148 142 139| 255 255 255 
|134 128 124| 255 255 255 
|146 137 135| 255 255 255 
|152 142 140| 255 255 255 
|170 159 159| 255 255 255 
|166 156 153| 255 255 255 
|172 164 157| 255 255 255 
|177 169 162| 255 255 255 
|173 167 158| 255 255 255 
|175 167 163| 255 255 255 
|161 158 153| 255 255 255 
|138 138 135| 255 255 255 
|103 107 105| 0   0   0   
|75  81  80 | 0   0   0   
|71  71  69 | 255 255 255 
|83  78  77 | 0   0   0   
|80  78  75 | 255 255 255 
|76  81  74 | 255 255 255 
|76  83  76 | 255 255 255 
|83  89  82 | 0   0   0   
|82  85  81 | 255 255 255 
|129 130 128| 255 255 255 
|151 154 159| 255 255 255 
|153 157 169| 255 255 255 
|111 120 131| 0   0   0   
|36  47  52 | 255 255 255 
|73  82  75 | 255 255 255 
|129 137 141| 255 255 255 
|128 138 144| 255 255 255 
|135 142 146| 0   0   0   
|145 147 144| 0   0   0   
|148 153 152| 0   0   0   
|147 154 157| 255 255 255 
|120 129 132| 0   0   0   
|112 117 120| 0   0   0   
|128 128 130| 0   0   0   
|142 140 137| 255 255 255 
|152 150 145| 255 255 255 
|180 177 173| 255 255 255 
|225 219 220| 0   0   0   
|204 200 207| 0   0   0   
|140 143 148| 0   0   0   
|116 126 128| 255 255 255 
|113 122 122| 255 255 255 
|135 137 142| 255 255 255 
|155 152 159| 255 255 255 
|150 151 157| 255 255 255 
|171 171 175| 255 255 255 
|213 210 215| 0   0   0   
|214 209 209| 0   0   0   
|201 197 195| 0   0   0   
|195 193 191| 255 255 255 
|153 155 153| 255 255 255 
|112 118 119| 255 255 255 
|120 127 129| 255 255 255 
|118 126 125| 255 255 255 
|123 128 126| 255 255 255 
|137 143 143| 255 255 255 
|144 149 153| 255 255 255 
|140 144 152| 255 255 255 
|143 149 156| 0   0   0   
|133 142 145| 255 255 255 
|137 143 143| 255 255 255 
|155 159 162| 255 255 255 
|148 148 154| 255 255 255 
|150 150 151| 255 255 255 
|185 185 177| 255 255 255 
|210 208 195| 255 255 255 
|193 189 183| 255 255 255 
|158 152 158| 0   0   0   
|129 127 133| 0   0   0   
|127 129 128| 255 255 255 
|143 141 134| 255 255 255 
|143 137 126| 255 255 255 
|143 136 123| 255 255 255 
|143 137 125| 0   0   0   
|149 144 132| 255 255 255 
|152 144 133| 255 255 255 
|151 143 128| 255 255 255 
|147 145 126| 255 255 255 
|151 144 129| 255 255 255 
|147 138 126| 255 255 255 
|146 135 125| 255 255 255 
|142 132 123| 255 255 255 
|132 121 113| 255 255 255 
|130 119 110| 255 255 255 
|129 118 110| 255 255 255 
|124 116 106| 255 255 255 
|126 115 102| 255 255 255 
|122 110 96 | 255 255 255 
|122 112 97 | 255 255 255 
|118 111 96 | 255 255 255 
|115 109 92 | 255 255 255 
|120 112 92 | 255 255 255 
|118 110 87 | 255 255 255 
|121 112 89 | 255 255 255 
|121 109 85 | 255 255 255 
|124 108 83 | 255 255 255 
|132 111 86 | 255 255 255 
|134 111 88 | 255 255 255 
|131 109 88 | 255 255 255 
|128 111 90 | 255 255 255 
|125 114 94 | 255 255 255 
|127 116 90 | 255 255 255 
|124 112 86 | 255 255 255 
|117 102 81 | 255 255 255 
|114 98  80 | 255 255 255 
|111 93  77 | 255 255 255 
|107 91  74 | 255 255 255 
|107 95  84 | 255 255 255 
|84  75  67 | 255 255 255 
|73  67  58 | 255 255 255 
|105 100 92 | 255 255 255 
|101 99  94 | 255 255 255 
|75  72  75 | 255 255 255 
|80  80  85 | 0   0   0   
|83  82  85 | 255 255 255 
|88  85  84 | 255 255 255 
|88  86  77 | 255 255 255 
|123 118 112| 255 255 255 
|117 108 110| 255 255 255 
|133 125 119| 0   0   0   
|144 136 124| 0   0   0   
|146 140 124| 255 255 255 
|153 144 134| 0   0   0   
|153 145 141| 0   0   0   
|112 105 106| 255 255 255 
|97  90  93 | 255 255 255 
|120 115 113| 255 255 255 
|127 123 123| 255 255 255 
|120 114 114| 255 255 255 
|119 113 112| 255 255 255 
|160 155 153| 255 255 255 
|167 161 158| 255 255 255 
|165 160 155| 0   0   0   
|146 143 136| 0   0   0   
|144 141 131| 0   0   0   
|138 134 127| 255 255 255 
|113 110 106| 255 255 255 
|83  82  80 | 255 255 255 
|72  75  73 | 0   0   0   
|68  73  72 | 0   0   0   
|76  80  76 | 0   0   0   
|80  80  78 | 0   0   0   
|78  79  74 | 255 255 255 
|76  80  74 | 255 255 255 
|76  81  75 | 255 255 255 
|83  86  77 | 255 255 255 
|79  81  71 | 0   0   0   
|108 105 100| 0   0   0   
|155 155 156| 255 255 255 
|152 152 162| 255 255 255 
|142 148 158| 0   0   0   
|52  62  66 | 0   0   0   
|59  65  60 | 255 255 255 
|138 149 157| 255 255 255 
|131 146 157| 255 255 255 
|139 150 157| 255 255 255 
|144 154 154| 0   0   0   
|142 153 155| 0   0   0   
|131 142 146| 0   0   0   
|112 125 128| 255 255 255 
|123 133 136| 255 255 255 
|135 138 139| 0   0   0   
|132 133 132| 0   0   0   
|130 131 129| 0   0   0   
|142 144 143| 0   0   0   
|167 165 169| 255 255 255 
|170 169 176| 0   0   0   
|138 142 149| 0   0   0   
|115 124 128| 0   0   0   
|116 127 129| 0   0   0   
|125 127 131| 0   0   0   
|146 143 153| 0   0   0   
|128 135 145| 255 255 255 
|132 137 143| 255 255 255 
|182 183 186| 255 255 255 
|210 208 207| 0   0   0   
|202 198 198| 0   0   0   
|192 189 191| 0   0   0   
|156 155 159| 0   0   0   
|122 125 129| 255 255 255 
|126 133 136| 0   0   0   
|146 155 154| 0   0   0   
|129 136 135| 0   0   0   
|127 132 135| 0   0   0   
|134 138 144| 255 255 255 
|134 138 146| 255 255 255 
|150 154 161| 255 255 255 
|155 162 166| 0   0   0   
|137 145 147| 255 255 255 
|141 149 151| 255 255 255 
|154 155 162| 255 255 255 
|159 159 159| 255 255 255 
|190 187 178| 255 255 255 
|201 197 184| 255 255 255 
|182 179 171| 255 255 255 
|144 139 142| 0   0   0   
|121 121 125| 0   0   0   
|113 117 114| 255 255 255 
|134 133 127| 0   0   0   
|135 130 120| 0   0   0   
|148 141 129| 0   0   0   
|148 141 131| 0   0   0   
|150 142 131| 0   0   0   
|151 143 132| 0   0   0   
|149 141 128| 0   0   0   
|143 142 122| 0   0   0   
|141 137 121| 255 255 255 
|140 132 119| 255 255 255 
|141 131 121| 255 255 255 
|134 120 113| 255 255 255 
|129 117 109| 0   0   0   
|131 118 110| 0   0   0   
|132 120 112| 0   0   0   
|127 120 108| 0   0   0   
|130 121 106| 0   0   0   
|128 116 102| 0   0   0   
|132 119 106| 255 255 255 
|131 121 106| 255 255 255 
|127 118 100| 255 255 255 
|122 112 92 | 255 255 255 
|108 98  73 | 255 255 255 
|110 95  70 | 255 255 255 
|102 84  60 | 255 255 255 
|101 77  51 | 255 255 255 
|101 71  45 | 255 255 255 
|111 78  53 | 0   0   0   
|106 77  52 | 0   0   0   
|102 78  55 | 0   0   0   
|103 82  60 | 0   0   0   
|102 87  61 | 0   0   0   
|114 99  74 | 0   0   0   
|125 109 86 | 0   0   0   
|124 108 89 | 255 255 255 
|118 101 84 | 255 255 255 
|107 94  76 | 255 255 255 
|109 98  84 | 255 255 255 
|89  81  70 | 255 255 255 
|69  61  51 | 255 255 255 
|96  87  79 | 255 255 255 
|98  88  87 | 0   0   0   
|83  78  80 | 0   0   0   
|87  85  88 | 255 255 255 
|82  81  83 | 0   0   0   
|81  82  81 | 0   0   0   
|81  84  75 | 0   0   0   
|123 122 115| 255 255 255 
|150 140 141| 255 255 255 
|149 139 131| 0   0   0   
|137 129 114| 0   0   0   
|141 134 119| 0   0   0   
|152 144 134| 255 255 255 
|128 119 117| 0   0   0   
|91  86  89 | 0   0   0   
|104 99  103| 255 255 255 
|99  98  99 | 0   0   0   
|100 99  100| 0   0   0   
|98  96  96 | 0   0   0   
|99  98  98 | 0   0   0   
|120 118 117| 0   0   0   
|147 145 143| 0   0   0   
|130 129 126| 0   0   0   
|112 113 107| 0   0   0   
|130 131 121| 0   0   0   
|103 104 96 | 0   0   0   
|82  82  77 | 255 255 255 
|73  72  71 | 255 255 255 
|71  74  74 | 0   0   0   
|77  83  82 | 0   0   0   
|71  77  76 | 0   0   0   
|72  76  75 | 0   0   0   
|72  74  73 | 0   0   0   
|66  69  68 | 0   0   0   
|69  71  68 | 255 255 255 
|80  80  71 | 255 255 255 
|86  85  76 | 255 255 255 
|91  86  80 | 255 255 255 
|152 149 146| 255 255 255 
|153 150 155| 255 255 255 
|158 159 167| 0   0   0   
|98  102 107| 0   0   0   
|47  53  49 | 0   0   0   
|149 162 170| 255 255 255 
|134 144 153| 0   0   0   
|135 142 149| 255 255 255 
|140 150 154| 0   0   0   
|139 151 154| 0   0   0   
|127 141 144| 0   0   0   
|118 128 130| 255 255 255 
|135 144 145| 255 255 255 
|144 148 149| 255 255 255 
|136 138 143| 0   0   0   
|141 146 147| 255 255 255 
|149 157 156| 255 255 255 
|142 150 154| 255 255 255 
|136 143 149| 255 255 255 
|131 138 147| 255 255 255 
|121 130 138| 0   0   0   
|122 130 137| 0   0   0   
|127 134 138| 0   0   0   
|145 151 153| 0   0   0   
|136 146 153| 0   0   0   
|131 141 146| 255 255 255 
|142 151 155| 255 255 255 
|161 169 170| 255 255 255 
|167 174 174| 255 255 255 
|166 170 171| 0   0   0   
|155 157 159| 0   0   0   
|144 144 147| 0   0   0   
|143 141 141| 0   0   0   
|171 169 170| 0   0   0   
|165 165 168| 0   0   0   
|155 156 164| 255 255 255 
|135 138 145| 0   0   0   
|125 130 137| 255 255 255 
|140 144 148| 255 255 255 
|153 161 164| 255 255 255 
|131 143 146| 255 255 255 
|123 133 138| 0   0   0   
|144 146 151| 0   0   0   
|163 159 160| 255 255 255 
|191 185 181| 255 255 255 
|169 164 158| 255 255 255 
|125 125 124| 0   0   0   
|120 124 129| 0   0   0   
|119 121 126| 0   0   0   
|124 122 119| 0   0   0   
|139 138 130| 0   0   0   
|141 138 121| 0   0   0   
|147 142 125| 0   0   0   
|150 141 128| 255 255 255 
|152 140 131| 0   0   0   
|148 138 129| 255 255 255 
|145 136 127| 255 255 255 
|139 133 120| 255 255 255 
|137 130 117| 255 255 255 
|137 128 115| 255 255 255 
|135 125 116| 255 255 255 
|131 121 113| 0   0   0   
|136 125 117| 0   0   0   
|133 120 109| 0   0   0   
|134 123 106| 0   0   0   
|136 126 107| 0   0   0   
|141 129 113| 255 255 255 
|141 127 114| 255 255 255 
|132 115 103| 255 255 255 
|116 98  81 | 255 255 255 
|98  78  59 | 255 255 255 
|85  65  46 | 255 255 255 
|74  52  35 | 0   0   0   
|68  41  24 | 0   0   0   
|69  41  21 | 0   0   0   
|82  50  26 | 0   0   0   
|83  50  23 | 0   0   0   
|93  58  29 | 0   0   0   
|89  53  25 | 0   0   0   
|85  50  25 | 0   0   0   
|85  49  26 | 0   0   0   
|77  48  24 | 0   0   0   
|71  45  22 | 0   0   0   
|73  50  27 | 0   0   0   
|96  74  56 | 0   0   0   
|116 97  84 | 0   0   0   
|128 112 100| 0   0   0   
|110 101 86 | 0   0   0   
|91  88  69 | 0   0   0   
|65  60  45 | 255 255 255 
|77  67  62 | 255 255 255 
|77  67  71 | 255 255 255 
|96  91  90 | 0   0   0   
|96  95  88 | 0   0   0   
|80  82  78 | 0   0   0   
|87  88  89 | 255 255 255 
|104 108 105| 255 255 255 
|116 115 108| 255 255 255 
|155 145 137| 255 255 255 
|146 138 123| 0   0   0   
|148 140 123| 0   0   0   
|152 143 130| 0   0   0   
|137 127 123| 255 255 255 
|100 90  93 | 255 255 255 
|99  94  98 | 255 255 255 
|99  97  100| 0   0   0   
|88  91  95 | 0   0   0   
|100 104 104| 0   0   0   
|118 122 117| 0   0   0   
|102 104 97 | 255 255 255 
|107 111 107| 0   0   0   
|133 135 134| 255 255 255 
|116 118 118| 255 255 255 
|111 118 114| 0   0   0   
|104 111 102| 0   0   0   
|76  80  73 | 0   0   0   
|71  74  69 | 255 255 255 
|74  74  75 | 255 255 255 
|76  77  80 | 0   0   0   
|70  71  75 | 0   0   0   
|68  70  72 | 0   0   0   
|68  69  70 | 0   0   0   
|56  56  60 | 0   0   0   
|46  45  50 | 255 255 255 
|54  55  56 | 255 255 255 
|72  73  69 | 0   0   0   
|81  80  74 | 0   0   0   
|82  79  74 | 0   0   0   
|124 121 119| 0   0   0   
|154 149 152| 255 255 255 
|161 160 162| 255 255 255 
|126 132 134| 0   0   0   
|34  44  47 | 0   0   0   
|125 135 143| 255 255 255 
|139 148 156| 0   0   0   
|175 181 188| 0   0   0   
|151 160 162| 0   0   0   
|142 154 155| 0   0   0   
|125 135 139| 255 255 255 
|114 124 126| 255 255 255 
|119 127 128| 255 255 255 
|135 140 142| 0   0   0   
|155 159 164| 0   0   0   
|147 156 158| 255 255 255 
|156 167 168| 0   0   0   
|161 172 173| 255 255 255 
|129 140 145| 255 255 255 
|131 141 149| 0   0   0   
|137 146 154| 255 255 255 
|143 151 159| 255 255 255 
|138 148 151| 0   0   0   
|136 146 149| 0   0   0   
|136 146 152| 255 255 255 
|132 143 148| 255 255 255 
|131 142 146| 255 255 255 
|133 144 146| 255 255 255 
|128 137 141| 255 255 255 
|157 162 164| 255 255 255 
|150 150 153| 0   0   0   
|146 145 145| 0   0   0   
|163 159 158| 0   0   0   
|160 156 158| 0   0   0   
|157 157 161| 0   0   0   
|156 154 163| 255 255 255 
|136 137 146| 255 255 255 
|129 135 142| 0   0   0   
|143 150 154| 255 255 255 
|148 155 157| 255 255 255 
|144 155 156| 255 255 255 
|124 136 141| 255 255 255 
|130 134 138| 0   0   0   
|148 146 147| 255 255 255 
|161 157 155| 0   0   0   
|140 136 133| 0   0   0   
|88  90  87 | 0   0   0   
|117 121 124| 0   0   0   
|124 124 125| 0   0   0   
|135 132 127| 0   0   0   
|141 138 125| 0   0   0   
|141 141 122| 0   0   0   
|152 147 127| 255 255 255 
|151 140 127| 0   0   0   
|148 135 126| 0   0   0   
|145 135 125| 255 255 255 
|143 137 127| 255 255 255 
|136 132 120| 255 255 255 
|137 132 120| 255 255 255 
|137 130 117| 255 255 255 
|136 127 116| 255 255 255 
|139 129 120| 255 255 255 
|142 130 119| 0   0   0   
|148 135 120| 0   0   0   
|145 132 112| 255 255 255 
|134 122 99 | 255 255 255 
|112 96  78 | 255 255 255 
|101 80  67 | 255 255 255 
|85  61  45 | 255 255 255 
|86  58  38 | 0   0   0   
|78  51  25 | 0   0   0   
|84  51  32 | 0   0   0   
|82  49  34 | 0   0   0   
|82  48  33 | 0   0   0   
|80  44  26 | 0   0   0   
|85  47  25 | 0   0   0   
|89  51  24 | 0   0   0   
|91  53  24 | 0   0   0   
|92  52  24 | 0   0   0   
|97  57  33 | 0   0   0   
|99  57  34 | 0   0   0   
|91  53  32 | 0   0   0   
|75  43  20 | 0   0   0   
|60  31  11 | 0   0   0   
|58  33  15 | 0   0   0   
|65  41  30 | 0   0   0   
|90  71  61 | 0   0   0   
|136 123 109| 0   0   0   
|102 95  75 | 0   0   0   
|69  63  48 | 0   0   0   
|60  50  49 | 255 255 255 
|57  50  53 | 255 255 255 
|100 96  92 | 0   0   0   
|94  92  84 | 0   0   0   
|81  80  76 | 0   0   0   
|85  82  83 | 0   0   0   
|110 110 108| 255 255 255 
|143 138 132| 255 255 255 
|149 138 128| 255 255 255 
|148 143 126| 0   0   0   
|148 142 125| 0   0   0   
|140 133 121| 0   0   0   
|113 103 99 | 0   0   0   
|100 91  94 | 255 255 255 
|99  95  101| 255 255 255 
|98  99  98 | 0   0   0   
|83  89  88 | 0   0   0   
|102 108 104| 0   0   0   
|121 125 117| 0   0   0   
|106 108 100| 255 255 255 
|115 117 115| 0   0   0   
|130 135 133| 0   0   0   
|114 120 117| 255 255 255 
|79  85  81 | 255 255 255 
|69  77  68 | 255 255 255 
|77  84  79 | 0   0   0   
|76  77  74 | 255 255 255 
|72  72  75 | 255 255 255 
|70  69  75 | 0   0   0   
|69  68  73 | 0   0   0   
|58  58  62 | 0   0   0   
|36  39  42 | 0   0   0   
|10  10  16 | 0   0   0   
|45  43  52 | 0   0   0   
|63  63  67 | 0   0   0   
|63  62  65 | 0   0   0   
|76  75  77 | 0   0   0   
|80  79  78 | 0   0   0   
|110 108 109| 0   0   0   
|156 152 154| 0   0   0   
|156 157 157| 0   0   0   
|147 155 155| 0   0   0   
|38  46  55 | 0   0   0   
|185 192 196| 0   0   0   
|161 168 172| 0   0   0   
|169 174 176| 0   0   0   
|155 158 159| 255 255 255 
|143 151 155| 0   0   0   
|125 136 140| 0   0   0   
|113 124 127| 255 255 255 
|99  110 113| 255 255 255 
|115 124 127| 255 255 255 
|139 149 150| 0   0   0   
|145 155 158| 0   0   0   
|142 157 160| 0   0   0   
|139 150 153| 0   0   0   
|147 159 163| 255 255 255 
|147 158 162| 255 255 255 
|138 150 154| 0   0   0   
|134 145 150| 255 255 255 
|131 140 145| 255 255 255 
|135 145 150| 255 255 255 
|136 148 152| 255 255 255 
|132 146 151| 255 255 255 
|131 144 152| 255 255 255 
|132 144 152| 255 255 255 
|123 131 138| 255 255 255 
|160 161 165| 255 255 255 
|179 178 178| 255 255 255 
|165 161 159| 0   0   0   
|171 166 166| 0   0   0   
|147 143 147| 255 255 255 
|124 124 130| 255 255 255 
|121 122 132| 255 255 255 
|134 139 148| 255 255 255 
|151 159 166| 0   0   0   
|149 159 162| 0   0   0   
|133 142 144| 0   0   0   
|125 137 137| 255 255 255 
|125 138 140| 255 255 255 
|125 132 139| 255 255 255 
|134 137 141| 255 255 255 
|143 144 144| 0   0   0   
|113 113 108| 255 255 255 
|122 124 119| 255 255 255 
|146 148 144| 0   0   0   
|132 130 123| 0   0   0   
|141 137 122| 0   0   0   
|141 138 120| 0   0   0   
|148 144 124| 255 255 255 
|141 134 120| 255 255 255 
|144 133 123| 0   0   0   
|144 130 121| 0   0   0   
|140 131 119| 255 255 255 
|138 133 120| 255 255 255 
|133 131 120| 0   0   0   
|132 130 115| 255 255 255 
|137 131 115| 255 255 255 
|146 138 122| 255 255 255 
|152 138 124| 255 255 255 
|151 134 120| 255 255 255 
|119 101 83 | 255 255 255 
|97  79  57 | 255 255 255 
|78  56  35 | 255 255 255 
|74  47  28 | 0   0   0   
|74  45  23 | 0   0   0   
|80  46  23 | 0   0   0   
|94  59  29 | 0   0   0   
|96  56  27 | 0   0   0   
|98  55  32 | 0   0   0   
|96  51  31 | 0   0   0   
|92  49  32 | 0   0   0   
|88  48  28 | 0   0   0   
|88  45  22 | 0   0   0   
|88  43  19 | 0   0   0   
|90  44  18 | 255 255 255 
|94  49  21 | 255 255 255 
|95  51  26 | 255 255 255 
|96  49  26 | 255 255 255 
|99  57  36 | 255 255 255 
|91  51  32 | 255 255 255 
|79  45  25 | 255 255 255 
|75  43  26 | 255 255 255 
|68  38  27 | 255 255 255 
|35  8   0  | 255 255 255 
|73  57  47 | 255 255 255 
|132 122 104| 0   0   0   
|60  53  44 | 0   0   0   
|34  27  26 | 0   0   0   
|68  63  59 | 0   0   0   
|82  77  74 | 0   0   0   
|86  81  80 | 0   0   0   
|85  78  76 | 0   0   0   
|89  84  78 | 0   0   0   
|121 117 113| 0   0   0   
|146 136 133| 255 255 255 
|144 135 123| 255 255 255 
|126 120 102| 0   0   0   
|123 120 103| 0   0   0   
|104 100 90 | 0   0   0   
|103 98  95 | 255 255 255 
|103 97  99 | 0   0   0   
|113 115 117| 0   0   0   
|121 122 121| 0   0   0   
|104 106 101| 0   0   0   
|98  102 94 | 255 255 255 
|98  101 93 | 255 255 255 
|99  102 96 | 255 255 255 
|128 131 133| 255 255 255 
|108 112 114| 0   0   0   
|80  86  86 | 0   0   0   
|69  75  72 | 255 255 255 
|68  75  72 | 255 255 255 
|72  77  77 | 0   0   0   
|65  66  71 | 255 255 255 
|62  62  69 | 255 255 255 
|46  45  54 | 0   0   0   
|23  22  31 | 0   0   0   
|11  11  19 | 0   0   0   
|56  60  66 | 0   0   0   
|103 105 114| 0   0   0   
|148 146 157| 0   0   0   
|134 132 143| 0   0   0   
|60  58  67 | 255 255 255 
|71  68  78 | 255 255 255 
|76  71  78 | 255 255 255 
|79  78  80 | 255 255 255 
|140 138 140| 0   0   0   
|157 157 158| 0   0   0   
|156 163 167| 0   0   0   
|99  108 118| 0   0   0   
|230 234 234| 0   0   0   
|205 209 209| 255 255 255 
|197 198 195| 255 255 255 
|178 181 175| 0   0   0   
|154 162 162| 0   0   0   
|145 153 159| 255 255 255 
|114 124 134| 255 255 255 
|99  108 115| 255 255 255 
|109 119 120| 0   0   0   
|139 151 151| 0   0   0   
|142 155 154| 0   0   0   
|143 152 160| 255 255 255 
|137 146 152| 0   0   0   
|136 145 149| 0   0   0   
|137 147 148| 255 255 255 
|127 138 140| 0   0   0   
|129 137 141| 0   0   0   
|137 143 152| 0   0   0   
|130 138 148| 255 255 255 
|128 141 144| 255 255 255 
|133 148 154| 255 255 255 
|137 149 159| 255 255 255 
|131 141 151| 255 255 255 
|132 137 148| 255 255 255 
|151 152 158| 255 255 255 
|174 172 170| 255 255 255 
|177 173 166| 255 255 255 
|176 170 169| 0   0   0   
|163 158 161| 0   0   0   
|143 141 146| 255 255 255 
|133 137 145| 255 255 255 
|146 152 161| 255 255 255 
|155 164 173| 255 255 255 
|139 148 153| 0   0   0   
|128 138 140| 255 255 255 
|121 136 135| 0   0   0   
|123 136 138| 255 255 255 
|122 132 138| 255 255 255 
|124 133 139| 255 255 255 
|106 114 113| 0   0   0   
|82  87  79 | 0   0   0   
|142 140 133| 255 255 255 
|143 140 132| 0   0   0   
|141 135 123| 0   0   0   
|141 137 118| 0   0   0   
|138 135 117| 255 255 255 
|139 138 121| 255 255 255 
|142 137 124| 255 255 255 
|144 133 124| 255 255 255 
|139 129 121| 255 255 255 
|141 133 121| 255 255 255 
|142 135 122| 0   0   0   
|142 137 123| 0   0   0   
|147 139 122| 255 255 255 
|151 138 120| 255 255 255 
|137 119 104| 255 255 255 
|115 92  78 | 255 255 255 
|96  69  55 | 255 255 255 
|84  54  37 | 0   0   0   
|82  51  30 | 0   0   0   
|84  47  34 | 0   0   0   
|91  51  36 | 0   0   0   
|96  55  34 | 0   0   0   
|98  55  29 | 0   0   0   
|100 55  23 | 0   0   0   
|103 58  26 | 0   0   0   
|100 53  27 | 0   0   0   
|97  51  27 | 0   0   0   
|93  47  28 | 255 255 255 
|94  50  30 | 255 255 255 
|95  47  24 | 255 255 255 
|93  47  23 | 255 255 255 
|92  45  20 | 255 255 255 
|93  47  21 | 255 255 255 
|96  52  25 | 255 255 255 
|95  51  26 | 255 255 255 
|97  53  31 | 255 255 255 
|97  55  36 | 255 255 255 
|90  53  35 | 255 255 255 
|75  42  28 | 255 255 255 
|73  41  32 | 255 255 255 
|57  27  21 | 255 255 255 
|37  15  9  | 255 255 255 
|126 111 95 | 255 255 255 
|69  60  54 | 0   0   0   
|49  46  43 | 0   0   0   
|96  94  85 | 0   0   0   
|66  61  59 | 0   0   0   
|74  70  72 | 0   0   0   
|82  75  72 | 255 255 255 
|111 103 92 | 255 255 255 
|141 131 126| 0   0   0   
|138 126 125| 0   0   0   
|146 138 126| 255 255 255 
|132 127 113| 0   0   0   
|110 109 95 | 0   0   0   
|102 100 90 | 0   0   0   
|96  92  89 | 255 255 255 
|108 107 105| 0   0   0   
|118 119 119| 0   0   0   
|107 111 110| 0   0   0   
|100 102 94 | 0   0   0   
|106 107 100| 255 255 255 
|112 114 109| 255 255 255 
|114 114 116| 255 255 255 
|84  85  91 | 255 255 255 
|72  72  82 | 255 255 255 
|66  69  75 | 255 255 255 
|69  74  75 | 0   0   0   
|60  65  67 | 0   0   0   
|55  58  62 | 0   0   0   
|40  40  48 | 255 255 255 
|28  27  36 | 255 255 255 
|45  41  55 | 255 255 255 
|87  83  97 | 255 255 255 
|128 127 138| 0   0   0   
|144 148 157| 0   0   0   
|150 149 158| 0   0   0   
|148 148 156| 255 255 255 
|157 156 169| 0   0   0   
|95  93  106| 0   0   0   
