|-----------|-------------
|84  54  43 | 22  5   0   
|86  56  42 | 25  7   0   
|88  58  40 | 25  9   0   
|91  60  41 | 22  8   0   
|89  60  43 | 24  8   0   
|87  59  42 | 22  9   0   
|86  59  44 | 17  5   0   
|84  58  41 | 15  12  0   
|86  59  40 | 19  12  0   
|81  55  37 | 17  9   0   
|79  53  36 | 19  7   0   
|78  54  41 | 18  7   0   
|72  49  38 | 20  7   0   
|71  50  39 | 18  11  0   
|65  44  30 | 20  6   0   
|67  42  29 | 21  4   0   
|63  32  15 | 32  20  0   
|100 71  43 | 40  27  0   
|163 133 98 | 37  24  0   
|156 125 89 | 37  20  0   
|145 117 84 | 24  12  0   
|124 97  69 | 29  15  0   
|126 99  77 | 24  15  0   
|126 103 77 | 25  25  0   
|130 105 74 | 34  16  0   
|136 105 80 | 33  13  0   
|133 101 77 | 34  12  0   
|128 98  74 | 19  5   0   
|106 88  65 | 28  28  15  
|143 134 120| 17  25  25  
|174 172 170| 21  25  33  
|173 173 180| 15  15  26  
|161 159 172| 14  12  25  
|142 142 154| 16  18  22  
|145 144 154| 19  14  26  
|146 145 154| 22  23  26  
|145 150 156| 16  16  20  
|144 149 154| 0   0   4   
|62  68  76 | 15  22  26  
|43  50  56 | 0   0   0   
|69  80  70 | 0   0   0   
|77  81  74 | 0   0   0   
|73  71  68 | 9   2   10  
|67  62  64 | 0   0   1   
|110 107 112| 0   0   1   
|137 137 141| 15  16  19  
|140 142 148| 30  27  27  
|131 132 136| 26  21  34  
|138 139 146| 20  16  26  
|157 153 161| 21  19  20  
|161 158 165| 23  19  25  
|152 148 155| 23  25  32  
|128 127 134| 23  19  29  
|99  99  103| 16  15  15  
|83  83  85 | 13  16  3   
|85  90  85 | 18  24  22  
|129 135 132| 17  23  27  
|153 158 163| 5   27  48  
|155 160 166| 41  4   0   
|136 104 89 | 31  9   0   
|127 95  74 | 32  22  0   
|128 97  68 | 36  26  0   
|152 123 88 | 32  19  0   
|160 131 98 | 33  26  0   
|159 134 91 | 38  35  0   
|168 145 101| 27  19  0   
|146 122 90 | 20  5   0   
|119 92  76 | 31  10  0   
|128 101 87 | 32  19  0   
|127 104 83 | 29  17  0   
|123 99  80 | 28  14  0   
|126 99  79 | 32  15  0   
|132 102 80 | 31  17  0   
|134 101 80 | 34  16  0   
|137 104 81 | 35  19  0   
|139 106 84 | 23  18  0   
|128 101 77 | 25  15  0   
|123 97  74 | 24  12  0   
|126 100 79 | 23  12  2   
|117 90  72 | 27  21  13  
|119 97  83 | 24  19  20  
|115 98  86 | 17  19  21  
|115 108 100| 19  21  21  
|131 127 119| 16  18  15  
|147 142 136| 27  24  19  
|161 152 148| 39  33  18  
|205 191 184| 42  30  22  
|223 208 204| 40  24  25  
|179 165 162| 35  26  27  
|152 145 145| 18  17  20  
|136 138 139| 5   16  18  
|123 126 123| 23  28  21  
|122 110 106| 22  24  11  
|100 75  67 | 20  0   0   
|122 85  66 | 52  25  0   
|173 131 104| 46  22  0   
|179 134 105| 46  20  0   
|178 132 101| 43  21  0   
|174 130 100| 44  20  0   
|168 124 95 | 39  16  0   
|165 120 92 | 40  14  0   
|159 111 83 | 42  9   0   
|152 105 77 | 41  16  0   
|143 100 72 | 40  17  0   
|124 80  53 | 33  9   0   
|116 74  48 | 35  9   0   
|115 71  53 | 29  7   0   
|108 67  51 | 31  8   0   
|104 66  49 | 26  10  0   
|99  63  40 | 31  10  0   
|103 71  45 | 27  6   0   
|93  66  43 | 23  11  0   
|93  65  43 | 23  13  0   
|101 68  48 | 27  13  0   
|104 66  50 | 32  8   0   
|110 69  55 | 35  6   0   
|107 67  50 | 34  6   0   
|101 68  47 | 28  11  0   
|96  69  46 | 21  8   0   
|87  63  43 | 21  6   0   
|85  59  41 | 26  7   0   
|94  63  44 | 27  10  0   
|92  61  40 | 21  9   0   
|88  59  41 | 26  10  0   
|95  66  50 | 22  8   0   
|95  65  53 | 26  3   0   
|91  60  49 | 23  6   0   
|92  62  52 | 23  6   0   
|92  64  52 | 24  7   0   
|98  65  51 | 27  10  0   
|92  58  40 | 27  9   0   
|94  60  40 | 24  8   0   
|95  63  44 | 26  8   0   
|97  67  48 | 22  9   0   
|95  66  50 | 19  8   0   
|92  59  44 | 25  12  0   
|98  63  43 | 23  9   0   
|90  56  37 | 25  10  0   
|85  53  37 | 21  7   0   
|84  55  43 | 20  6   0   
|81  54  45 | 18  6   0   
|73  49  39 | 17  8   0   
|71  49  35 | 17  6   0   
|73  47  37 | 22  0   0   
|72  39  33 | 25  12  0   
|68  35  17 | 44  32  0   
|123 91  62 | 39  23  0   
|160 129 95 | 35  22  0   
|146 115 84 | 25  15  0   
|126 97  70 | 31  15  0   
|132 103 82 | 26  20  0   
|125 98  72 | 31  22  0   
|133 105 76 | 35  16  0   
|140 109 83 | 35  14  0   
|137 104 78 | 36  15  0   
|128 100 71 | 19  14  0   
|114 97  68 | 24  23  5   
|113 102 84 | 24  27  26  
|169 165 161| 22  22  27  
|179 175 182| 21  14  29  
|172 167 183| 13  15  25  
|150 147 161| 18  15  24  
|147 145 156| 23  16  21  
|145 144 151| 15  19  23  
|142 146 153| 26  27  27  
|155 162 167| 0   0   12  
|97  106 114| 3   13  21  
|35  46  51 | 0   0   0   
|66  75  68 | 0   0   0   
|80  83  76 | 0   0   0   
|87  85  82 | 13  6   7   
|130 123 122| 17  16  20  
|158 155 157| 27  25  25  
|142 141 145| 23  26  31  
|129 134 138| 18  19  19  
|116 119 124| 12  17  23  
|131 130 138| 26  20  24  
|147 143 152| 25  26  30  
|121 118 126| 28  20  24  
|94  91  99 | 18  16  22  
|79  78  86 | 9   6   8   
|82  84  89 | 8   4   6   
|93  96  99 | 3   11  2   
|71  78  71 | 14  21  16  
|99  105 100| 20  20  30  
|151 156 159| 4   25  48  
|153 158 164| 46  7   0   
|138 106 91 | 33  12  0   
|130 99  79 | 29  15  0   
|134 105 76 | 36  26  0   
|149 121 83 | 36  19  0   
|156 126 89 | 36  27  0   
|159 130 86 | 40  34  0   
|170 142 99 | 32  22  0   
|148 121 89 | 24  5   0   
|119 90  70 | 31  13  0   
|123 94  77 | 27  19  0   
|131 104 85 | 26  14  0   
|124 100 78 | 26  14  0   
|122 97  74 | 34  17  0   
|127 98  75 | 34  13  0   
|134 104 80 | 34  17  0   
|135 104 80 | 39  16  0   
|129 98  74 | 28  14  0   
|119 91  67 | 28  15  0   
|125 100 75 | 31  19  0   
|132 101 80 | 29  10  0   
|124 95  75 | 27  14  0   
|123 96  77 | 23  10  0   
|115 92  74 | 13  14  8   
|110 94  82 | 19  18  10  
|113 101 91 | 22  22  16  
|122 111 102| 22  17  14  
|136 125 116| 38  28  16  
|193 176 173| 46  32  28  
|204 188 186| 31  19  12  
|146 138 138| 21  14  11  
|129 128 130| 9   15  20  
|130 136 139| 8   22  20  
|125 128 128| 21  16  13  
|109 95  90 | 15  0   0   
|98  63  53 | 31  2   0   
|137 94  71 | 51  26  0   
|175 131 101| 46  18  0   
|180 135 103| 45  21  0   
|175 131 99 | 42  19  0   
|174 129 99 | 40  17  0   
|173 126 99 | 41  16  0   
|168 122 94 | 44  15  0   
|157 110 81 | 44  15  0   
|151 106 78 | 41  18  0   
|129 89  60 | 34  10  0   
|117 77  49 | 33  14  0   
|118 79  54 | 35  6   0   
|113 73  54 | 31  5   0   
|108 69  51 | 27  7   0   
|103 66  46 | 31  8   0   
|103 67  42 | 31  14  0   
|101 72  46 | 23  14  0   
|96  71  49 | 23  12  0   
|96  69  46 | 30  10  0   
|102 69  51 | 31  7   0   
|108 71  54 | 36  3   0   
|106 68  49 | 37  7   0   
|106 70  49 | 29  11  0   
|99  70  48 | 24  14  0   
|101 76  53 | 16  12  0   
|98  73  55 | 20  9   0   
|99  68  52 | 29  10  0   
|113 79  62 | 28  12  0   
|104 71  50 | 22  7   0   
|96  62  46 | 27  12  0   
|107 75  59 | 26  7   0   
|105 74  61 | 24  5   0   
|101 66  57 | 23  9   0   
|101 68  59 | 23  11  0   
|94  60  50 | 28  10  0   
|94  57  44 | 30  10  0   
|91  53  37 | 30  9   0   
|91  54  37 | 27  12  0   
|94  58  41 | 28  10  0   
|93  59  42 | 23  12  0   
|96  64  49 | 26  5   0   
|101 63  46 | 33  13  0   
|103 63  45 | 28  9   0   
|98  60  43 | 28  7   0   
|92  56  43 | 24  5   0   
|87  56  44 | 22  6   0   
|85  55  44 | 18  5   0   
|79  53  42 | 19  11  0   
|80  58  42 | 22  7   0   
|73  48  39 | 25  0   0   
|69  41  39 | 21  2   0   
|72  41  30 | 35  19  0   
|65  35  8  | 40  26  0   
|135 100 73 | 34  18  0   
|165 131 100| 26  12  0   
|142 109 80 | 32  13  0   
|139 107 81 | 27  13  0   
|142 115 87 | 32  20  0   
|144 115 87 | 33  15  0   
|150 118 96 | 36  12  0   
|149 118 94 | 32  15  0   
|146 119 90 | 20  19  0   
|138 119 88 | 17  12  0   
|124 110 86 | 24  27  27  
|159 150 142| 25  22  26  
|178 171 177| 24  13  36  
|177 172 185| 18  15  26  
|156 153 166| 20  16  23  
|139 139 151| 23  17  18  
|145 144 155| 11  16  23  
|142 146 154| 22  29  31  
|146 151 158| 7   11  24  
|140 147 155| 0   9   16  
|55  64  71 | 0   0   0   
|49  58  57 | 0   0   0   
|76  79  75 | 0   0   0   
|90  89  84 | 37  27  22  
|117 111 106| 30  30  32  
|147 142 137| 23  20  21  
|148 142 144| 13  18  23  
|129 131 135| 10  14  15  
|124 127 135| 19  17  25  
|103 102 113| 29  20  28  
|83  79  89 | 15  12  19  
|82  79  87 | 8   4   12  
|81  77  83 | 2   2   13  
|87  83  89 | 5   7   13  
|82  82  83 | 13  15  21  
|92  93  94 | 3   13  1   
|61  66  59 | 9   15  5   
|73  79  76 | 21  22  28  
|149 153 157| 4   26  49  
|155 158 164| 48  8   0   
|126 94  78 | 29  12  0   
|124 94  75 | 30  17  0   
|138 112 82 | 37  25  0   
|147 125 84 | 34  18  0   
|149 123 79 | 37  27  0   
|164 135 86 | 44  31  0   
|170 142 100| 36  21  0   
|149 124 88 | 26  7   0   
|119 93  67 | 29  10  0   
|115 88  68 | 32  15  0   
|124 96  76 | 26  17  0   
|127 103 77 | 29  17  0   
|122 95  69 | 33  13  0   
|120 93  67 | 33  16  0   
|121 94  66 | 35  16  0   
|124 97  70 | 32  14  0   
|126 99  72 | 24  13  0   
|129 101 78 | 27  21  0   
|128 99  78 | 37  15  0   
|121 91  74 | 29  12  0   
|124 94  73 | 30  13  0   
|128 100 76 | 26  14  0   
|125 97  73 | 18  14  3   
|116 90  75 | 19  14  7   
|116 96  84 | 23  16  10  
|116 99  85 | 17  17  3   
|104 88  72 | 41  26  20  
|144 122 117| 45  28  26  
|177 164 163| 14  10  7   
|141 140 140| 11  11  15  
|137 138 144| 10  20  26  
|127 133 140| 12  19  27  
|120 127 127| 20  10  3   
|102 95  84 | 25  0   0   
|82  50  29 | 42  10  0   
|132 87  57 | 50  24  0   
|178 135 99 | 47  21  0   
|177 135 102| 42  22  0   
|173 132 100| 42  19  0   
|169 123 94 | 45  17  0   
|173 126 99 | 45  20  0   
|169 123 98 | 46  15  0   
|152 110 88 | 42  18  0   
|132 93  68 | 33  13  0   
|129 88  62 | 31  11  0   
|121 83  58 | 35  13  0   
|117 81  57 | 33  9   0   
|108 73  49 | 29  6   0   
|111 71  51 | 28  10  0   
|107 70  47 | 35  11  0   
|104 69  44 | 27  17  0   
|100 69  45 | 19  12  0   
|102 74  54 | 24  13  0   
|103 73  55 | 27  7   0   
|107 73  54 | 34  9   0   
|110 76  52 | 33  8   0   
|107 73  48 | 31  11  0   
|109 76  49 | 24  13  0   
|110 82  58 | 22  15  0   
|99  72  50 | 20  13  0   
|118 84  70 | 26  7   0   
|123 89  74 | 34  12  0   
|124 90  73 | 28  13  0   
|119 84  64 | 26  7   0   
|113 76  60 | 29  12  0   
|111 74  60 | 25  13  0   
|108 70  61 | 30  4   0   
|108 72  63 | 26  9   0   
|100 65  56 | 25  7   0   
|110 72  61 | 27  5   0   
|101 59  47 | 30  5   0   
|99  58  43 | 28  5   0   
|96  58  41 | 28  7   0   
|92  56  38 | 28  6   0   
|94  61  44 | 22  10  0   
|103 68  52 | 31  7   0   
|109 67  51 | 34  8   0   
|109 65  49 | 31  8   0   
|103 65  49 | 28  6   0   
|105 68  54 | 22  7   0   
|99  61  51 | 24  5   0   
|93  57  49 | 21  4   0   
|92  63  47 | 22  16  0   
|86  60  44 | 24  4   0   
|77  55  44 | 17  0   0   
|72  52  46 | 24  4   0   
|68  42  36 | 19  7   0   
|65  38  21 | 36  17  0   
|67  34  10 | 40  24  0   
|153 117 88 | 31  14  0   
|184 147 118| 35  14  0   
|175 141 112| 29  20  0   
|162 135 104| 33  21  0   
|161 132 99 | 38  15  0   
|160 130 104| 33  17  0   
|161 131 112| 35  22  0   
|161 132 108| 27  24  0   
|152 129 101| 22  18  0   
|147 129 103| 25  24  19  
|132 117 103| 27  18  28  
|184 173 172| 24  18  32  
|175 173 179| 21  16  23  
|170 170 180| 14  12  20  
|145 148 161| 20  15  23  
|139 145 158| 12  19  24  
|145 149 160| 19  20  25  
|144 148 156| 21  23  32  
|156 159 169| 0   7   20  
|96  104 112| 0   0   0   
|34  43  49 | 0   0   0   
|73  78  80 | 0   0   0   
|92  90  84 | 34  24  20  
|93  88  75 | 23  22  16  
|131 124 111| 26  18  15  
|163 157 149| 11  18  17  
|141 139 146| 16  18  27  
|143 143 155| 17  11  24  
|77  80  92 | 10  1   10  
|41  44  50 | 5   6   11  
|79  78  86 | 9   5   11  
|78  75  77 | 14  6   15  
|82  79  76 | 11  10  11  
|83  79  75 | 20  18  20  
|74  76  69 | 3   12  0   
|29  33  27 | 0   3   0   
|75  78  83 | 25  26  32  
|156 159 165| 9   27  50  
|153 154 159| 45  4   0   
|123 95  75 | 28  10  0   
|124 96  74 | 32  18  0   
|123 97  65 | 32  30  0   
|146 123 83 | 32  23  0   
|157 130 88 | 44  32  0   
|163 136 92 | 42  29  0   
|166 140 97 | 35  22  0   
|154 131 96 | 24  11  0   
|131 109 81 | 25  12  0   
|127 99  79 | 33  15  0   
|122 96  75 | 27  20  0   
|113 90  64 | 32  16  0   
|122 96  71 | 27  16  0   
|124 98  73 | 30  17  0   
|122 94  71 | 29  19  0   
|115 87  64 | 28  20  0   
|121 93  71 | 33  17  0   
|116 88  66 | 33  16  0   
|115 87  68 | 30  8   0   
|119 90  71 | 29  12  0   
|116 89  66 | 33  17  0   
|118 91  67 | 32  20  0   
|126 101 76 | 28  10  0   
|118 92  74 | 26  14  2   
|113 90  75 | 26  16  1   
|115 94  78 | 17  14  0   
|110 91  74 | 34  10  5   
|95  72  61 | 34  23  24  
|146 131 121| 9   14  14  
|147 144 137| 16  15  27  
|139 142 142| 11  16  31  
|135 141 143| 8   22  30  
|122 131 128| 17  19  0   
|76  75  62 | 21  0   0   
|64  41  25 | 44  13  0   
|126 87  61 | 51  31  0   
|168 125 93 | 42  22  0   
|181 138 106| 38  21  0   
|175 130 98 | 42  16  0   
|179 131 101| 46  19  0   
|175 127 100| 47  18  0   
|164 119 95 | 37  14  0   
|145 104 80 | 28  14  0   
|138 94  71 | 36  12  0   
|131 85  62 | 34  13  0   
|120 78  55 | 30  15  0   
|115 78  55 | 27  14  0   
|113 72  50 | 31  9   0   
|112 70  49 | 30  11  0   
|109 69  46 | 30  13  0   
|107 71  46 | 25  12  0   
|110 75  48 | 26  12  0   
|107 76  55 | 25  10  0   
|104 73  53 | 32  10  0   
|109 76  57 | 33  13  0   
|113 79  57 | 28  12  0   
|115 82  58 | 29  14  0   
|113 79  53 | 25  17  0   
|115 81  56 | 19  12  0   
|118 84  63 | 32  8   0   
|127 91  75 | 33  13  0   
|131 93  78 | 31  13  0   
|131 94  78 | 33  13  0   
|133 94  77 | 31  9   0   
|129 91  76 | 33  10  0   
|121 83  70 | 30  3   0   
|115 77  68 | 28  8   0   
|120 82  74 | 25  4   0   
|122 83  76 | 31  10  0   
|120 82  71 | 33  3   0   
|113 71  59 | 34  5   0   
|105 63  49 | 27  8   0   
|99  62  44 | 27  7   0   
|109 73  54 | 24  10  0   
|104 68  51 | 28  10  0   
|104 67  50 | 35  6   0   
|112 72  54 | 38  7   0   
|109 69  50 | 28  8   0   
|105 68  52 | 31  9   0   
|105 67  53 | 30  3   0   
|102 64  51 | 26  3   0   
|97  59  47 | 25  12  0   
|101 65  54 | 28  11  0   
|89  58  44 | 18  7   0   
|82  57  45 | 13  8   0   
|73  50  39 | 19  2   0   
|70  46  33 | 17  9   0   
|72  44  27 | 20  1   0   
|67  34  13 | 44  23  0   
|70  34  8  | 50  24  0   
|138 106 77 | 44  23  0   
|168 139 110| 34  24  0   
|156 131 98 | 39  26  0   
|155 129 96 | 39  21  0   
|154 122 98 | 35  15  0   
|149 120 97 | 39  21  0   
|151 124 97 | 32  22  0   
|148 124 94 | 32  25  0   
|142 123 96 | 21  10  0   
|115 99  84 | 35  25  22  
|157 146 142| 21  21  25  
|178 176 180| 23  22  27  
|178 180 189| 13  16  27  
|154 158 170| 12  17  30  
|132 140 155| 15  17  27  
|143 147 156| 17  17  24  
|142 145 155| 24  22  33  
|149 153 161| 9   19  32  
|148 154 162| 0   0   0   
|68  77  86 | 0   0   0   
|52  56  60 | 0   0   0   
|82  84  79 | 27  26  3   
|93  88  82 | 25  21  1   
|105 100 90 | 34  29  12  
|148 144 140| 16  12  21  
|154 153 157| 23  18  33  
|141 143 154| 6   3   20  
|133 140 150| 0   0   0   
|31  38  45 | 12  12  21  
|39  42  48 | 15  11  9   
|64  65  69 | 17  13  7   
|60  60  62 | 20  13  6   
|53  56  54 | 15  20  9   
|23  29  29 | 0   0   0   
|28  38  37 | 2   0   11  
|127 133 135| 29  30  39  
|164 166 171| 9   23  43  
|157 156 161| 38  8   0   
|123 94  74 | 30  12  0   
|119 90  67 | 27  16  0   
|128 103 71 | 32  29  0   
|147 124 86 | 37  23  0   
|154 128 86 | 39  28  0   
|157 127 85 | 39  28  0   
|163 138 97 | 33  25  0   
|153 131 96 | 24  18  0   
|122 100 72 | 32  12  0   
|126 102 78 | 31  16  0   
|121 97  73 | 23  17  0   
|109 85  62 | 30  15  0   
|117 93  70 | 28  18  0   
|117 91  68 | 31  15  0   
|116 88  66 | 28  12  0   
|120 92  71 | 29  15  0   
|121 92  73 | 30  13  0   
|112 85  63 | 25  11  0   
|108 79  61 | 29  10  0   
|114 87  66 | 29  16  0   
|115 89  67 | 29  14  0   
|113 86  61 | 28  22  0   
|110 84  58 | 28  12  0   
|118 90  72 | 24  10  0   
|116 91  71 | 23  14  0   
|119 94  73 | 23  16  0   
|116 91  68 | 21  0   0   
|100 73  55 | 30  20  8   
|121 107 89 | 18  22  14  
|156 151 139| 15  19  23  
|137 136 131| 15  19  24  
|129 135 134| 14  26  27  
|116 128 123| 9   17  0   
|55  59  51 | 11  0   0   
|44  31  21 | 40  15  0   
|108 72  51 | 46  22  0   
|160 118 88 | 44  23  0   
|181 138 105| 44  19  0   
|177 130 96 | 48  18  0   
|176 130 98 | 46  19  0   
|176 130 102| 41  15  0   
|158 114 87 | 34  15  0   
|146 105 79 | 37  12  0   
|141 97  73 | 42  11  0   
|134 87  68 | 35  8   0   
|126 83  62 | 28  13  0   
|117 76  54 | 34  6   0   
|117 76  53 | 34  7   0   
|117 77  53 | 35  8   0   
|112 76  49 | 29  12  0   
|108 73  47 | 32  14  0   
|109 75  45 | 29  12  0   
|109 75  48 | 26  10  0   
|103 70  49 | 29  10  0   
|108 75  56 | 33  11  0   
|106 74  55 | 30  14  0   
|111 82  59 | 30  13  0   
|119 85  60 | 29  12  0   
|122 86  59 | 30  13  0   
|129 90  68 | 34  11  0   
|138 100 82 | 37  12  0   
|138 101 83 | 31  11  0   
|135 96  79 | 36  13  0   
|138 98  81 | 33  10  0   
|129 89  75 | 32  11  0   
|127 89  76 | 29  5   0   
|126 88  79 | 31  9   0   
|133 95  87 | 34  5   0   
|132 96  85 | 33  11  0   
|127 91  78 | 32  7   0   
|120 77  65 | 32  5   0   
|118 76  63 | 27  9   0   
|121 81  65 | 32  12  0   
|118 82  65 | 30  9   0   
|112 75  57 | 28  7   0   
|110 71  54 | 33  10  0   
|118 78  58 | 33  9   0   
|117 78  57 | 26  11  0   
|109 71  53 | 29  8   0   
|109 68  53 | 30  10  0   
|108 67  53 | 27  7   0   
|104 60  49 | 32  7   0   
|106 65  55 | 27  8   0   
|96  59  48 | 20  7   0   
|88  58  44 | 18  6   0   
|75  52  35 | 18  7   0   
|70  46  32 | 24  8   0   
|73  43  32 | 23  4   0   
|78  45  29 | 26  0   0   
|69  36  16 | 36  22  0   
|77  45  21 | 41  25  0   
|122 96  68 | 31  27  0   
|124 101 69 | 33  26  0   
|127 100 69 | 38  15  0   
|138 108 83 | 31  17  0   
|127 96  73 | 34  24  0   
|128 99  73 | 34  25  0   
|119 93  65 | 34  27  0   
|106 84  60 | 16  7   0   
|87  71  52 | 27  19  17  
|108 95  86 | 24  24  29  
|175 172 174| 22  24  33  
|175 178 183| 16  16  28  
|168 175 184| 8   12  30  
|136 144 158| 17  20  22  
|138 145 157| 15  15  24  
|146 150 160| 17  20  23  
|146 150 159| 29  36  50  
|154 159 168| 0   0   0   
|113 121 132| 0   0   0   
|33  37  46 | 0   0   0   
|74  75  76 | 28  23  14  
|90  88  84 | 16  13  0   
|91  89  84 | 26  22  19  
|123 121 119| 19  18  26  
|161 162 163| 16  12  27  
|151 153 160| 20  26  34  
|146 155 164| 0   0   2   
|95  105 111| 5   4   10  
|27  33  39 | 12  11  11  
|19  23  29 | 10  9   12  
|24  27  33 | 7   11  5   
|9   14  17 | 0   0   0   
|47  56  59 | 0   0   0   
|127 140 142| 20  26  30  
|163 171 175| 27  30  35  
|160 162 167| 10  22  42  
|162 161 167| 40  7   0   
|122 94  70 | 30  9   0   
|122 96  67 | 27  19  0   
|126 102 70 | 34  27  0   
|158 134 97 | 35  25  0   
|157 130 91 | 40  24  0   
|154 126 86 | 37  28  0   
|163 136 97 | 35  26  0   
|152 128 96 | 22  13  0   
|115 96  66 | 30  14  0   
|120 99  72 | 27  16  0   
|128 108 82 | 23  10  0   
|118 96  67 | 27  14  0   
|121 97  69 | 25  14  0   
|131 104 79 | 27  11  0   
|138 110 84 | 26  11  0   
|142 112 89 | 27  12  0   
|146 115 94 | 25  11  0   
|146 116 95 | 25  5   0   
|145 120 96 | 27  13  0   
|140 116 91 | 26  12  0   
|133 109 85 | 25  14  0   
|132 106 81 | 25  13  0   
|131 104 79 | 29  6   0   
|143 118 93 | 23  12  0   
|145 118 93 | 27  15  0   
|142 114 89 | 28  16  0   
|141 112 88 | 25  0   0   
|144 116 93 | 22  19  0   
|144 125 106| 26  29  19  
|155 145 130| 18  17  11  
|147 141 134| 15  18  21  
|138 140 139| 15  30  28  
|119 130 127| 0   9   0   
|35  44  38 | 0   0   0   
|3   0   0  | 36  9   0   
|88  57  46 | 46  21  0   
|154 112 89 | 45  24  0   
|182 137 109| 46  19  0   
|181 133 98 | 44  22  0   
|180 131 100| 47  21  0   
|170 124 96 | 41  17  0   
|148 106 80 | 35  18  0   
|140 100 72 | 38  16  0   
|136 94  69 | 40  9   0   
|133 87  70 | 36  10  0   
|121 78  58 | 33  9   0   
|115 77  54 | 36  9   0   
|115 80  55 | 36  12  0   
|115 79  51 | 32  15  0   
|112 76  49 | 30  10  0   
|108 78  49 | 30  17  0   
|109 80  49 | 32  13  0   
|113 78  48 | 28  9   0   
|110 79  54 | 30  9   0   
|108 79  60 | 29  8   0   
|108 80  60 | 25  14  0   
|113 86  62 | 32  14  0   
|118 86  60 | 31  14  0   
|129 93  66 | 37  11  0   
|145 107 82 | 37  11  0   
|147 111 91 | 33  17  0   
|147 111 92 | 37  10  0   
|141 105 86 | 37  15  0   
|131 95  76 | 33  8   0   
|138 102 85 | 32  10  0   
|144 105 92 | 30  9   0   
|146 111 97 | 34  9   0   
|141 105 94 | 30  11  0   
|142 105 93 | 30  15  0   
|143 105 91 | 36  4   0   
|128 87  76 | 32  8   0   
|137 94  82 | 34  10  0   
|131 91  74 | 29  12  0   
|124 87  68 | 29  9   0   
|124 86  66 | 31  6   0   
|121 80  61 | 35  12  0   
|125 84  64 | 35  12  0   
|121 82  61 | 28  11  0   
|115 77  56 | 33  6   0   
|113 71  53 | 31  10  0   
|113 68  51 | 34  4   0   
|112 63  52 | 33  9   0   
|106 61  51 | 27  6   0   
|97  55  48 | 26  7   0   
|90  56  42 | 18  13  0   
|80  53  36 | 20  7   0   
|70  43  32 | 24  2   0   
|75  46  39 | 27  9   0   
|75  43  35 | 27  3   0   
|74  42  29 | 26  7   0   
|68  40  21 | 33  21  0   
|64  41  18 | 24  21  0   
|98  76  50 | 31  18  0   
|107 81  52 | 36  18  0   
|98  69  48 | 28  14  0   
|107 75  56 | 33  18  0   
|104 72  51 | 29  17  0   
|94  65  44 | 28  15  0   
|91  65  44 | 14  10  0   
|77  58  42 | 18  8   0   
|61  45  33 | 27  26  33  
|139 133 129| 20  21  28  
|175 178 177| 17  25  30  
|174 181 187| 6   15  29  
|164 172 183| 12  17  27  
|137 142 154| 19  19  26  
|144 149 159| 18  18  23  
|147 149 159| 32  37  54  
|147 152 161| 0   0   0   
|160 167 180| 0   0   0   
|58  61  73 | 0   0   0   
|50  51  57 | 28  25  18  
|81  81  81 | 12  11  5   
|85  85  83 | 16  13  16  
|94  94  93 | 25  25  27  
|143 144 145| 18  17  24  
|157 160 162| 15  24  33  
|148 155 162| 1   14  17  
|144 150 160| 0   0   0   
|135 137 147| 0   0   1   
|99  105 111| 0   0   0   
|86  92  99 | 0   0   0   
|118 122 129| 0   0   4   
|159 166 176| 16  32  34  
|159 168 176| 26  31  38  
|156 162 169| 23  20  25  
|165 166 171| 11  22  46  
|160 159 165| 38  6   0   
|147 120 92 | 28  16  0   
|151 125 95 | 25  18  0   
|150 126 94 | 36  28  0   
|159 134 99 | 37  25  0   
|160 135 96 | 36  20  0   
|165 136 98 | 38  26  0   
|162 137 99 | 34  21  0   
|156 134 101| 15  10  0   
|150 129 100| 23  15  0   
|155 134 104| 25  18  0   
|161 139 109| 25  16  0   
|161 137 104| 26  15  0   
|158 135 104| 31  15  0   
|162 136 105| 32  18  0   
|165 138 108| 33  16  0   
|168 141 113| 36  15  0   
|169 142 115| 33  15  0   
|172 145 118| 32  20  0   
|166 140 112| 31  21  0   
|168 143 116| 29  18  0   
|168 144 118| 28  16  0   
|167 143 117| 31  13  0   
|167 141 117| 30  20  0   
|167 141 112| 32  21  0   
|167 139 111| 32  19  0   
|160 131 102| 35  14  0   
|162 131 104| 35  18  0   
|170 140 117| 31  21  0   
|160 136 118| 27  29  12  
|157 141 127| 24  19  13  
|153 139 132| 20  18  24  
|143 139 135| 16  28  31  
|119 129 124| 0   6   0   
|40  48  46 | 0   0   0   
|8   5   10 | 28  4   0   
|37  12  8  | 44  19  0   
|142 99  82 | 45  23  0   
|185 138 112| 48  20  0   
|185 134 102| 50  19  0   
|180 130 99 | 46  19  0   
|162 119 91 | 36  13  0   
|146 106 81 | 34  17  0   
|140 101 74 | 37  15  0   
|132 91  67 | 39  5   0   
|126 83  65 | 35  6   0   
|118 80  58 | 32  12  0   
|115 81  56 | 31  14  0   
|112 78  52 | 31  13  0   
|114 79  52 | 35  13  0   
|110 76  48 | 26  13  0   
|105 77  48 | 25  18  0   
|108 80  48 | 36  13  0   
|113 79  49 | 30  12  0   
|114 84  57 | 26  10  0   
|108 81  60 | 26  12  0   
|107 81  59 | 24  15  0   
|114 87  61 | 29  12  0   
|125 95  67 | 33  14  0   
|142 108 79 | 42  17  0   
|152 116 89 | 33  15  0   
|146 112 89 | 35  16  0   
