|-----------|-------------
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 17  27  37  
|0   0   0  | 77  87  97  
|0   0   0  | 137 147 157 
|0   0   0  | 197 207 217 
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 17  27  37  
|0   0   0  | 77  87  97  
|0   0   0  | 137 147 157 
|0   0   0  | 197 207 217 
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 17  27  37  
|0   0   0  | 77  87  97  
|0   0   0  | 137 147 157 
|0   0   0  | 197 207 217 
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 17  27  37  
|0   0   0  | 77  87  97  
|0   0   0  | 137 147 157 
|0   0   0  | 197 207 217 
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 17  27  37  
|0   0   0  | 77  87  97  
|0   0   0  | 137 147 157 
|0   0   0  | 197 207 217 
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 17  27  37  
|0   0   0  | 77  87  97  
|0   0   0  | 137 147 157 
|0   0   0  | 197 207 217 
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 17  27  37  
|0   0   0  | 77  87  97  
|0   0   0  | 137 147 157 
|0   0   0  | 197 207 217 
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 17  27  37  
|0   0   0  | 77  87  97  
|0   0   0  | 137 147 157 
|0   0   0  | 197 207 217 
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 17  27  37  
|0   0   0  | 77  87  97  
|0   0   0  | 137 147 157 
|0   0   0  | 197 207 217 
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 17  27  37  
|0   0   0  | 77  87  97  
|0   0   0  | 137 147 157 
|0   0   0  | 197 207 217 
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 17  27  37  
|0   0   0  | 77  87  97  
|0   0   0  | 137 147 157 
|0   0   0  | 197 207 217 
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 17  27  37  
|0   0   0  | 77  87  97  
|0   0   0  | 137 147 157 
|0   0   0  | 197 207 217 
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
