|-----------|-------------
|185 186 180| 26  23  23  
|118 126 127| 25  22  24  
|120 131 137| 20  18  24  
|120 131 140| 19  18  23  
|130 138 144| 19  18  23  
|159 158 158| 21  21  21  
|202 194 189| 23  23  21  
|212 208 211| 25  24  19  
|174 171 179| 26  26  17  
|133 130 139| 26  25  17  
|161 161 169| 26  24  18  
|191 190 187| 23  23  19  
|194 190 185| 18  21  20  
|191 182 174| 13  19  21  
|197 188 177| 10  18  22  
|210 206 197| 9   17  22  
|187 184 174| 11  17  21  
|149 149 144| 12  17  17  
|131 137 133| 13  17  15  
|128 141 142| 15  17  12  
|127 140 145| 18  17  10  
|126 140 145| 19  17  8   
|123 133 137| 23  17  7   
|111 117 121| 25  18  5   
|108 110 108| 27  17  3   
|130 130 117| 30  16  4   
|122 118 98 | 33  15  2   
|114 107 92 | 35  15  2   
|150 137 128| 35  13  1   
|169 148 133| 37  13  0   
|156 131 111| 39  12  0   
|140 105 81 | 41  11  0   
|146 100 76 | 41  10  0   
|153 103 80 | 41  10  0   
|149 92  67 | 41  10  0   
|148 92  64 | 39  10  0   
|146 90  60 | 37  9   0   
|142 84  53 | 37  8   0   
|145 85  53 | 36  7   0   
|140 82  51 | 36  7   0   
|125 70  42 | 36  6   0   
|123 71  44 | 36  7   0   
|121 72  47 | 36  8   0   
|119 70  47 | 36  9   0   
|120 69  48 | 35  9   0   
|119 68  49 | 33  8   0   
|122 72  50 | 32  8   0   
|114 66  43 | 30  8   0   
|112 66  43 | 29  7   0   
|110 62  37 | 30  6   0   
|107 59  31 | 30  6   0   
|108 62  36 | 29  6   0   
|100 60  35 | 29  6   0   
|97  59  38 | 27  6   0   
|96  60  38 | 27  6   0   
|90  54  32 | 26  6   0   
|93  50  33 | 25  6   0   
|92  48  32 | 25  5   0   
|91  50  32 | 25  5   0   
|88  48  32 | 26  6   0   
|83  46  28 | 27  6   0   
|82  47  28 | 27  7   0   
|79  44  26 | 28  7   0   
|78  45  29 | 29  6   0   
|80  44  27 | 28  6   0   
|77  42  24 | 25  6   0   
|78  46  25 | 21  5   0   
|84  47  26 | 17  4   0   
|88  49  30 | 16  4   0   
|89  47  29 | 19  8   1   
|98  54  37 | 22  13  3   
|98  54  35 | 24  16  4   
|92  66  45 | 23  17  7   
|52  36  37 | 21  17  8   
|35  17  22 | 21  17  9   
|57  40  29 | 20  18  12  
|119 102 90 | 20  18  16  
|150 134 121| 18  17  20  
|147 134 127| 17  17  21  
|145 136 121| 16  15  22  
|130 124 105| 16  15  22  
|109 105 91 | 15  15  22  
|161 157 154| 15  15  21  
|168 168 171| 12  12  18  
|164 168 174| 9   9   15  
|137 141 150| 9   8   10  
|139 143 151| 10  9   9   
|137 141 149| 14  12  9   
|141 143 153| 16  14  12  
|155 152 162| 16  14  13  
|84  84  92 | 12  12  11  
|49  50  56 | 6   6   6   
|73  74  74 | 2   2   2   
|87  89  83 | 0   0   0   
|96  96  92 | 0   0   0   
|135 135 132| 1   1   1   
|148 150 150| 2   2   2   
|150 155 154| 2   2   2   
|127 128 130| 14  12  20  
|66  64  67 | 10  9   17  
|84  82  85 | 9   8   14  
|113 110 112| 10  10  13  
|158 154 156| 13  12  14  
|164 160 166| 15  12  14  
|146 142 153| 15  11  12  
|89  87  99 | 13  11  10  
|75  75  83 | 12  12  9   
|86  88  91 | 12  13  9   
|80  79  80 | 13  14  11  
|83  79  81 | 15  17  14  
|87  78  81 | 18  19  17  
|93  86  83 | 17  20  20  
|92  89  81 | 15  19  21  
|92  94  84 | 12  18  24  
|88  90  82 | 11  16  25  
|115 116 113| 11  15  24  
|136 127 121| 12  16  24  
|154 153 143| 13  17  24  
|157 160 155| 15  19  22  
|152 161 164| 19  21  21  
|148 158 163| 22  24  22  
|135 145 154| 23  26  22  
|128 135 148| 21  24  22  
|133 139 151| 16  19  23  
|141 144 153| 12  17  23  
|141 147 151| 10  16  22  
|157 160 159| 14  17  21  
|213 212 204| 20  19  21  
|200 201 197| 24  22  22  
|137 145 147| 25  23  24  
|120 130 138| 23  20  24  
|115 128 139| 20  17  23  
|123 133 141| 21  20  22  
|109 111 116| 23  21  22  
|176 172 171| 25  23  19  
|211 209 213| 26  24  19  
|194 191 199| 27  25  18  
|142 138 146| 27  26  18  
|171 169 175| 24  24  18  
|200 197 195| 22  22  18  
|197 192 187| 17  20  18  
|191 182 175| 14  19  20  
|195 185 177| 11  18  21  
|206 200 193| 10  17  21  
|213 209 201| 11  16  21  
|173 172 167| 13  17  18  
|128 130 128| 14  17  13  
|123 132 134| 16  18  10  
|129 139 143| 19  18  8   
|127 138 142| 23  18  7   
|122 129 131| 25  17  5   
|126 127 133| 28  17  4   
|131 129 129| 32  16  3   
|135 133 118| 34  15  1   
|121 114 93 | 38  13  1   
|147 133 117| 40  12  0   
|170 150 141| 41  12  0   
|156 127 113| 40  11  0   
|144 109 85 | 41  11  0   
|146 102 75 | 42  11  0   
|156 100 77 | 42  10  0   
|155 96  72 | 41  9   0   
|152 90  67 | 39  9   0   
|153 92  67 | 39  9   0   
|144 88  60 | 37  9   0   
|139 82  53 | 36  9   0   
|138 80  49 | 36  8   0   
|137 78  49 | 35  8   0   
|128 72  47 | 35  8   0   
|125 72  49 | 35  8   0   
|118 70  46 | 35  8   0   
|117 70  46 | 35  9   0   
|118 70  48 | 34  9   0   
|122 73  51 | 33  9   0   
|116 69  45 | 30  9   0   
|108 64  41 | 30  9   0   
|105 61  38 | 28  8   0   
|106 62  35 | 28  7   0   
|106 62  34 | 29  6   0   
|105 61  33 | 29  6   0   
|97  61  35 | 28  6   0   
|93  57  36 | 28  6   0   
|91  58  33 | 26  6   0   
|88  54  29 | 26  6   0   
|90  49  31 | 25  6   0   
|88  46  29 | 25  6   0   
|88  50  31 | 25  6   0   
|83  45  28 | 25  6   0   
|82  45  27 | 25  6   0   
|80  46  27 | 27  6   0   
|76  43  27 | 27  6   0   
|77  46  27 | 28  6   0   
|75  42  27 | 29  7   0   
|71  40  23 | 26  6   0   
|72  42  22 | 21  6   0   
|77  46  25 | 18  5   0   
|86  50  31 | 16  5   1   
|88  48  30 | 18  8   1   
|93  52  33 | 22  12  3   
|96  56  33 | 23  16  4   
|70  48  23 | 24  17  5   
|40  26  22 | 21  17  5   
|52  35  34 | 20  17  6   
|87  71  58 | 20  17  10  
|139 121 111| 21  18  15  
|153 136 122| 20  18  20  
|142 125 112| 17  18  23  
|122 109 91 | 16  18  23  
|116 104 85 | 15  15  23  
|87  80  64 | 15  15  23  
|141 135 126| 15  15  22  
|169 166 169| 14  13  20  
|172 174 179| 10  10  15  
|143 148 155| 8   8   12  
|133 140 148| 9   9   9   
|140 145 154| 11  11  9   
|140 142 152| 14  14  11  
|152 148 160| 14  14  13  
|120 120 129| 12  11  11  
|49  53  59 | 6   6   6   
|64  71  72 | 2   2   2   
|78  83  79 | 0   0   0   
|85  85  80 | 0   0   0   
|122 122 120| 1   1   2   
|150 151 150| 2   2   3   
|148 150 148| 2   2   3   
|150 151 153| 15  12  19  
|91  92  96 | 12  10  17  
|69  68  72 | 9   9   15  
|105 103 106| 9   9   12  
|129 124 128| 11  10  11  
|124 117 122| 12  10  10  
|100 92  103| 13  9   9   
|90  84  94 | 13  10  7   
|79  78  86 | 12  11  7   
|83  84  86 | 12  13  8   
|81  83  82 | 13  14  8   
|85  84  82 | 15  14  9   
|89  82  83 | 18  17  10  
|87  82  76 | 20  19  14  
|86  83  73 | 19  21  17  
|92  91  83 | 16  20  20  
|95  91  86 | 14  19  23  
|102 98  97 | 14  18  25  
|104 91  78 | 14  17  25  
|118 107 91 | 15  17  25  
|136 131 117| 15  17  24  
|151 150 141| 17  19  21  
|157 159 153| 21  22  21  
|162 165 167| 23  24  21  
|177 179 185| 21  24  22  
|182 184 194| 16  21  22  
|180 181 190| 11  17  23  
|179 181 188| 9   15  23  
|145 146 149| 10  16  21  
|191 190 183| 16  17  22  
|210 213 208| 22  20  22  
|155 160 161| 23  22  23  
|132 144 150| 23  21  24  
|125 139 149| 21  19  23  
|132 143 152| 21  19  22  
|108 114 121| 24  22  21  
|171 173 175| 26  23  20  
|206 205 210| 27  24  18  
|184 182 189| 27  25  19  
|143 142 149| 28  26  19  
|170 168 173| 27  25  19  
|200 197 196| 22  22  19  
|204 199 192| 18  19  19  
|194 186 179| 14  18  19  
|195 187 181| 13  18  21  
|211 205 200| 13  18  21  
|218 213 207| 13  17  20  
|212 206 202| 15  16  18  
|171 170 170| 18  17  14  
|132 136 140| 19  17  9   
|130 137 142| 22  18  6   
|151 156 161| 24  17  5   
|151 155 159| 28  17  4   
|158 156 160| 31  16  3   
|158 152 150| 34  15  2   
|136 125 114| 38  14  1   
|145 130 113| 40  12  0   
|170 150 135| 43  10  0   
|157 130 117| 43  10  0   
|138 102 83 | 43  10  0   
|150 106 81 | 42  10  0   
|156 108 78 | 42  10  0   
|156 101 75 | 41  10  0   
|152 94  71 | 41  9   0   
|153 94  71 | 39  9   0   
|150 93  71 | 37  9   0   
|140 86  59 | 37  9   0   
|135 80  53 | 36  9   0   
|135 80  52 | 35  9   0   
|129 72  45 | 35  9   0   
|122 68  44 | 33  9   0   
|123 74  49 | 33  9   0   
|117 70  48 | 33  9   0   
|119 73  50 | 33  9   0   
|118 72  49 | 33  9   0   
|117 69  46 | 31  9   0   
|108 62  41 | 30  9   0   
|107 64  41 | 28  9   0   
|100 61  37 | 28  8   0   
|99  59  33 | 27  7   0   
|100 59  32 | 27  6   0   
|99  60  34 | 28  6   0   
|95  60  35 | 28  6   0   
|90  57  36 | 26  6   0   
|87  54  30 | 26  6   0   
|84  51  27 | 25  6   0   
|85  49  30 | 24  6   0   
|83  47  26 | 23  6   0   
|82  44  25 | 23  6   0   
|81  45  26 | 23  6   0   
|79  45  26 | 24  6   0   
|78  46  26 | 24  6   0   
|73  42  26 | 27  6   0   
|73  44  26 | 27  6   0   
|72  43  29 | 27  7   0   
|69  41  25 | 26  7   0   
|71  43  23 | 21  6   0   
|73  45  24 | 17  6   0   
|82  50  30 | 17  7   1   
|83  47  28 | 18  9   2   
|90  54  31 | 22  13  2   
|94  57  31 | 24  14  3   
|66  41  15 | 24  16  3   
|39  21  15 | 23  17  3   
|75  56  52 | 20  16  2   
|90  71  56 | 20  16  5   
|153 136 122| 20  17  12  
|141 123 106| 20  18  18  
|121 102 81 | 18  18  23  
|114 97  74 | 16  18  24  
|109 93  72 | 15  17  24  
|103 90  69 | 15  15  24  
|114 102 91 | 16  15  24  
|160 156 156| 14  14  22  
|167 167 173| 11  12  18  
|156 162 168| 7   9   13  
|129 138 144| 6   8   10  
|141 143 154| 9   11  9   
|140 142 152| 11  13  10  
|147 146 156| 12  13  11  
|149 151 160| 11  11  11  
|55  62  69 | 6   6   6   
|53  63  64 | 2   2   2   
|79  84  80 | 0   0   0   
|81  83  78 | 0   0   0   
|105 105 102| 1   1   2   
|142 142 141| 2   2   3   
|153 153 152| 2   2   3   
|162 164 166| 15  11  16  
|115 117 123| 12  10  16  
|73  74  78 | 10  9   13  
|90  89  91 | 9   9   12  
|93  89  91 | 9   9   10  
|84  78  81 | 11  9   8   
|84  76  82 | 12  9   7   
|89  84  91 | 12  9   7   
|86  84  87 | 13  10  6   
|84  86  85 | 13  11  7   
|81  83  80 | 14  12  7   
|84  84  81 | 16  13  6   
|85  82  79 | 19  14  5   
|78  74  70 | 21  16  5   
|81  79  70 | 22  19  9   
|89  83  79 | 21  21  12  
|91  85  83 | 19  21  17  
|97  91  93 | 19  21  21  
|114 92  74 | 20  21  24  
|105 84  63 | 20  21  26  
|125 109 85 | 20  21  26  
|139 127 105| 20  20  24  
|142 132 114| 21  22  22  
|166 159 146| 24  24  21  
|186 180 175| 24  24  22  
|214 211 207| 20  23  23  
|224 222 222| 15  20  24  
|232 230 231| 11  17  24  
|208 207 204| 10  16  23  
|204 205 197| 12  16  21  
|214 214 207| 16  17  22  
|186 186 182| 20  18  22  
|181 186 186| 20  20  23  
|175 184 189| 21  19  23  
|152 162 167| 22  20  22  
|123 130 137| 24  22  21  
|132 137 143| 26  24  20  
|150 154 159| 26  23  19  
|127 132 137| 26  23  18  
|125 126 131| 27  25  20  
|180 179 183| 28  27  21  
|184 181 181| 26  24  21  
|198 194 189| 20  21  20  
|202 196 190| 16  18  20  
|175 169 167| 15  18  20  
|171 166 163| 15  18  21  
|203 199 191| 17  18  20  
|214 212 207| 17  16  17  
|210 208 206| 21  16  14  
|153 154 159| 24  17  9   
|130 134 138| 26  17  6   
|160 165 169| 29  17  3   
|166 168 170| 31  16  3   
|153 149 151| 35  16  2   
|141 131 129| 37  15  1   
|143 126 119| 38  13  0   
|162 136 125| 41  12  0   
|155 123 108| 43  10  0   
|144 108 87 | 43  9   0   
|150 109 80 | 42  9   0   
|160 113 78 | 42  9   0   
|159 109 76 | 41  9   0   
|153 100 71 | 41  9   0   
|152 97  72 | 40  9   0   
|149 94  72 | 39  9   0   
|142 88  65 | 37  9   0   
|136 84  62 | 35  9   0   
|132 80  53 | 35  9   0   
|134 80  52 | 35  9   0   
|128 73  47 | 34  9   0   
|125 72  49 | 33  9   0   
|125 78  51 | 30  9   0   
|120 75  50 | 30  9   0   
|116 71  47 | 30  9   0   
|110 65  42 | 30  9   0   
|111 65  43 | 30  9   0   
|108 65  44 | 27  9   0   
|100 60  38 | 27  9   0   
|94  59  37 | 26  9   0   
|96  61  35 | 26  8   0   
|94  59  29 | 26  6   0   
|89  53  26 | 26  6   0   
|94  61  36 | 26  6   0   
|87  56  33 | 26  6   0   
|78  47  24 | 25  6   0   
|77  46  20 | 24  6   0   
|74  46  23 | 23  6   0   
|81  49  28 | 22  6   0   
|79  47  27 | 22  6   0   
|79  46  28 | 22  6   0   
|75  45  26 | 22  6   0   
|74  44  28 | 24  6   0   
|80  51  36 | 24  6   0   
|71  43  29 | 27  7   0   
|68  41  27 | 26  7   0   
|75  47  31 | 24  7   0   
|74  47  28 | 23  7   0   
|71  44  24 | 19  7   0   
|75  44  27 | 18  8   0   
|80  45  26 | 21  11  1   
|88  52  30 | 23  13  2   
|92  57  29 | 26  16  2   
|76  49  22 | 26  15  2   
|57  37  28 | 25  16  1   
|94  71  59 | 23  16  1   
|117 95  73 | 21  15  2   
|144 122 107| 20  15  7   
|137 114 91 | 20  17  16  
|118 94  70 | 19  18  21  
|129 105 82 | 16  18  24  
|120 96  75 | 15  18  23  
|116 95  72 | 15  16  23  
|111 94  81 | 15  15  24  
|153 145 143| 15  15  23  
|165 165 167| 11  13  20  
|167 171 178| 8   11  15  
|138 143 150| 5   9   11  
|138 143 150| 8   9   9   
|138 141 149| 11  12  9   
|134 139 148| 12  12  10  
|149 157 166| 10  10  9   
|92  101 109| 6   6   6   
|44  54  58 | 2   2   2   
|72  74  75 | 0   0   0   
|84  83  81 | 0   0   0   
|94  90  88 | 1   1   2   
|136 132 130| 2   2   3   
|144 146 146| 2   2   3   
|125 123 129| 13  10  12  
|91  92  97 | 13  9   12  
|86  87  91 | 10  10  12  
|86  86  90 | 9   10  10  
|85  82  83 | 9   9   10  
|90  84  85 | 9   9   9   
|96  86  89 | 11  9   7   
|87  81  85 | 11  9   6   
|83  83  83 | 11  9   7   
|83  84  79 | 12  10  7   
|80  82  76 | 15  10  8   
|82  81  78 | 18  11  6   
|79  78  76 | 21  13  3   
|78  77  72 | 24  15  2   
|69  70  62 | 25  16  1   
|68  66  65 | 25  19  4   
|82  76  84 | 24  21  7   
|101 95  99 | 22  21  11  
|120 94  73 | 23  22  16  
|125 96  73 | 24  22  20  
|139 112 86 | 25  24  24  
|148 125 94 | 25  25  25  
|147 125 96 | 25  25  23  
|151 136 110| 26  26  23  
|157 145 124| 27  27  22  
|145 137 120| 26  26  24  
|163 157 144| 22  24  25  
|190 187 177| 17  21  26  
|217 214 206| 13  18  24  
|227 225 216| 11  16  22  
|234 229 219| 13  16  21  
|236 232 224| 15  17  22  
|235 233 227| 18  18  22  
|227 230 229| 18  20  22  
|186 192 196| 21  19  22  
|135 141 148| 23  22  20  
|123 129 134| 25  24  20  
|119 129 133| 26  23  19  
|126 134 139| 24  22  18  
|126 132 136| 24  22  18  
|170 174 177| 26  25  21  
|178 178 176| 27  26  22  
|173 171 166| 23  23  22  
|195 191 187| 18  20  21  
|189 184 182| 14  17  20  
|153 151 147| 16  17  19  
|164 163 157| 16  17  17  
|190 187 181| 20  17  15  
|195 193 193| 21  15  12  
|165 168 170| 26  15  9   
|124 130 134| 30  16  4   
|122 128 131| 33  17  3   
|112 115 115| 36  17  1   
|119 116 108| 37  16  1   
|106 96  87 | 39  15  0   
|132 110 104| 40  15  0   
|145 113 104| 41  12  0   
|147 108 87 | 42  11  0   
|163 122 90 | 42  9   0   
|169 123 83 | 41  9   0   
|161 111 70 | 40  9   0   
|152 103 66 | 40  9   0   
|149 102 71 | 40  9   0   
|155 103 75 | 40  9   0   
|146 92  68 | 38  9   0   
|133 81  59 | 36  9   0   
|133 82  58 | 35  9   0   
|132 80  52 | 34  9   0   
|132 77  49 | 34  9   0   
|133 76  50 | 33  9   0   
|123 70  47 | 31  9   0   
|122 74  49 | 30  9   0   
|114 68  42 | 28  9   0   
|110 67  42 | 28  9   0   
|107 62  40 | 27  9   0   
|106 63  42 | 27  9   0   
|105 62  41 | 27  9   0   
|99  61  41 | 25  9   0   
|90  60  38 | 25  9   0   
|90  58  33 | 24  9   0   
|88  54  27 | 24  8   0   
|89  57  28 | 24  7   0   
|79  49  25 | 24  7   0   
|82  52  30 | 24  6   0   
|79  51  27 | 24  6   0   
|83  55  30 | 23  6   0   
|77  53  30 | 22  6   0   
|76  51  29 | 22  6   0   
|77  50  29 | 21  6   0   
|79  51  31 | 21  6   0   
|78  50  32 | 21  6   0   
|77  49  32 | 22  6   0   
|74  45  32 | 24  6   0   
|75  49  35 | 25  6   0   
|74  44  31 | 26  8   0   
|73  44  30 | 25  7   0   
|73  46  28 | 22  7   0   
|76  48  30 | 22  8   0   
|76  43  28 | 21  10  0   
|79  43  25 | 23  11  0   
|84  47  27 | 25  14  1   
|86  52  25 | 26  15  1   
|81  54  29 | 28  16  1   
|70  43  34 | 27  15  0   
|92  67  49 | 26  15  0   
|159 133 105| 23  15  1   
|129 103 82 | 22  15  5   
|112 86  59 | 21  16  12  
|125 98  69 | 20  18  20  
|122 94  72 | 17  18  23  
|134 102 84 | 15  18  24  
|125 97  71 | 14  18  23  
|118 99  81 | 14  16  23  
|132 120 116| 14  16  24  
|162 159 162| 13  15  22  
|164 167 173| 8   12  18  
|154 159 164| 6   9   12  
|135 140 145| 6   9   10  
|139 142 152| 10  9   9   
|132 144 151| 11  10  8   
|137 149 158| 10  9   8   
|138 150 157| 5   5   5   
|42  50  56 | 2   2   2   
|60  63  63 | 0   0   0   
|79  76  75 | 0   0   0   
|92  88  86 | 1   1   2   
|100 95  95 | 2   2   3   
|85  81  83 | 2   2   3   
|74  73  79 | 12  9   9   
|82  83  89 | 12  9   10  
|82  83  90 | 11  10  9   
|80  83  86 | 9   11  9   
|88  90  88 | 9   10  9   
|87  84  81 | 8   9   8   
|89  79  78 | 8   8   8   
|89  81  83 | 9   8   5   
|80  79  76 | 9   8   6   
|82  83  75 | 10  8   8   
|76  80  72 | 13  9   8   
|74  77  73 | 19  10  7   
|67  65  66 | 24  12  3   
|47  48  46 | 27  15  1   
|36  38  32 | 29  18  0   
|44  44  47 | 29  18  0   
|67  65  73 | 28  20  1   
|85  83  87 | 26  21  3   
|126 97  76 | 24  20  5   
|124 92  69 | 24  21  10  
|143 114 84 | 24  21  14  
|153 127 93 | 26  24  18  
|158 134 101| 27  26  21  
|161 140 107| 29  28  21  
|150 132 102| 30  29  22  
|122 109 84 | 30  29  22  
|126 115 100| 28  27  25  
|137 128 115| 24  25  25  
|151 145 131| 20  22  26  
|179 176 163| 15  18  24  
|210 204 191| 12  17  22  
|231 223 212| 13  15  21  
|232 226 215| 13  17  21  
|227 224 218| 15  17  21  
|203 200 202| 17  20  21  
|170 170 177| 21  20  21  
|141 147 155| 23  23  20  
|130 142 148| 25  24  20  
|128 138 144| 25  23  19  
|123 129 136| 23  22  19  
|155 160 166| 23  22  19  
|168 170 173| 25  23  22  
|168 169 168| 25  23  23  
|167 168 165| 20  21  22  
|200 199 197| 17  18  20  
|213 211 206| 15  17  18  
|153 155 149| 17  16  16  
|182 180 176| 18  15  12  
|210 206 208| 23  15  9   
|182 177 185| 26  13  5   
|135 131 137| 32  14  4   
|148 150 152| 36  15  1   
|134 137 134| 38  17  1   
|136 133 127| 40  17  0   
|118 104 98 | 41  16  0   
|107 83  75 | 42  15  0   
|144 107 92 | 42  14  0   
|162 119 97 | 42  11  0   
|169 124 93 | 41  10  0   
|163 115 79 | 40  9   0   
|165 114 77 | 39  9   0   
|156 106 72 | 39  9   0   
|152 102 72 | 39  9   0   
|149 96  69 | 38  9   0   
|143 89  64 | 38  9   0   
|139 85  63 | 36  9   0   
|134 82  59 | 34  9   0   
|132 80  55 | 34  9   0   
|132 79  49 | 32  9   0   
|127 75  45 | 31  9   0   
|119 69  44 | 30  9   0   
|114 65  40 | 28  9   0   
|108 63  39 | 27  9   0   
|108 63  40 | 26  9   0   
|108 63  43 | 26  9   0   
|103 62  41 | 25  9   0   
|95  58  37 | 25  9   0   
|90  59  34 | 25  9   0   
|83  55  32 | 24  9   0   
|85  57  31 | 24  9   0   
|85  54  29 | 22  9   0   
|82  52  26 | 22  9   0   
|78  50  26 | 22  8   0   
|78  50  26 | 22  7   0   
|81  53  28 | 22  6   0   
|85  52  29 | 22  6   0   
|81  54  32 | 22  6   0   
|78  53  31 | 21  6   0   
|81  54  33 | 22  6   0   
|75  50  29 | 22  6   0   
|75  49  31 | 22  6   0   
|76  49  34 | 22  6   0   
|76  49  34 | 23  6   0   
|73  47  35 | 24  6   0   
|76  44  32 | 25  7   0   
|79  48  34 | 25  8   0   
|75  45  29 | 23  8   0   
|75  46  28 | 22  8   0   
|76  45  28 | 25  12  0   
|76  44  26 | 26  14  0   
|82  47  26 | 27  14  0   
|85  51  25 | 27  15  0   
|78  47  24 | 27  15  0   
|57  31  15 | 29  15  0   
|103 77  55 | 28  14  0   
|161 136 105| 27  14  1   
|141 116 89 | 24  15  3   
|116 91  63 | 22  16  10  
|116 90  61 | 20  17  17  
|126 99  73 | 18  18  23  
|130 100 78 | 16  18  24  
|129 99  77 | 15  18  23  
|122 97  81 | 13  18  22  
|120 105 96 | 13  17  23  
|158 151 150| 13  16  23  
|166 168 173| 10  13  20  
|163 169 177| 6   10  15  
|134 140 145| 6   7   10  
|141 146 150| 8   9   9   
|136 145 149| 10  8   8   
|136 145 153| 9   7   6   
|153 162 171| 6   4   4   
|84  90  99 | 2   2   2   
|33  36  39 | 0   0   0   
|73  74  75 | 0   0   0   
|80  80  78 | 1   1   1   
|78  77  75 | 2   2   2   
|83  82  83 | 2   2   2   
|88  86  91 | 12  9   8   
|85  85  86 | 12  9   8   
|84  84  84 | 11  9   8   
|83  85  82 | 9   10  7   
|85  86  82 | 7   10  7   
|85  82  77 | 7   9   8   
|91  82  81 | 6   8   8   
|87  81  77 | 7   8   9   
|80  78  73 | 8   8   7   
|75  76  70 | 8   8   9   
|66  71  65 | 11  8   9   
|45  50  48 | 16  10  7   
|28  30  34 | 24  12  4   
|37  40  42 | 29  15  1   
|75  81  80 | 31  18  0   
|105 106 113| 33  20  0   
|66  65  76 | 32  21  0   
|72  70  77 | 30  21  0   
|123 93  73 | 27  20  1   
|124 94  69 | 24  18  1   
|144 114 82 | 22  18  5   
|157 128 89 | 22  18  7   
|161 134 99 | 24  21  11  
|162 139 100| 26  24  15  
|163 144 105| 30  27  17  
|130 111 85 | 32  29  20  
|117 102 87 | 32  29  22  
|119 105 90 | 30  28  25  
|119 110 92 | 25  24  25  
|127 121 106| 20  21  25  
|154 146 132| 14  18  24  
|201 192 177| 12  16  23  
|229 220 208| 13  15  22  
|239 231 221| 13  17  22  
|220 214 209| 16  18  22  
|198 197 200| 18  20  21  
|154 158 167| 21  21  21  
|136 147 153| 23  24  20  
|133 142 150| 24  24  20  
|125 130 139| 24  24  20  
|159 162 171| 23  23  20  
|173 177 183| 22  22  20  
|154 157 160| 23  21  22  
|153 155 154| 24  20  22  
|183 182 179| 20  19  20  
|214 212 207| 19  18  19  
|195 196 190| 17  16  15  
|183 186 181| 19  14  11  
|188 189 188| 22  13  6   
|172 167 174| 28  14  3   
|147 138 146| 33  13  1   
|181 174 175| 37  14  1   
|172 168 164| 41  15  0   
|147 139 136| 42  17  0   
|116 97  92 | 42  16  0   
|124 95  81 | 42  15  0   
|162 122 99 | 42  14  0   
|172 126 99 | 42  12  0   
|169 120 91 | 42  10  0   
|167 115 86 | 40  9   0   
|164 111 82 | 39  9   0   
|155 101 73 | 38  9   0   
|151 97  70 | 38  9   0   
|148 94  65 | 37  9   0   
|146 92  65 | 36  9   0   
|143 87  67 | 35  9   0   
|137 82  62 | 33  9   0   
|132 79  58 | 32  9   0   
|125 75  48 | 31  9   0   
|118 70  41 | 29  9   0   
|115 67  42 | 28  9   0   
|106 63  38 | 27  9   0   
|103 62  38 | 25  9   0   
|100 60  39 | 25  9   0   
|99  60  40 | 25  9   0   
|93  57  36 | 25  9   0   
|87  56  35 | 24  9   0   
|82  56  31 | 24  9   0   
|82  56  32 | 24  9   0   
|80  52  30 | 24  9   0   
|84  54  33 | 23  9   0   
|81  52  29 | 21  9   0   
|81  55  30 | 21  9   0   
|78  51  27 | 21  8   0   
|83  51  28 | 21  7   0   
|85  50  27 | 21  6   0   
|83  55  32 | 21  6   0   
|74  49  25 | 21  6   0   
|75  51  30 | 21  6   0   
|70  48  27 | 22  6   0   
|71  47  30 | 22  6   0   
|73  48  32 | 22  6   0   
|73  45  32 | 23  6   0   
|70  42  30 | 24  6   0   
|76  45  34 | 24  6   0   
|75  46  31 | 25  8   0   
|75  46  30 | 25  9   0   
|72  45  28 | 24  10  0   
|75  47  29 | 25  12  0   
|74  45  26 | 28  17  0   
|75  42  22 | 29  17  0   
|85  48  25 | 29  16  0   
|74  42  21 | 27  16  0   
|89  63  40 | 27  15  0   
|142 117 91 | 29  15  0   
|153 129 97 | 28  13  0   
|152 128 95 | 26  14  2   
|139 114 84 | 23  15  7   
|123 98  69 | 21  17  15  
|127 102 71 | 19  18  21  
|130 104 77 | 16  18  24  
|127 99  80 | 15  18  23  
|120 94  75 | 15  18  22  
|114 95  82 | 13  17  23  
|147 134 131| 13  17  24  
|165 163 167| 11  15  22  
|170 174 183| 8   11  18  
|141 150 152| 5   8   12  
|136 143 146| 6   7   9   
|141 143 148| 8   8   8   
|141 144 154| 7   6   6   
|145 149 161| 4   3   3   
|138 141 153| 2   1   1   
|33  38  45 | 0   0   0   
|60  64  69 | 0   0   0   
|77  79  79 | 1   1   1   
|76  78  75 | 2   2   2   
|81  83  82 | 2   2   2   
|83  81  81 | 12  9   8   
|85  84  81 | 11  9   7   
|82  81  77 | 10  8   7   
|82  82  77 | 8   8   7   
|79  80  76 | 6   9   7   
|81  78  76 | 6   9   9   
|86  78  79 | 8   9   11  
|84  78  77 | 8   10  13  
|73  71  68 | 9   10  14  
|49  49  46 | 9   8   11  
|26  28  29 | 10  8   10  
|36  40  45 | 15  8   7   
|68  73  81 | 22  12  4   
|123 127 135| 29  15  1   
|147 152 157| 33  18  0   
|163 166 176| 34  20  0   
|108 106 121| 34  22  0   
|59  59  67 | 32  23  0   
|118 89  68 | 29  20  0   
|124 93  69 | 26  18  0   
|145 112 78 | 24  16  0   
|156 122 82 | 22  16  2   
|163 133 96 | 21  16  3   
|161 138 96 | 23  18  6   
|164 146 102| 26  21  10  
|125 106 75 | 30  24  13  
|117 99  83 | 33  28  17  
|121 101 84 | 32  28  21  
|121 103 83 | 29  26  23  
