R   G   B
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
112 110 104
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
114 110 109
116 105 104
117 103 99
117 102 101
117 104 103
113 109 106
112 109 106
111 109 103
109 107 101
108 106 100
108 104 101
108 105 102
110 107 104
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
114 111 108
0   0   0
113 110 107
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
150 149 140
151 149 137
150 149 140
0   0   0
0   0   0
0   0   0
0   0   0
153 151 145
155 145 138
158 135 128
163 126 118
161 126 119
160 132 127
158 138 137
152 141 139
150 140 131
147 136 125
149 130 117
147 128 115
147 130 120
149 136 130
150 146 143
0   0   0
0   0   0
0   0   0
149 147 135
148 146 131
149 144 135
150 144 139
152 146 141
152 147 138
152 145 138
152 147 138
150 149 140
152 150 138
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
172 170 155
171 167 156
172 170 155
0   0   0
0   0   0
174 171 168
174 169 160
173 167 151
176 154 135
181 138 119
186 124 107
186 123 116
183 137 130
179 151 146
173 156 148
170 151 138
169 138 123
170 130 107
173 122 98
174 126 102
173 139 122
175 156 143
174 164 157
175 165 156
174 161 145
170 159 137
168 154 130
168 153 132
166 153 137
170 156 143
171 157 144
172 159 142
173 160 143
170 164 146
169 165 145
112 110 95
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
177 176 167
178 176 164
177 176 167
0   0   0
0   0   0
181 176 167
180 171 151
182 160 131
188 143 108
192 126 95
196 110 87
198 114 99
194 128 118
189 147 142
183 155 144
179 148 133
181 131 104
185 111 77
190 101 56
192 108 63
192 125 88
191 147 120
192 156 133
192 155 136
190 151 125
185 148 119
180 144 109
175 141 112
172 142 117
175 145 125
177 150 128
181 154 132
182 158 134
181 161 140
178 164 140
116 110 92
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
180 178 172
180 174 156
184 161 125
186 143 94
190 123 65
195 107 58
199 96  63
201 104 80
201 119 101
195 137 124
190 146 131
186 142 122
186 120 89
191 95  49
199 77  19
202 85  24
206 105 49
205 127 78
206 131 87
207 129 85
206 122 81
199 120 82
190 122 85
180 129 92
176 129 99
178 131 108
181 134 111
188 137 113
187 143 116
184 150 124
180 152 127
118 103 86
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
182 176 171
184 167 148
188 149 103
192 126 57
196 101 27
198 93  27
204 88  39
207 97  59
210 108 77
204 124 99
195 137 114
190 138 112
190 118 79
196 88  37
204 70  3
208 79  8
214 96  32
216 112 52
221 109 52
222 100 42
218 96  40
210 102 54
199 113 71
187 123 90
182 123 99
182 123 99
187 118 93
191 118 91
193 121 93
189 129 102
183 139 112
119 97  78
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
182 176 171
185 165 144
191 142 90
195 114 35
198 90  1
197 84  3
203 89  22
206 98  47
212 106 63
208 120 85
200 131 106
193 136 112
191 123 86
194 100 46
200 82  18
205 90  23
212 105 45
215 114 58
223 106 45
225 93  29
220 87  28
207 99  48
198 117 79
189 130 106
184 133 115
183 128 108
187 115 91
190 107 81
188 109 77
187 118 86
182 128 98
119 91  71
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
182 176 171
186 165 142
193 141 91
196 113 34
196 90  0
196 87  0
195 95  16
202 105 47
205 114 70
205 126 90
197 138 114
190 148 123
188 137 109
188 123 80
193 112 60
195 117 68
200 126 85
205 128 93
211 119 77
213 108 60
208 107 57
194 119 75
188 134 107
184 146 128
183 146 135
182 138 123
181 119 101
181 109 83
179 107 79
178 120 89
179 129 102
117 92  75
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
180 176 173
185 168 149
193 146 101
195 119 49
194 98  7
187 95  3
187 106 27
188 122 67
192 135 99
193 145 121
189 156 137
185 160 143
182 157 135
182 148 119
183 141 109
183 143 115
184 147 124
190 146 126
194 136 113
198 128 99
193 127 96
186 135 108
181 148 129
179 159 149
182 161 153
177 154 147
174 140 126
168 127 110
167 127 104
170 134 111
174 144 124
118 99  86
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
179 176 173
0   0   0
179 176 173
0   0   0
0   0   0
0   0   0
181 177 174
187 167 157
191 148 119
194 124 72
188 107 33
181 103 27
177 115 53
180 134 92
183 152 128
185 161 147
182 165 155
180 166 153
178 164 148
179 162 146
179 162 146
177 163 150
176 162 149
176 155 143
183 143 129
187 138 119
185 136 117
181 144 125
177 154 140
175 165 156
177 170 163
176 165 163
170 159 148
165 148 138
165 146 133
168 154 141
173 162 151
117 110 103
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
179 176 173
176 174 168
175 174 165
176 174 168
179 176 173
0   0   0
0   0   0
181 177 176
186 168 163
190 152 134
191 130 100
187 113 72
176 111 68
172 125 90
175 142 123
179 159 149
181 164 156
181 158 151
180 151 137
176 151 134
177 154 140
177 163 150
175 168 159
171 164 157
172 155 149
175 143 130
181 132 120
185 130 114
181 140 123
177 153 139
177 164 158
177 173 170
0   0   0
173 170 167
168 164 161
167 163 160
170 166 163
175 172 169
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
175 174 165
176 171 162
175 174 165
0   0   0
0   0   0
0   0   0
181 178 175
184 169 165
190 152 142
192 133 114
187 118 94
180 119 94
176 134 109
176 147 133
179 156 149
182 151 146
182 141 129
181 126 110
177 126 102
177 135 110
178 147 133
178 161 153
172 165 158
172 159 153
176 145 134
181 135 120
185 130 114
183 140 121
181 152 138
177 167 160
178 175 172
0   0   0
0   0   0
177 174 171
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
179 176 173
176 174 168
175 174 165
176 174 168
179 176 173
0   0   0
0   0   0
0   0   0
187 167 166
192 150 145
195 133 116
193 120 93
188 122 94
184 132 110
181 146 131
182 148 140
181 143 133
181 128 114
181 113 91
178 109 77
180 114 83
183 131 109
182 151 137
180 163 155
177 162 158
176 153 146
180 143 132
184 140 125
183 148 133
180 160 150
179 168 166
179 176 173
181 178 175
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
178 176 170
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
187 167 166
193 152 140
198 130 108
197 116 78
198 114 69
194 123 86
189 137 111
186 143 130
183 142 132
180 131 119
183 118 98
181 111 82
182 110 82
185 124 99
187 141 126
184 158 150
182 164 159
180 163 157
178 157 145
179 155 141
180 159 147
180 165 161
180 173 169
0   0   0
181 174 170
182 171 169
181 174 167
181 174 170
181 174 170
182 175 171
121 117 114
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
106 103 100
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
178 176 170
0   0   0
181 178 175
0   0   0
0   0   0
181 177 176
185 170 166
191 154 143
194 136 105
197 116 69
195 110 54
194 116 67
193 129 97
186 142 127
182 148 140
178 147 138
180 139 127
181 133 111
183 125 102
183 128 108
187 135 120
184 150 142
182 161 153
181 164 158
178 162 152
180 161 148
179 163 153
181 168 162
180 169 167
184 167 161
184 161 154
185 159 149
185 159 149
186 160 150
184 163 151
188 162 154
124 109 105
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
107 105 93
133 131 125
161 158 155
0   0   0
181 177 174
180 178 172
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
180 177 174
179 173 168
175 171 160
177 169 157
176 172 161
179 173 168
181 174 170
182 171 169
180 173 166
181 174 170
183 173 166
184 164 151
188 148 115
191 129 78
194 114 55
193 114 62
191 127 94
186 145 128
180 160 150
176 161 157
177 160 152
178 152 142
181 144 133
180 139 127
181 138 125
181 144 133
181 153 142
180 160 150
179 162 146
178 163 146
178 164 148
180 168 155
184 164 154
187 156 141
190 146 126
192 141 113
192 142 109
194 140 110
195 141 114
196 142 121
129 97  84
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
107 104 89
133 132 123
163 157 152
175 168 161
183 173 161
182 173 154
180 174 156
179 176 161
182 175 166
182 175 168
182 175 168
183 173 166
180 170 158
180 165 144
177 158 132
179 157 129
179 160 135
181 161 147
181 162 149
183 160 146
181 160 148
182 165 155
181 171 162
183 169 153
185 155 128
188 134 92
191 118 63
192 113 61
187 127 88
183 146 124
178 161 151
175 165 158
175 165 158
177 160 154
179 158 150
177 151 143
179 142 131
179 138 123
184 141 122
185 148 129
184 156 131
181 160 137
181 161 141
183 160 144
186 156 136
194 144 117
195 135 96
200 129 81
199 129 76
202 129 74
201 130 82
202 132 92
133 89  69
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
107 105 93
133 132 123
163 156 147
180 165 144
186 166 132
186 164 116
185 165 114
188 164 123
189 164 134
189 165 141
189 164 142
186 163 135
184 158 119
185 148 99
184 139 83
185 139 81
185 143 94
183 147 112
183 144 118
182 142 119
182 145 126
183 154 140
182 166 156
185 166 153
189 155 129
199 129 89
202 110 58
201 102 51
197 115 74
187 140 110
182 155 138
181 157 143
180 156 142
181 157 143
181 160 152
179 158 150
181 149 136
186 135 117
194 130 102
198 134 102
194 146 113
189 156 127
184 161 133
188 158 133
192 149 120
198 138 101
203 130 75
207 128 57
209 131 47
211 130 43
206 131 49
205 132 65
135 88  53
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
107 105 99
136 130 125
165 155 143
182 163 132
190 163 106
191 158 78
193 154 66
195 152 71
201 150 85
202 148 98
200 148 98
196 148 90
193 140 73
192 134 50
195 124 35
197 125 39
192 130 56
189 134 76
181 134 89
181 131 98
182 139 112
182 151 136
183 163 150
188 161 144
197 143 116
208 116 77
217 94  43
213 89  35
206 104 59
197 129 92
194 143 116
196 142 115
196 137 113
194 142 116
191 153 135
187 158 144
190 153 131
200 134 103
212 121 77
215 124 71
210 140 88
200 155 112
194 162 122
193 158 124
197 150 115
200 143 100
201 139 83
205 143 69
207 146 58
212 145 46
208 145 45
204 143 55
132 96  44
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
134 130 127
164 154 140
182 161 120
194 162 86
198 155 48
200 148 33
206 142 33
209 139 53
207 139 68
206 140 71
200 140 63
198 135 45
200 128 26
201 123 16
203 126 22
196 129 46
190 133 71
181 134 89
178 136 104
180 144 121
181 157 143
184 164 151
190 157 138
201 140 106
217 111 68
224 93  41
221 90  38
212 105 62
206 125 87
208 136 97
213 131 90
216 126 84
212 132 91
202 151 114
197 160 128
200 155 120
211 141 89
225 126 61
229 127 52
222 139 70
208 157 96
201 165 113
196 164 122
197 161 120
197 155 117
198 154 107
200 156 99
204 160 84
208 156 67
206 153 49
203 150 46
132 100 32
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
134 132 126
162 156 138
179 164 120
192 163 89
196 156 56
201 151 39
205 144 39
206 139 56
204 140 70
203 142 76
200 143 70
199 142 60
199 141 47
200 138 44
197 140 54
193 143 70
186 145 91
180 148 108
178 150 125
180 157 141
182 168 155
186 167 154
191 161 134
202 145 102
212 124 75
216 110 63
215 109 66
209 120 83
206 132 98
213 136 99
218 132 90
222 128 81
217 137 87
209 149 102
203 161 108
208 160 97
218 150 74
231 139 51
234 139 44
227 149 56
215 161 79
204 170 103
197 169 121
192 169 133
190 170 136
189 170 139
189 171 135
192 170 122
198 164 96
200 157 67
202 151 50
131 99  31
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
133 131 125
161 155 137
176 163 120
187 164 96
192 160 73
195 155 68
198 151 72
196 148 90
194 150 103
191 156 111
190 159 111
190 159 106
191 160 100
190 159 99
192 158 101
187 159 111
183 160 124
179 163 135
178 165 148
178 171 162
181 174 167
184 174 162
188 169 143
196 158 120
200 147 105
200 140 101
201 137 105
198 143 115
201 147 120
204 149 119
213 146 109
215 145 105
211 151 105
205 160 104
203 166 99
205 164 89
212 162 77
220 156 67
224 157 65
220 160 75
211 167 91
202 172 109
194 175 129
189 174 142
183 178 148
183 177 151
182 177 147
187 170 134
191 161 109
197 151 79
197 148 61
133 96  36
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
133 131 125
160 155 138
173 161 126
183 161 111
186 159 102
188 157 109
185 160 117
185 160 130
183 164 139
184 167 148
185 170 149
183 172 150
184 172 149
184 173 146
184 172 143
183 169 140
180 170 137
178 169 144
178 174 154
178 177 168
0   0   0
182 180 168
186 175 153
190 171 140
190 165 135
189 163 134
187 159 139
187 161 143
186 163 147
190 165 148
195 165 145
196 163 144
196 167 134
196 168 118
196 170 99
199 170 84
204 168 83
209 167 86
209 168 96
208 171 102
203 173 113
197 177 126
189 179 140
184 179 149
181 180 154
180 179 153
180 176 145
182 170 131
186 161 110
190 152 95
191 149 85
128 100 55
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
107 105 99
133 131 125
158 155 140
172 161 134
180 162 126
182 161 121
181 162 136
181 166 145
178 168 154
178 170 158
179 174 165
179 178 169
180 178 172
0   0   0
180 179 170
180 177 162
181 173 149
180 172 142
180 172 142
181 174 150
180 176 165
181 177 174
181 179 173
183 178 169
184 176 164
183 177 161
183 173 161
180 172 160
180 172 160
180 173 164
181 174 167
185 175 168
185 175 166
185 176 156
185 177 132
188 175 108
189 175 93
191 176 99
192 175 116
193 176 133
191 176 144
190 177 150
187 179 155
184 180 160
0   0   0
181 179 156
182 178 150
181 174 137
184 168 121
184 162 112
185 157 112
186 158 114
123 104 78
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
158 157 148
174 165 146
181 166 145
181 164 145
181 168 152
180 170 161
180 172 160
178 175 160
182 174 162
182 178 167
183 177 172
183 177 172
184 176 164
183 174 155
182 171 144
179 172 135
179 172 135
183 171 142
181 175 155
181 176 167
181 179 173
181 178 175
181 178 175
181 179 173
180 177 174
0   0   0
179 176 173
0   0   0
0   0   0
0   0   0
0   0   0
181 179 167
181 179 144
182 176 117
184 176 102
184 177 110
182 178 135
185 178 154
183 180 165
183 178 169
181 180 171
181 180 171
180 181 169
181 179 163
184 175 150
186 173 132
186 169 120
185 167 120
184 165 132
182 164 140
121 109 96
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
160 157 154
174 169 160
180 173 164
180 173 164
180 173 166
180 176 165
180 176 156
181 176 146
184 176 146
184 176 152
187 174 157
187 172 155
188 172 144
187 168 135
185 170 128
184 169 127
184 169 130
184 172 133
183 172 145
183 173 159
180 179 170
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
181 180 154
180 177 134
180 179 122
179 178 129
182 178 150
179 180 168
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
185 177 165
187 176 149
190 172 134
191 172 126
186 170 138
182 173 153
180 170 156
118 113 104
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
181 178 175
181 177 176
180 177 174
179 178 169
181 175 155
183 175 145
183 175 140
186 173 146
189 173 145
193 166 133
196 161 116
193 160 106
189 161 107
185 165 114
184 167 124
184 169 130
184 170 141
183 174 155
182 177 168
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
179 180 167
180 179 153
0   0   0
179 178 150
179 181 163
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
182 179 176
183 178 169
190 175 154
193 171 142
192 173 140
187 175 152
181 177 166
179 173 168
120 114 109
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
180 179 170
182 177 160
182 176 150
184 176 146
187 174 147
191 172 141
194 165 128
196 160 108
194 156 99
188 158 98
181 161 108
181 164 121
180 168 133
182 171 144
181 175 159
180 179 170
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
180 179 170
179 180 167
179 180 168
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
182 179 176
184 179 170
186 176 162
189 174 157
188 177 155
185 177 165
181 179 173
179 176 173
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
181 178 175
180 179 170
181 177 166
181 178 163
183 177 159
188 174 150
192 167 137
194 162 120
189 159 112
184 158 110
177 160 117
176 161 129
178 166 143
179 173 157
181 176 167
181 178 175
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
182 179 176
184 179 170
183 178 169
183 178 169
181 178 175
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
181 178 175
181 179 173
183 177 172
185 175 166
187 173 157
187 171 150
185 167 143
179 166 139
176 162 138
173 164 144
175 169 153
179 174 165
180 177 174
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
182 179 176
182 179 176
182 179 176
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
181 178 175
181 177 174
182 176 171
180 175 166
180 172 160
174 170 159
