R   G   B
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
249 248 247
249 248 247
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
253 251 249
251 247 243
249 241 235
246 239 232
244 237 230
243 236 229
243 236 229
243 236 229
247 242 238
244 239 235
244 239 235
245 244 243
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
247 246 245
247 246 245
247 246 245
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
251 250 247
248 245 240
245 240 233
245 239 233
247 240 234
242 235 229
244 238 232
245 238 231
253 247 239
251 242 232
247 237 225
241 227 213
235 222 207
233 219 204
232 218 203
232 218 203
235 224 212
233 222 210
233 222 210
197 191 184
201 197 193
224 221 220
237 236 235
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
249 247 244
234 228 222
226 218 210
222 215 208
229 223 219
230 224 221
232 227 224
241 237 235
248 247 246
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
251 250 247
248 245 240
246 240 232
248 242 234
248 242 235
250 243 237
249 243 237
246 239 229
242 233 220
236 225 210
222 211 198
227 216 207
226 218 211
244 238 232
245 238 231
253 247 239
249 238 226
243 229 212
235 214 193
228 208 185
226 205 182
225 204 181
227 209 188
220 201 182
220 201 182
189 180 171
197 191 184
201 197 193
224 221 220
237 236 235
241 240 238
232 228 225
226 219 214
235 227 221
239 231 224
241 232 225
240 231 224
242 235 228
244 238 231
238 231 221
219 208 196
207 194 179
200 188 174
206 194 182
206 194 183
208 196 186
218 207 198
227 218 210
236 229 222
237 231 224
238 233 226
239 235 228
240 236 229
242 237 231
242 238 232
243 238 232
243 238 232
244 239 232
244 238 231
245 238 231
245 237 230
245 238 231
245 238 231
245 238 231
246 239 231
242 234 223
239 230 217
233 222 207
224 213 200
208 199 188
217 208 200
230 224 218
246 239 229
242 233 220
221 210 194
207 196 182
212 201 191
226 218 211
244 238 232
245 238 231
253 247 239
233 224 213
211 201 187
188 174 158
184 170 153
184 169 152
201 187 170
219 205 188
219 205 188
218 214 209
215 211 207
215 211 207
211 208 205
218 213 211
225 221 217
224 218 210
216 206 197
209 196 185
218 204 192
220 208 194
221 208 193
224 211 196
231 219 204
237 225 210
228 215 198
214 198 180
198 180 159
188 171 152
184 166 147
184 166 148
186 168 151
198 181 165
209 193 179
219 206 192
221 209 195
223 212 197
225 214 201
227 216 203
229 218 206
230 220 207
231 220 207
232 220 207
232 221 206
233 221 206
234 221 207
234 220 207
235 221 208
234 221 207
234 221 207
235 222 207
225 212 194
212 199 180
210 196 178
210 198 184
208 199 188
217 208 200
230 224 218
250 244 237
249 243 235
231 225 216
217 212 204
220 216 212
239 238 237
0   0   0
0   0   0
0   0   0
235 233 230
215 211 205
196 188 180
195 187 178
195 187 178
195 187 178
195 187 178
221 218 213
234 229 224
240 234 228
240 234 229
239 233 226
232 223 216
226 216 206
206 194 180
197 181 166
189 170 153
197 176 159
197 179 160
203 184 163
211 192 170
223 205 183
228 210 187
223 206 184
213 195 175
202 184 163
193 176 156
189 171 150
188 170 149
190 171 151
194 175 154
200 179 159
204 185 165
207 189 169
210 193 172
212 195 176
215 198 178
217 200 181
218 202 183
220 203 183
221 203 183
220 203 182
221 203 181
222 203 183
222 203 183
224 204 185
224 204 184
225 205 184
226 206 185
223 204 182
206 190 170
199 187 171
181 171 162
189 183 178
205 202 200
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
202 201 200
202 201 200
202 201 200
202 201 200
229 221 214
222 214 203
218 206 195
223 210 198
222 209 198
219 207 194
211 196 183
205 188 172
198 181 163
198 179 162
196 178 161
195 176 160
198 181 164
208 191 171
221 205 183
227 210 188
225 207 184
215 198 175
206 188 167
197 179 159
192 174 156
190 172 154
191 174 155
195 177 159
200 182 163
206 187 168
209 191 172
212 193 174
214 196 175
215 196 178
218 199 179
218 200 180
219 201 181
220 202 181
221 202 182
220 202 181
221 203 182
221 203 183
223 205 186
220 202 183
224 208 191
224 208 190
226 209 191
204 187 167
170 157 138
174 166 153
186 181 174
229 226 225
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
242 240 239
228 226 223
215 211 207
215 211 207
215 211 207
228 226 223
233 230 227
233 230 227
219 208 194
209 196 181
202 188 169
197 180 161
202 183 164
201 183 165
198 180 161
196 178 160
196 177 158
195 177 158
193 175 156
192 174 156
195 176 159
204 185 168
220 201 182
231 213 192
234 216 195
227 209 187
214 198 176
201 184 164
189 172 153
183 165 148
182 165 148
185 169 151
193 175 159
200 182 164
207 189 170
212 193 175
215 195 177
216 198 179
217 199 180
219 201 180
219 201 181
219 201 181
220 202 182
221 203 183
222 204 184
222 204 184
211 194 174
201 185 164
201 188 169
220 210 197
235 225 214
237 226 215
221 209 196
197 188 175
197 192 182
178 173 167
207 203 202
0   0   0
0   0   0
0   0   0
240 238 236
228 224 221
217 212 206
228 222 216
232 226 221
222 214 208
205 197 190
192 182 174
192 182 174
200 192 185
201 193 185
201 193 185
205 185 167
207 189 168
208 189 168
206 187 166
205 186 166
204 183 163
202 183 163
198 179 160
195 177 157
192 174 155
192 174 153
191 173 153
196 178 159
205 187 168
220 201 182
230 212 191
235 217 195
233 215 194
230 211 190
221 204 184
211 195 175
199 183 164
190 173 156
186 170 152
187 171 154
193 175 160
201 182 166
207 189 172
213 194 176
216 196 178
217 199 179
218 200 180
219 201 180
219 201 181
220 202 181
218 200 180
211 194 174
217 201 183
222 209 194
223 212 198
213 202 188
212 205 192
230 227 220
244 241 237
246 242 237
227 222 216
210 207 200
217 216 212
214 213 210
0   0   0
0   0   0
246 244 242
225 223 220
210 206 201
207 203 200
217 212 206
228 222 216
232 226 221
222 214 208
205 197 190
192 182 174
192 182 174
182 170 160
182 170 160
226 211 199
226 211 199
224 211 197
223 211 196
222 209 195
221 209 195
221 207 193
220 208 194
212 197 182
205 188 169
196 178 158
197 179 156
201 183 161
210 191 170
223 204 182
230 211 191
233 215 194
233 214 192
233 215 194
234 215 194
230 212 192
225 207 186
216 198 177
206 188 168
199 183 162
197 180 161
198 180 163
203 184 166
207 189 171
213 194 175
216 198 179
218 200 180
219 202 181
220 202 181
217 199 180
214 197 175
212 196 172
211 198 176
220 207 190
221 211 198
222 214 203
214 209 199
226 224 218
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
225 222 220
229 223 217
188 181 174
181 174 167
187 182 179
211 204 196
217 206 196
215 202 190
218 205 193
215 202 191
221 210 202
218 208 199
218 208 199
243 234 229
244 235 230
244 235 230
243 236 229
243 236 229
242 235 229
242 235 229
242 234 227
241 234 227
233 224 215
226 214 201
217 204 190
217 205 189
221 205 189
229 211 191
237 216 192
239 218 197
237 217 195
234 214 191
232 213 191
234 214 192
235 215 193
237 216 194
234 214 191
228 209 186
222 204 182
217 199 178
213 195 175
213 194 174
213 195 176
216 198 178
218 201 181
221 202 181
220 202 181
221 202 181
216 198 177
212 196 171
208 193 161
204 192 160
208 196 169
214 207 191
233 229 222
247 246 244
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
247 246 243
243 239 235
236 231 224
228 219 211
207 194 182
164 151 138
171 160 150
187 180 175
220 212 205
213 202 194
207 194 183
207 194 183
217 207 196
216 206 196
216 206 196
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
249 247 245
244 239 234
238 231 224
238 232 224
242 232 223
245 233 220
248 233 216
244 227 210
242 222 203
238 217 193
234 214 191
232 212 189
231 210 187
233 210 188
233 212 188
234 213 189
232 213 189
229 210 186
224 206 183
222 203 180
221 202 180
222 203 181
222 205 183
224 204 183
222 203 182
221 202 181
215 197 174
209 193 166
206 191 157
208 196 161
213 202 172
219 212 193
233 229 222
247 246 244
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
251 249 246
235 231 223
221 212 201
208 198 186
197 184 172
184 169 156
172 159 147
177 166 156
184 174 166
184 171 160
177 161 149
171 153 138
183 167 153
181 165 152
181 165 152
227 225 220
221 219 215
229 226 223
220 216 213
229 226 222
238 236 233
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
249 247 245
244 239 236
239 230 222
241 230 217
244 230 214
245 229 210
246 228 207
244 226 201
243 226 205
242 227 208
241 224 206
240 219 200
238 217 192
237 215 191
235 215 190
233 213 188
230 211 187
229 209 185
227 207 184
226 206 184
222 204 183
222 202 182
217 198 178
214 196 178
210 192 169
203 187 159
206 192 160
208 197 166
221 213 189
231 227 212
245 244 241
0   0   0
0   0   0
0   0   0
0   0   0
246 244 242
236 234 230
224 217 209
208 199 186
195 180 165
180 165 148
176 159 144
169 153 139
176 163 150
171 158 146
169 155 144
155 139 127
153 137 126
165 150 140
164 150 139
164 150 139
188 183 171
215 212 206
209 206 201
205 200 194
184 176 170
204 199 193
218 213 207
235 231 225
241 236 230
246 241 234
246 241 235
246 240 235
246 240 234
245 238 231
236 228 219
229 218 208
224 211 199
227 214 201
231 218 204
232 218 200
232 215 196
231 212 190
231 212 195
230 215 198
233 216 200
236 217 199
240 220 196
243 220 197
242 221 195
240 219 194
237 217 193
235 215 191
234 213 189
233 213 189
230 213 190
230 214 195
224 209 191
215 200 185
210 192 171
203 186 163
211 196 172
218 208 189
238 234 224
248 247 242
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
240 236 233
225 218 211
207 194 179
198 183 167
186 169 152
178 162 147
174 159 145
172 158 146
181 169 158
177 166 155
177 165 155
165 151 140
172 159 149
173 160 149
173 160 149
201 191 181
184 173 162
194 186 175
185 178 168
181 172 161
163 151 140
185 175 164
201 192 180
218 210 198
226 216 205
232 221 210
233 222 211
226 214 205
219 208 197
212 200 189
204 191 178
196 181 167
200 185 171
214 200 187
231 218 204
234 222 207
235 223 209
236 224 211
238 226 217
238 230 221
241 232 223
244 233 222
248 235 219
250 234 219
249 234 217
247 233 216
245 231 215
243 230 214
242 228 212
241 228 212
221 206 190
203 188 174
179 165 151
190 178 169
204 191 179
197 185 169
206 196 179
215 209 198
250 249 246
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
240 236 233
225 218 211
211 200 188
210 198 187
208 196 186
206 195 185
205 194 184
204 194 185
203 193 184
201 192 184
201 192 185
201 192 185
201 192 185
201 192 185
212 198 184
211 194 179
209 192 178
219 206 192
216 204 191
204 190 176
192 176 163
203 187 176
208 193 179
217 201 185
215 199 180
222 205 186
227 212 196
223 209 198
219 208 197
212 200 189
210 199 188
207 197 186
215 206 198
226 218 212
239 232 225
238 232 225
237 230 224
237 229 224
238 229 225
238 231 225
241 234 228
245 239 233
250 244 237
254 246 239
255 247 239
254 247 239
253 246 238
238 231 220
238 230 219
238 231 219
234 225 215
217 208 200
196 187 179
208 201 196
223 216 210
221 214 207
224 217 209
227 222 215
250 249 246
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
249 247 246
244 239 236
238 232 225
237 230 224
234 228 222
234 228 223
234 229 224
236 231 227
236 231 227
236 232 228
236 232 228
236 232 228
236 232 228
227 215 202
219 202 183
214 194 175
211 192 173
203 186 168
206 192 177
214 201 188
223 210 198
217 200 188
212 196 181
216 202 188
216 203 187
224 211 197
229 218 206
232 224 218
228 223 218
222 217 213
223 218 214
222 218 214
231 229 227
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
242 241 238
242 241 238
242 241 238
237 233 232
219 213 211
200 194 191
218 215 214
0   0   0
235 234 232
235 234 232
235 234 232
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
252 249 246
243 237 230
236 225 212
232 218 205
230 217 203
224 212 199
230 220 210
238 229 221
244 235 228
236 224 217
229 217 208
216 205 196
214 205 193
221 213 202
242 237 230
252 250 248
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
242 241 238
242 241 238
242 241 238
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
252 249 246
244 240 235
237 231 224
234 228 223
233 228 222
227 222 217
233 230 227
241 240 238
250 249 247
244 241 238
239 233 225
226 221 214
225 220 212
231 229 226
248 247 245
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
255 253 249
238 235 230
238 235 230
238 237 236
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
255 253 249
255 253 249
255 253 249
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
