INDEX  ROW  COLUMN R   G   B
1051   17   27     192 174 159
1052   17   28     198 179 162
1053   17   29     202 185 164
1054   17   30     205 189 165
1055   17   31     212 192 177
1056   17   32     215 196 179
1057   17   33     215 196 180
1058   17   34     218 199 183
1059   17   35     219 201 180
1060   17   36     220 202 182
1061   17   37     221 203 183
1062   17   38     221 203 183
1063   17   39     222 204 184
1064   17   40     220 202 182
1065   17   41     220 202 182
1066   17   42     219 201 180
1067   17   43     220 204 187
1068   17   44     223 204 185
1069   17   45     227 204 184
1070   17   46     228 207 187
1071   17   47     229 210 189
1072   17   48     229 206 191
1073   17   49     252 236 209
1074   17   50     169 157 146
1075   17   51     168 155 144
1076   17   52     106 99  94
1091   18   3      173 158 141
1092   18   4      200 184 166
1093   18   5      209 192 171
1094   18   6      208 190 169
1095   18   7      211 189 172
1096   18   8      207 186 168
1097   18   9      206 184 166
1098   18   10     201 179 160
1099   18   11     197 180 162
1100   18   12     192 175 156
1101   18   13     192 173 153
1102   18   14     191 170 149
1103   18   15     189 170 155
1104   18   16     189 170 155
1105   18   17     191 172 157
1106   18   18     193 174 158
1107   18   19     245 227 205
1108   18   20     244 226 204
1109   18   21     232 214 192
1110   18   22     210 192 170
1111   18   23     199 184 162
1112   18   24     186 171 151
1113   18   25     182 166 149
1114   18   26     186 169 153
1115   18   27     188 171 156
1116   18   28     192 176 160
1117   18   29     198 182 165
1118   18   30     204 188 171
1119   18   31     213 194 175
1120   18   32     214 195 177
1121   18   33     214 195 177
1122   18   34     218 199 181
1123   18   35     217 199 179
1124   18   36     219 201 181
1125   18   37     219 201 181
1126   18   38     219 201 181
1127   18   39     219 201 181
1128   18   40     221 203 183
1129   18   41     222 204 184
1130   18   42     225 207 187
1131   18   43     223 204 184
1132   18   44     220 199 180
1133   18   45     238 221 203
1134   18   46     180 172 154
1136   18   48     235 218 199
1137   18   49     192 178 150
1151   18   63     136 123 111
1152   18   64     136 123 111
1153   19   1      180 162 149
1154   19   2      187 170 151
1155   19   3      201 185 164
1156   19   4      201 184 164
1157   19   5      202 183 163
1158   19   6      199 181 159
1159   19   7      196 180 155
1160   19   8      194 178 153
1161   19   9      194 178 154
1162   19   10     193 177 153
1163   19   11     192 172 153
1164   19   12     197 180 162
1165   19   13     190 174 158
1166   19   14     193 178 163
1167   19   15     196 178 156
1168   19   16     193 176 154
1169   19   17     192 174 152
1170   19   18     192 174 153
1171   19   19     231 213 191
1172   19   20     229 211 189
1173   19   21     235 217 195
1174   19   22     250 232 210
1175   19   23     241 227 205
1176   19   24     228 212 193
1177   19   25     202 186 169
1178   19   26     175 159 143
1179   19   27     167 151 134
1180   19   28     162 145 129
1181   19   29     170 154 138
1182   19   30     184 168 153
1183   19   31     196 177 158
1184   19   32     207 189 170
1185   19   33     214 195 177
1186   19   34     216 197 179
1187   19   35     216 198 178
1188   19   36     219 201 181
1189   19   37     220 202 182
1190   19   38     219 201 181
1191   19   39     222 204 184
1192   19   40     219 201 181
1193   19   41     221 203 183
1194   19   42     223 205 185
1195   19   43     233 216 194
1196   19   44     222 204 183
1197   19   45     125 114 90
1198   19   46     121 119 93
1211   19   59     118 102 87
1212   19   60     148 131 116
1213   19   61     162 143 125
1214   19   62     214 194 175
1215   19   63     187 170 157
1216   19   64     187 170 157
1217   20   1      201 178 156
1218   20   2      205 191 164
1219   20   3      218 189 173
1220   20   4      219 192 175
1221   20   5      224 197 182
1222   20   6      222 195 181
1223   20   7      220 199 176
1224   20   8      220 198 179
1225   20   9      219 197 181
1226   20   10     213 191 175
1227   20   11     218 196 174
1228   20   12     215 193 169
1229   20   13     212 190 168
1230   20   14     200 177 155
1231   20   15     190 173 150
1232   20   16     191 173 151
1233   20   17     193 175 152
1234   20   18     195 177 155
1235   20   19     234 217 195
1236   20   20     239 222 200
1237   20   21     231 214 191
1238   20   22     226 209 186
1239   20   23     229 210 186
1240   20   24     235 215 193
1241   20   25     246 226 205
1242   20   26     252 231 212
1243   20   27     234 218 195
1244   20   28     218 201 180
1245   20   29     202 184 166
1246   20   30     197 180 164
1247   20   31     199 179 163
1248   20   32     204 184 168
1249   20   33     208 189 173
1250   20   34     215 196 180
1251   20   35     217 199 179
1252   20   36     219 201 181
1253   20   37     220 201 182
1254   20   38     219 201 181
1255   20   39     221 203 182
1256   20   40     221 203 183
1257   20   41     223 205 185
1258   20   42     206 186 168
1259   20   43     149 140 120
1274   20   58     175 155 137
1281   21   1      167 150 127
1282   21   2      129 122 101
1295   21   15     206 185 164
1296   21   16     203 183 162
1297   21   17     206 185 164
1298   21   18     209 188 166
1299   21   19     246 224 199
1300   21   20     244 222 200
1301   21   21     240 218 201
1302   21   22     239 217 202
1303   21   23     232 215 192
1304   21   24     229 211 188
1305   21   25     226 208 185
1306   21   26     223 206 183
1307   21   27     231 210 186
1308   21   28     236 216 191
1309   21   29     236 216 191
1310   21   30     233 212 187
1311   21   31     220 202 181
1312   21   32     213 196 174
1313   21   33     209 191 170
1314   21   34     208 190 169
1315   21   35     216 199 178
1316   21   36     217 200 179
1317   21   37     220 203 182
1318   21   38     222 205 183
1319   21   39     219 202 183
1320   21   40     222 204 187
1321   21   41     198 183 161
1322   21   42     184 171 142
1323   21   43     219 211 170
1325   21   45     219 202 186
1326   21   46     188 178 158
1338   21   58     189 165 145
1339   21   59     173 159 145
1343   21   63     206 183 164
1344   21   64     206 183 164
1345   22   1      183 166 138
1346   22   2      130 112 68
1364   22   20     244 224 200
1365   22   21     247 223 196
1366   22   22     247 220 192
1367   22   23     239 218 194
1368   22   24     242 221 197
1369   22   25     242 221 197
1370   22   26     240 219 195
1371   22   27     239 216 194
1372   22   28     236 214 191
1373   22   29     234 212 189
1374   22   30     236 214 191
1375   22   31     234 216 193
1376   22   32     233 214 191
1377   22   33     229 210 187
1378   22   34     226 207 184
1379   22   35     221 204 182
1380   22   36     223 205 183
1381   22   37     223 205 183
1382   22   38     223 206 184
1383   22   39     226 203 181
1384   22   40     217 197 177
1385   22   41     224 205 183
1386   22   42     213 197 167
1387   22   43     208 193 157
1388   22   44     205 192 129
1389   22   45     190 178 117
1390   22   46     171 155 129
1400   22   56     188 174 151
1401   22   57     214 197 178
1402   22   58     195 177 162
1403   22   59     189 163 140
1404   22   60     182 164 148
1405   22   61     184 167 153
1406   22   62     179 157 141
1407   22   63     162 146 131
1408   22   64     162 146 131
1409   23   1      154 141 126
1410   23   2      162 148 133
1411   23   3      126 119 69
1432   23   24     243 222 198
1433   23   25     240 218 194
1434   23   26     235 214 189
1435   23   27     232 210 187
1436   23   28     230 209 185
1437   23   29     229 208 184
1438   23   30     232 210 187
1439   23   31     234 214 190
1440   23   32     235 215 191
1441   23   33     237 217 192
1442   23   34     233 213 189
1443   23   35     229 210 186
1444   23   36     231 212 188
1445   23   37     230 211 186
1446   23   38     229 210 186
1447   23   39     228 207 183
1448   23   40     229 208 189
1449   23   41     218 198 177
1450   23   42     216 200 176
1451   23   43     215 198 159
1452   23   44     212 190 167
1453   23   45     208 191 167
1454   23   46     195 187 144
1464   23   56     220 203 179
1465   23   57     188 171 154
1466   23   58     163 146 131
1467   23   59     164 150 138
1468   23   60     165 154 142
1469   23   61     152 142 131
1471   23   63     147 134 121
1472   23   64     147 134 121
1473   24   1      131 119 110
1474   24   2      129 119 112
1477   24   5      152 141 115
1478   24   6      106 102 80
1480   24   8      99  87  74
1481   24   9      176 164 154
1482   24   10     181 167 161
1483   24   11     174 172 156
1492   24   20     207 185 169
1493   24   21     206 186 167
1494   24   22     222 203 183
1495   24   23     235 217 193
1496   24   24     241 223 200
1497   24   25     251 234 210
1498   24   26     255 243 220
1499   24   27     255 246 220
1502   24   30     253 236 211
1503   24   31     249 226 200
1504   24   32     244 221 195
1505   24   33     237 215 188
1506   24   34     233 211 184
1507   24   35     232 212 188
1508   24   36     231 211 186
1509   24   37     230 209 185
1510   24   38     227 207 182
1511   24   39     217 200 180
1512   24   40     210 193 178
1513   24   41     210 193 179
1514   24   42     194 180 159
1515   24   43     204 184 183
1516   24   44     196 180 145
1517   24   45     150 140 101
1527   24   55     174 160 142
1528   24   56     171 158 140
1529   24   57     180 164 149
1530   24   58     175 159 145
1531   24   59     174 159 145
1532   24   60     165 147 132
1533   24   61     163 147 129
1534   24   62     153 140 123
1535   24   63     152 135 125
1536   24   64     152 135 125
1537   25   1      146 134 118
1538   25   2      144 131 123
1539   25   3      138 131 111
1541   25   5      145 131 127
1542   25   6      151 141 131
1545   25   9      153 141 130
1546   25   10     146 132 124
1547   25   11     142 134 123
1549   25   13     185 168 157
1550   25   14     223 208 188
1551   25   15     231 218 199
1552   25   16     227 211 194
1553   25   17     229 212 194
1554   25   18     231 212 196
1555   25   19     227 207 185
1556   25   20     214 196 173
1557   25   21     211 193 172
1558   25   22     205 187 166
1559   25   23     205 183 164
1560   25   24     213 193 172
1561   25   25     202 183 162
1562   25   26     198 181 162
1563   25   27     204 177 164
1564   25   28     202 178 165
1565   25   29     203 181 166
1566   25   30     209 192 169
1567   25   31     225 208 190
1568   25   32     246 226 206
1569   25   33     255 233 211
1570   25   34     255 227 206
1571   25   35     255 235 209
1572   25   36     252 230 210
1573   25   37     242 221 199
1574   25   38     242 224 195
1575   25   39     246 224 204
1576   25   40     240 227 199
1577   25   41     253 244 214
1579   25   43     227 207 187
1580   25   44     192 176 161
1581   25   45     227 211 194
1582   25   46     226 203 183
1583   25   47     213 203 178
1592   25   56     207 187 173
1593   25   57     205 183 169
1594   25   58     202 186 157
1595   25   59     194 173 160
1596   25   60     183 167 148
1597   25   61     201 186 167
1598   25   62     197 181 171
1599   25   63     200 186 174
1600   25   64     200 186 174
1601   26   1      213 199 179
1602   26   2      212 200 177
1603   26   3      210 193 177
1604   26   4      210 192 171
1605   26   5      201 181 163
1606   26   6      205 183 170
1607   26   7      199 185 168
1608   26   8      188 175 158
1609   26   9      188 175 160
1610   26   10     176 165 151
1611   26   11     191 175 160
1612   26   12     214 199 183
1613   26   13     190 177 161
1614   26   14     210 198 178
1615   26   15     211 199 183
1616   26   16     214 194 177
1617   26   17     212 198 188
1618   26   18     225 202 186
1619   26   19     148 134 122
1620   26   20     155 139 128
1621   26   21     171 155 141
1622   26   22     157 141 126
1623   26   23     140 134 130
1642   26   42     98  61  52
1670   27   6      251 230 208
1671   27   7      249 224 198
1672   27   8      249 227 201
1673   27   9      241 219 196
1674   27   10     252 232 206
1675   27   11     251 228 212
1676   27   12     235 211 195
1677   27   13     230 206 191
1678   27   14     226 200 189
1679   27   15     224 201 178
1680   27   16     224 203 180
1681   27   17     225 205 182
1682   27   18     229 215 193
1704   27   40     144 134 100
1734   28   6      228 207 178
1735   28   7      187 168 151
1736   28   8      190 174 156
1737   28   9      200 183 168
1738   28   10     178 163 148
1739   28   11     135 126 107
1742   28   14     215 199 183
1743   28   15     202 189 178
1744   28   16     203 195 185
1746   28   18     191 181 165
1810   29   18     102 91  88
1874   30   18     255 236 203
