INDEX  ROW  COLUMN R   G   B
2221   35   45     182 179 178
2222   35   46     181 177 175
2223   35   47     173 175 181
2224   35   48     181 180 176
2226   35   50     180 178 181
2227   35   51     184 180 177
2230   35   54     181 182 179
2231   35   55     182 181 176
2233   35   57     177 170 164
2234   35   58     170 168 160
2235   35   59     164 156 157
2236   35   60     158 152 150
2237   35   61     156 148 145
2238   35   62     153 151 152
2256   36   16     131 133 134
2259   36   19     187 186 183
2261   36   21     183 178 177
2263   36   23     177 173 164
2264   36   24     179 165 156
2265   36   25     177 155 145
2266   36   26     167 159 130
2267   36   27     165 151 133
2268   36   28     168 146 134
2269   36   29     167 154 142
2270   36   30     167 158 148
2271   36   31     171 162 151
2272   36   32     172 155 142
2273   36   33     164 156 142
2274   36   34     166 149 138
2275   36   35     161 146 132
2276   36   36     161 153 143
2277   36   37     161 156 151
2278   36   38     175 172 169
2280   36   40     174 179 176
2282   36   42     182 180 179
2284   36   44     182 178 183
2285   36   45     175 181 180
2286   36   46     174 180 181
2287   36   47     185 180 173
2288   36   48     181 179 184
2290   36   50     176 182 181
2291   36   51     174 180 183
2292   36   52     184 180 178
2293   36   53     182 180 179
2294   36   54     183 181 178
2295   36   55     181 179 188
2297   36   57     180 174 171
2298   36   58     180 175 172
2301   36   61     175 172 171
2302   36   62     179 177 174
2323   37   19     186 190 192
2324   37   20     187 180 183
2325   37   21     175 183 185
2326   37   22     185 184 179
2327   37   23     183 178 172
2328   37   24     176 172 162
2329   37   25     179 165 160
2330   37   26     165 164 157
2331   37   27     174 159 155
2332   37   28     168 164 158
2333   37   29     169 167 158
2334   37   30     179 170 168
2336   37   32     179 173 172
2337   37   33     175 167 159
2338   37   34     171 164 160
2339   37   35     162 165 149
2340   37   36     168 161 153
2341   37   37     172 164 159
2342   37   38     174 178 175
2344   37   40     187 181 184
2345   37   41     177 182 185
2346   37   42     181 183 180
2347   37   43     178 180 182
2349   37   45     181 183 184
2351   37   47     180 182 184
2356   37   52     179 181 183
2357   37   53     179 181 183
2358   37   54     180 182 184
2360   37   56     184 178 180
2361   37   57     180 178 181
2363   37   59     175 180 178
2364   37   60     178 181 179
2365   37   61     175 180 183
2366   37   62     178 182 184
2388   38   20     180 182 183
2390   38   22     179 181 186
2391   38   23     176 182 185
2393   38   25     182 177 175
2394   38   26     183 177 176
