INDEX  ROW  COLUMN R   G   B
4273   34   49     166 112 85
4274   34   50     190 139 113
4275   34   51     158 94  69
4276   34   52     133 75  49
4277   34   53     170 112 90
4278   34   54     202 156 131
4279   34   55     184 133 111
4282   34   58     202 162 136
4283   34   59     212 181 151
4284   34   60     180 152 124
4285   34   61     173 149 120
4286   34   62     178 147 122
4287   34   63     158 116 95
4288   34   64     194 156 135
4289   34   65     190 155 132
4290   34   66     136 105 80
4291   34   67     133 104 77
4292   34   68     187 162 136
4293   34   69     128 105 80
4294   34   70     151 137 104
4295   34   71     114 78  57
4296   34   72     249 222 192
4300   34   76     189 165 141
4305   34   81     104 79  58
4306   34   82     116 85  67
4307   34   83     111 83  60
4308   34   84     109 79  60
4309   34   85     148 110 101
4310   34   86     115 72  57
4311   34   87     120 78  58
4312   34   88     131 92  71
4328   34   104    134 103 93
4367   35   15     253 217 206
4372   35   20     254 232 226
4395   35   43     94  71  46
4401   35   49     163 122 87
4402   35   50     198 145 118
4403   35   51     194 130 102
4404   35   52     185 123 97
4405   35   53     195 136 110
4406   35   54     243 184 160
4407   35   55     159 104 79
4408   35   56     219 174 144
4409   35   57     177 130 105
4410   35   58     246 209 181
4411   35   59     237 208 179
4412   35   60     176 147 118
4413   35   61     182 153 127
4414   35   62     207 171 145
4415   35   63     168 129 108
4416   35   64     177 139 118
4417   35   65     177 139 114
4418   35   66     131 100 74
4419   35   67     171 142 115
4420   35   68     224 201 173
4421   35   69     117 97  70
4422   35   70     141 116 90
4423   35   71     160 124 101
4425   35   73     198 172 139
4427   35   75     233 210 178
4428   35   76     137 115 93
4432   35   80     118 96  70
4433   35   81     114 88  65
4434   35   82     114 84  61
4435   35   83     116 88  62
4436   35   84     105 70  48
4437   35   85     129 88  84
4438   35   86     131 85  71
4439   35   87     118 71  51
4440   35   88     136 96  74
4441   35   89     168 135 123
4498   36   18     255 251 248
4499   36   19     232 211 202
4530   36   50     172 109 84
4531   36   51     237 169 140
4532   36   52     227 149 124
4533   36   53     231 143 122
4534   36   54     255 182 154
4535   36   55     196 138 107
4536   36   56     213 180 136
4537   36   57     216 192 164
4538   36   58     255 247 223
4539   36   59     254 227 206
4541   36   61     212 187 164
4542   36   62     200 172 147
4543   36   63     167 140 119
4544   36   64     211 171 147
4545   36   65     227 186 161
4546   36   66     158 131 100
4547   36   67     232 210 179
4548   36   68     194 174 142
4549   36   69     179 146 117
4550   36   70     208 162 139
4552   36   72     255 253 218
4553   36   73     207 169 132
4555   36   75     203 178 153
4561   36   81     145 115 86
4562   36   82     150 110 82
4563   36   83     109 70  42
4564   36   84     119 74  52
4565   36   85     121 83  64
4566   36   86     139 100 74
4567   36   87     121 84  57
4588   36   108    118 82  64
4591   36   111    178 140 119
4627   37   19     241 232 211
4652   37   44     115 91  72
4655   37   47     247 176 147
4658   37   50     223 147 117
4659   37   51     255 198 164
4660   37   52     244 176 144
4661   37   53     255 194 165
4663   37   55     234 200 165
4664   37   56     249 231 199
4665   37   57     247 218 189
4666   37   58     229 190 158
4667   37   59     255 238 206
4668   37   60     239 202 169
4669   37   61     208 173 140
4670   37   62     167 127 93
4671   37   63     169 129 95
4672   37   64     255 233 207
4673   37   65     214 181 157
4674   37   66     177 149 123
4675   37   67     221 199 169
4676   37   68     189 165 135
4677   37   69     230 195 170
4678   37   70     255 223 199
4679   37   71     252 219 181
4680   37   72     217 180 141
4681   37   73     255 226 191
4682   37   74     255 246 214
4690   37   82     157 122 102
4691   37   83     100 64  38
4692   37   84     127 84  63
4695   37   87     101 65  40
4696   37   88     93  56  33
4697   37   89     91  69  57
4718   37   110    140 100 79
4721   37   113    156 122 99
4722   37   114    172 134 110
4751   38   15     238 195 182
4752   38   16     226 188 174
4781   38   45     143 114 87
4782   38   46     138 90  62
4783   38   47     255 211 180
4784   38   48     255 187 154
4787   38   51     255 202 167
4788   38   52     255 212 178
4789   38   53     244 214 173
4793   38   57     253 221 188
4794   38   58     225 187 151
4796   38   60     242 206 168
4797   38   61     183 150 112
4798   38   62     235 199 164
4799   38   63     213 184 143
4800   38   64     245 215 191
4801   38   65     219 198 174
4802   38   66     215 190 164
4803   38   67     255 250 217
4804   38   68     239 210 179
4805   38   69     255 220 195
4806   38   70     224 181 152
4807   38   71     252 211 170
4808   38   72     249 210 175
4809   38   73     255 231 201
4824   38   88     102 61  45
4847   38   111    212 180 162
4850   38   114    188 149 128
4851   38   115    176 139 117
4852   38   116    109 82  61
4875   39   11     225 198 170
4878   39   14     238 204 194
4879   39   15     243 201 189
4880   39   16     225 186 175
4881   39   17     255 239 220
4910   39   46     92  58  38
4911   39   47     105 59  35
4914   39   50     255 176 147
4916   39   52     240 207 168
4917   39   53     243 229 186
4922   39   58     251 230 180
4924   39   60     231 213 177
4925   39   61     247 238 203
4927   39   63     252 241 206
4928   39   64     244 227 191
4929   39   65     255 248 208
4930   39   66     254 238 212
4931   39   67     255 239 209
4932   39   68     248 215 187
4933   39   69     254 213 184
4934   39   70     255 221 181
4935   39   71     255 244 205
4936   39   72     238 205 173
4947   39   83     126 85  67
4952   39   88     142 103 87
4971   39   107    144 113 97
4978   39   114    180 141 121
4979   39   115    133 95  72
5002   40   10     109 78  56
5008   40   16     225 189 176
5040   40   48     116 76  51
5041   40   49     255 241 226
5042   40   50     255 212 190
5059   40   67     255 232 191
5060   40   68     255 241 212
5061   40   69     255 244 208
5062   40   70     255 230 183
5080   40   88     111 72  58
5098   40   106    130 109 94
5106   40   114    180 140 121
5107   40   115    176 138 115
5134   41   14     234 196 187
5135   41   15     245 209 200
5136   41   16     255 231 213
5170   41   50     204 173 153
5172   41   52     255 238 210
5175   41   55     255 237 212
5187   41   67     255 224 168
5209   41   89     92  68  59
5220   41   100    102 85  72
5226   41   106    102 76  59
5228   41   108    162 124 96
5258   42   10     106 64  30
5262   42   14     246 209 199
5263   42   15     255 227 214
5265   42   17     243 212 189
5301   42   53     165 129 113
5302   42   54     255 246 227
5337   42   89     102 78  68
5348   42   100    114 97  85
5353   42   105    115 98  76
5386   43   10     113 70  34
5390   43   14     250 208 193
5391   43   15     255 246 231
5393   43   17     138 108 88
5430   43   54     242 224 194
5431   43   55     198 178 152
5434   43   58     255 223 189
5438   43   62     255 238 207
5463   43   87     203 158 133
5476   43   100    147 127 112
5481   43   105    102 88  57
5483   43   107    145 103 91
5514   44   10     107 65  36
5518   44   14     238 207 182
5566   44   62     161 134 109
5567   44   63     212 183 156
5568   44   64     177 151 125
5569   44   65     201 176 150
5570   44   66     142 115 87
5585   44   81     92  68  48
5590   44   86     111 74  55
5606   44   102    99  78  59
5611   44   107    250 220 206
5616   44   112    220 158 136
5642   45   10     206 167 136
5643   45   11     247 230 215
5644   45   12     193 175 164
5645   45   13     232 212 195
5646   45   14     239 211 195
5679   45   47     108 85  65
5681   45   49     92  70  53
5683   45   51     97  80  52
5692   45   60     102 77  55
5735   45   103    123 104 84
5744   45   112    223 163 136
5771   46   11     246 222 205
5772   46   12     242 228 222
5773   46   13     255 254 241
5774   46   14     216 194 179
5804   46   44     150 126 104
5822   46   62     92  69  51
5823   46   63     122 96  80
5947   47   59     95  74  55
5948   47   60     91  71  52
5949   47   61     101 79  62
5951   47   63     95  71  54
5954   47   66     92  70  51
5993   47   105    93  57  44
6069   48   53     92  76  63
6072   48   56     101 75  55
6076   48   60     91  76  51
6077   48   61     100 86  58
6082   48   66     102 76  52
6083   48   67     102 77  52
6119   48   103    121 99  86
6200   49   56     109 82  61
6201   49   57     94  76  49
6202   49   58     97  83  58
6204   49   60     99  78  52
6206   49   62     99  75  52
6207   49   63     95  81  57
6208   49   64     111 89  61
6209   49   65     114 90  66
6210   49   66     121 98  69
6211   49   67     120 101 74
6212   49   68     114 98  78
6227   49   83     118 93  59
6228   49   84     99  74  34
6247   49   103    154 135 121
6251   49   107    153 142 126
6257   49   113    237 212 211
6258   49   114    184 158 154
6260   49   116    146 127 121
6289   50   17     242 189 173
6340   50   68     115 107 89
6371   50   99     106 92  64
6374   50   102    91  74  53
6375   50   103    125 109 86
6378   50   106    155 128 111
6379   50   107    92  78  62
6386   50   114    184 156 152
6388   50   116    104 82  85
6412   51   12     155 93  88
6414   51   14     251 217 203
6416   51   16     251 186 162
6417   51   17     213 126 94
6418   51   18     145 147 141
6488   51   88     135 114 102
6499   51   99     145 123 117
6502   51   102    176 145 132
6506   51   106    153 133 117
6542   52   14     241 216 205
6543   52   15     254 228 219
6544   52   16     245 220 211
6545   52   17     253 234 220
6584   52   56     123 107 99
6615   52   87     187 159 139
6616   52   88     179 154 133
6620   52   92     94  60  42
6621   52   93     115 78  46
6627   52   99     184 162 145
6629   52   101    115 79  49
6630   52   102    201 166 134
6633   52   105    96  74  55
6634   52   106    155 142 128
6652   52   124    130 109 95
6653   52   125    138 118 106
6659   53   3      121 107 92
6703   53   47     126 87  71
6704   53   48     105 64  48
6705   53   49     99  54  39
6706   53   50     95  59  39
6707   53   51     104 73  47
6710   53   54     109 75  47
6711   53   55     92  68  45
6743   53   87     255 226 203
6749   53   93     107 64  29
6750   53   94     242 196 147
6754   53   98     120 98  70
6755   53   99     229 209 172
6756   53   100    141 106 62
6757   53   101    202 163 112
6758   53   102    195 157 104
6759   53   103    102 67  22
6760   53   104    133 101 51
6761   53   105    186 169 154
6762   53   106    187 178 167
6763   53   107    202 186 157
6768   53   112    219 203 189
6775   53   119    153 127 112
6776   53   120    143 122 108
6780   53   124    146 123 105
6781   53   125    167 150 130
6782   53   126    134 118 95
6783   53   127    105 88  70
6784   53   128    105 88  70
6785   54   1      215 195 176
6786   54   2      160 129 99
6787   54   3      238 217 198
6789   54   5      112 92  72
6790   54   6      99  81  63
6822   54   38     178 149 124
6825   54   41     156 121 101
6826   54   42     164 130 107
6827   54   43     174 130 117
6828   54   44     237 193 166
6833   54   49     255 241 199
6834   54   50     252 220 179
6835   54   51     250 223 191
6836   54   52     245 213 180
6838   54   54     103 84  56
6871   54   87     120 98  72
6876   54   92     196 154 124
6884   54   100    135 102 57
6885   54   101    223 182 132
6886   54   102    201 164 111
6887   54   103    201 168 129
6888   54   104    212 187 146
6890   54   106    147 138 134
6896   54   112    155 143 137
6903   54   119    162 130 113
6906   54   122    114 85  66
6907   54   123    152 122 103
6908   54   124    170 142 116
6909   54   125    159 133 109
6911   54   127    119 96  74
6912   54   128    119 96  74
6917   55   5      140 117 89
6918   55   6      110 93  70
6948   55   36     183 132 103
6949   55   37     209 157 110
6953   55   41     255 241 213
6954   55   42     255 233 208
6965   55   53     152 139 118
6985   55   73     101 81  71
6986   55   74     95  75  62
6997   55   85     203 178 153
6998   55   86     129 102 71
7001   55   89     98  76  54
7002   55   90     110 89  74
7003   55   91     175 152 125
7004   55   92     171 129 88
7005   55   93     221 183 141
7007   55   95     192 155 112
7010   55   98     105 86  71
7024   55   112    176 157 160
7030   55   118    215 190 177
7031   55   119    122 91  71
7032   55   120    176 147 128
7033   55   121    181 152 132
7034   55   122    164 135 111
7035   55   123    177 152 128
7036   55   124    121 93  66
7039   55   127    92  65  43
7040   55   128    92  65  43
7041   56   1      146 121 98
7045   56   5      141 114 81
7046   56   6      144 121 95
7048   56   8      98  92  86
7074   56   34     255 235 216
7113   56   73     110 86  53
7131   56   91     128 112 90
7132   56   92     108 86  55
7137   56   97     209 188 186
7139   56   99     212 198 164
7140   56   100    128 111 88
7143   56   103    207 195 188
7145   56   105    91  79  76
7156   56   116    126 91  84
7157   56   117    245 213 206
7158   56   118    188 159 148
7160   56   120    173 140 121
7161   56   121    181 146 127
7162   56   122    222 190 170
7163   56   123    200 168 148
7166   56   126    137 114 102
7167   56   127    161 141 117
7168   56   128    161 141 117
7169   57   1      102 83  55
7171   57   3      96  78  43
7173   57   5      167 135 117
7240   57   72     135 110 81
7241   57   73     131 114 89
7266   57   98     105 81  55
7267   57   99     178 166 121
7284   57   116    164 127 117
7286   57   118    185 153 141
7287   57   119    129 94  77
7289   57   121    183 149 130
7290   57   122    228 194 175
7291   57   123    116 83  60
7292   57   124    196 163 140
7293   57   125    252 221 205
7294   57   126    217 193 180
7295   57   127    178 151 130
7296   57   128    178 151 130
7297   58   1      110 90  63
7299   58   3      129 106 70
7303   58   7      231 228 224
7328   58   32     149 84  59
7330   58   34     105 58  33
7367   58   71     124 106 97
7368   58   72     113 96  90
7395   58   99     98  75  30
7415   58   119    204 168 151
7417   58   121    218 184 170
7419   58   123    168 134 116
7423   58   127    155 123 101
7424   58   128    155 123 101
7425   59   1      170 142 114
7426   59   2      146 103 63
7427   59   3      215 178 139
7428   59   4      141 111 102
7430   59   6      123 110 101
7457   59   33     138 105 85
7458   59   34     113 83  65
7531   59   107    97  77  56
7539   59   115    147 115 106
7544   59   120    251 215 207
7545   59   121    240 207 192
7548   59   124    188 156 136
7553   60   1      227 196 170
7554   60   2      203 155 120
7555   60   3      237 181 141
7579   60   27     166 171 153
7636   60   84     100 79  57
7659   60   107    116 82  66
7674   60   122    247 215 202
7677   60   125    174 138 119
7678   60   126    219 194 173
7679   60   127    198 158 136
7680   60   128    198 158 136
7681   61   1      206 171 151
7682   61   2      182 131 105
7683   61   3      158 90  55
7704   61   24     171 140 104
7707   61   27     156 130 124
7708   61   28     114 96  87
7757   61   77     103 71  44
7775   61   95     212 195 185
7788   61   108    95  57  50
7799   61   119    251 217 209
7805   61   125    255 227 207
7806   61   126    234 207 192
7807   61   127    255 250 236
7808   61   128    255 250 236
7831   62   23     192 105 37
7836   62   28     112 57  47
7837   62   29     157 98  90
7841   62   33     106 90  28
7880   62   72     102 80  50
7881   62   73     110 88  54
7882   62   74     107 81  48
7883   62   75     100 70  42
7884   62   76     112 75  53
7885   62   77     127 89  71
7886   62   78     108 105 88
7905   62   97     227 224 218
7916   62   108    96  54  45
7929   62   121    175 139 124
8007   63   71     106 86  66
8008   63   72     108 81  61
8009   63   73     103 79  56
8010   63   74     105 81  59
8011   63   75     108 82  61
8012   63   76     112 84  61
8013   63   77     107 80  59
8033   63   97     131 54  47
8034   63   98     151 108 86
8041   63   105    114 85  75
8042   63   106    111 71  55
8055   63   119    93  52  45
8059   63   123    200 168 169
8134   64   70     170 138 111
8135   64   71     173 154 133
8136   64   72     173 148 128
8137   64   73     177 153 131
8145   64   81     104 71  36
8165   64   101    152 138 103
8169   64   105    171 135 114
8170   64   106    99  57  34
8178   64   114    102 71  62
8179   64   115    97  56  50
8219   65   27     180 120 95
8221   65   29     235 224 156
8273   65   81     249 207 174
8293   65   101    136 122 80
8298   65   106    142 99  66
8301   65   109    251 221 188
8302   65   110    215 188 157
8306   65   114    96  69  57
8386   66   66     140 121 98
8389   66   69     150 131 106
8390   66   70     140 124 98
8391   66   71     165 138 118
8392   66   72     179 154 132
8393   66   73     111 86  64
8394   66   74     118 92  70
8395   66   75     107 83  61
8396   66   76     127 102 79
8397   66   77     127 105 86
8398   66   78     96  73  63
8400   66   80     137 97  63
8404   66   84     162 143 128
8407   66   87     153 131 102
8408   66   88     156 136 103
8409   66   89     168 142 122
8410   66   90     174 148 124
8411   66   91     177 149 133
8421   66   101    206 193 172
8430   66   110    255 245 207
8476   67   28     218 199 171
8515   67   67     136 119 101
8516   67   68     153 134 113
8517   67   69     134 114 90
8518   67   70     132 113 89
8522   67   74     100 74  52
8524   67   76     106 82  60
8525   67   77     106 85  65
8528   67   80     130 89  64
8536   67   88     145 123 102
8537   67   89     145 122 100
8538   67   90     143 118 91
8539   67   91     168 138 121
8540   67   92     123 94  80
8549   67   101    228 215 210
8550   67   102    113 98  91
8555   67   107    141 102 65
8559   67   111    255 246 209
8645   68   69     108 87  68
8652   68   76     140 116 94
8653   68   77     124 105 84
8656   68   80     234 195 172
