INDEX  ROW  COLUMN R   G   B
4036   32   68     105 46  7
4040   32   72     117 43  2
4041   32   73     118 47  10
4042   32   74     113 52  18
4043   32   75     107 57  24
4044   32   76     103 61  29
4045   32   77     98  63  29
4046   32   78     93  62  27
4052   32   84     94  68  29
4053   32   85     103 74  37
4054   32   86     109 77  40
4055   32   87     106 75  40
4056   32   88     100 67  37
4057   32   89     96  63  34
4058   32   90     97  61  38
4059   32   91     101 65  42
4060   32   92     106 70  47
4061   32   93     111 79  53
4062   32   94     119 89  69
4063   32   95     126 103 87
4064   32   96     133 116 110
4065   32   97     138 127 125
4066   32   98     147 143 140
4067   32   99     160 157 154
4085   32   117    164 160 157
4086   32   118    140 129 127
4087   32   119    114 97  87
4088   32   120    97  72  55
4089   32   121    93  65  45
4090   32   122    101 73  53
4091   32   123    116 88  68
4092   32   124    127 104 88
4093   32   125    134 117 101
4094   32   126    92  81  70
4124   33   28     174 171 168
4125   33   29     166 156 147
4126   33   30     153 139 123
4127   33   31     143 127 106
4128   33   32     140 125 104
4129   33   33     143 133 121
4130   33   34     153 148 139
4131   33   35     164 162 156
4132   33   36     172 169 166
4143   33   47     176 173 170
4145   33   49     176 173 170
4146   33   50     175 172 169
4147   33   51     170 168 162
4148   33   52     159 152 143
4149   33   53     141 122 109
4150   33   54     119 89  69
4151   33   55     102 60  35
4152   33   56     98  41  17
4154   33   58     115 43  8
4155   33   59     124 47  10
4156   33   60     131 51  10
4157   33   61     135 53  12
4158   33   62     137 59  15
4159   33   63     139 64  20
4160   33   64     139 71  28
4161   33   65     135 75  29
4162   33   66     126 70  26
4163   33   67     115 61  19
4164   33   68     106 52  10
4165   33   69     103 43  4
4167   33   71     115 44  3
4168   33   72     122 51  4
4169   33   73     122 54  11
4170   33   74     116 56  19
4171   33   75     108 61  26
4172   33   76     104 64  30
4173   33   77     101 65  30
4174   33   78     96  67  30
4175   33   79     94  65  28
4179   33   83     91  66  23
4180   33   84     100 75  32
4181   33   85     112 84  40
4182   33   86     117 85  45
4183   33   87     113 81  41
4184   33   88     105 71  34
4185   33   89     99  64  30
4186   33   90     100 63  31
4187   33   91     107 67  34
4188   33   92     113 71  39
4189   33   93     116 73  44
4190   33   94     116 77  51
4191   33   95     114 81  62
4192   33   96     115 91  77
4193   33   97     120 104 94
4194   33   98     136 122 118
4195   33   99     152 145 141
4196   33   100    167 163 162
4213   33   117    158 154 151
4214   33   118    133 120 114
4215   33   119    108 84  70
4216   33   120    92  61  37
4217   33   121    93  53  25
4218   33   122    103 61  29
4219   33   123    114 72  40
4220   33   124    120 83  51
4221   33   125    121 87  61
4252   34   28     170 167 164
4253   34   29     159 149 140
4254   34   30     145 128 109
4255   34   31     130 109 86
4256   34   32     124 103 80
4257   34   33     128 111 92
4258   34   34     138 126 113
4259   34   35     151 143 131
4260   34   36     160 155 146
4261   34   37     166 160 155
4262   34   38     169 164 155
4263   34   39     170 165 156
4264   34   40     169 164 155
4265   34   41     167 160 153
4266   34   42     164 157 150
4267   34   43     164 157 148
4268   34   44     163 158 149
4269   34   45     165 158 151
4270   34   46     165 158 151
4271   34   47     165 158 149
4272   34   48     164 157 148
4273   34   49     165 158 149
4274   34   50     166 159 150
4275   34   51     162 155 146
4276   34   52     154 142 129
4277   34   53     137 117 103
4278   34   54     121 90  66
4279   34   55     108 64  37
4280   34   56     103 48  20
4281   34   57     107 43  11
4282   34   58     113 45  10
4283   34   59     120 48  9
4284   34   60     126 51  10
4285   34   61     131 51  10
4286   34   62     131 56  15
4287   34   63     132 61  20
4288   34   64     132 67  27
4289   34   65     130 69  28
4290   34   66     122 69  27
4291   34   67     115 62  23
4292   34   68     108 52  16
4293   34   69     107 47  10
4294   34   70     112 47  7
4295   34   71     119 51  5
