INDEX  ROW  COLUMN R   G   B
5431   43   55     112 87  60
5432   43   56     115 76  50
5433   43   57     135 84  47
5434   43   58     156 94  53
5435   43   59     173 102 63
5436   43   60     179 108 67
5437   43   61     184 113 74
5438   43   62     185 120 79
5439   43   63     186 128 85
5440   43   64     185 137 92
5441   43   65     181 142 101
5442   43   66     178 148 109
5443   43   67     177 151 116
5444   43   68     180 150 119
5445   43   69     177 154 119
5446   43   70     175 153 112
5447   43   71     172 140 108
5448   43   72     164 133 101
5449   43   73     159 132 94
5450   43   74     161 128 94
5451   43   75     161 134 97
5452   43   76     161 132 99
5453   43   77     161 133 103
5454   43   78     162 135 100
5455   43   79     164 135 103
5456   43   80     167 138 101
5457   43   81     174 139 101
5458   43   82     178 146 106
5459   43   83     171 137 100
5460   43   84     153 122 87
5461   43   85     121 97  66
5462   43   86     101 87  63
5463   43   87     102 91  78
5464   43   88     124 120 113
5465   43   89     146 143 133
5466   43   90     156 149 142
5467   43   91     149 139 125
5468   43   92     130 113 94
5469   43   93     110 87  59
5470   43   94     98  61  39
5471   43   95     93  56  27
5472   43   96     95  55  25
5473   43   97     96  53  28
5483   43   107    123 117 115
5484   43   108    149 147 151
5485   43   109    166 163 161
5486   43   110    156 152 145
5487   43   111    122 110 101
5497   43   121    108 74  45
5498   43   122    119 83  58
5499   43   123    119 84  56
5500   43   124    112 77  49
5501   43   125    105 65  44
5523   44   19     181 186 184
5525   44   21     168 163 158
5526   44   22     152 142 136
5527   44   23     148 129 116
5528   44   24     158 127 115
5529   44   25     166 134 121
5530   44   26     184 143 126
5531   44   27     185 147 131
5532   44   28     176 143 124
5533   44   29     148 116 103
5534   44   30     110 95  80
5535   44   31     106 96  87
5537   44   33     167 165 162
5538   44   34     181 185 183
5540   44   36     182 183 179
5555   44   51     183 178 180
5557   44   53     161 160 153
5558   44   54     145 132 122
5559   44   55     126 108 89
5560   44   56     119 91  66
5561   44   57     129 88  54
5562   44   58     149 92  60
5563   44   59     167 103 67
5564   44   60     182 113 76
5565   44   61     192 124 81
5566   44   62     192 132 93
5567   44   63     195 143 97
5568   44   64     187 151 109
5569   44   65     188 158 121
5570   44   66     185 163 129
5571   44   67     183 163 138
5572   44   68     185 164 136
5573   44   69     182 164 134
5574   44   70     181 159 130
5575   44   71     178 152 122
5576   44   72     168 151 117
5577   44   73     170 146 112
5578   44   74     168 145 117
5579   44   75     171 151 115
5580   44   76     169 150 124
5581   44   77     171 150 121
5582   44   78     173 148 117
5583   44   79     178 147 112
5584   44   80     180 149 110
5585   44   81     183 149 107
5586   44   82     175 142 101
5587   44   83     157 126 91
5588   44   84     132 108 73
5589   44   85     105 85  60
5590   44   86     98  91  75
5591   44   87     119 114 109
5592   44   88     154 152 150
5595   44   91     165 162 160
5596   44   92     143 132 119
5597   44   93     121 95  80
5598   44   94     99  65  45
5599   44   95     91  52  26
5612   44   108    115 109 107
5613   44   109    125 121 114
5614   44   110    113 109 100
5615   44   111    92  77  62
5624   44   120    108 74  48
5625   44   121    130 91  65
5626   44   122    135 104 77
5627   44   123    134 97  69
5628   44   124    120 85  63
5629   44   125    112 72  49
5631   44   127    91  56  34
5632   44   128    91  56  34
5650   45   18     180 182 185
5652   45   20     176 171 173
5653   45   21     164 160 149
5654   45   22     154 140 132
5655   45   23     156 133 117
5656   45   24     165 133 120
5657   45   25     174 140 123
5658   45   26     185 147 129
5659   45   27     187 150 131
5660   45   28     173 140 121
5661   45   29     134 117 99
5662   45   30     101 88  78
5663   45   31     105 97  86
5664   45   32     128 129 124
5665   45   33     169 164 166
5685   45   53     174 172 170
5686   45   54     161 155 150
5687   45   55     141 132 121
5688   45   56     130 108 92
5689   45   57     126 93  69
5690   45   58     139 96  69
5691   45   59     159 106 72
5692   45   60     178 116 82
5693   45   61     187 127 89
5694   45   62     188 137 98
5695   45   63     191 147 106
5696   45   64     185 160 118
5697   45   65     186 171 134
5698   45   66     187 175 145
5699   45   67     184 175 158
5700   45   68     184 177 155
5701   45   69     182 173 151
5702   45   70     182 169 149
5703   45   71     178 169 142
5704   45   72     178 162 141
5705   45   73     178 162 136
5706   45   74     176 164 142
5707   45   75     175 166 144
5708   45   76     180 167 147
5709   45   77     183 167 139
5710   45   78     184 162 133
5711   45   79     186 159 122
5712   45   80     187 152 115
5713   45   81     178 143 105
5714   45   82     163 130 91
5715   45   83     137 110 73
5716   45   84     109 89  64
5717   45   85     98  84  68
5722   45   90     187 190 191
5723   45   91     178 173 175
5724   45   92     157 150 141
5725   45   93     128 109 99
5726   45   94     101 72  53
5751   45   119    95  64  37
5752   45   120    128 91  68
5753   45   121    149 118 91
5754   45   122    159 124 102
5755   45   123    152 112 91
5756   45   124    137 100 71
5757   45   125    116 77  52
5759   45   127    94  59  35
5760   45   128    94  59  35
5778   46   18     183 179 182
5779   46   19     178 183 177
5780   46   20     173 169 167
5781   46   21     165 158 145
5782   46   22     163 144 130
5783   46   23     167 143 123
5784   46   24     174 140 124
5785   46   25     179 143 128
5786   46   26     187 147 134
5787   46   27     184 152 130
5788   46   28     165 133 119
5789   46   29     125 109 90
5790   46   30     98  81  68
5791   46   31     98  91  82
5792   46   32     128 120 117
5793   46   33     164 162 159
5794   46   34     178 183 181
5812   46   52     183 184 179
5813   46   53     180 178 182
5814   46   54     175 173 167
5815   46   55     161 157 150
5816   46   56     146 134 125
5817   46   57     136 116 103
5818   46   58     140 113 96
5819   46   59     153 118 94
5820   46   60     168 122 101
5821   46   61     174 131 96
5822   46   62     179 138 102
5823   46   63     182 146 109
5824   46   64     183 161 125
5825   46   65     185 169 140
5826   46   66     185 174 154
5827   46   67     184 181 161
5828   46   68     183 179 161
5829   46   69     186 175 164
5830   46   70     181 178 163
5831   46   71     185 176 157
5832   46   72     183 175 158
5833   46   73     181 173 160
5834   46   74     180 175 163
5835   46   75     184 178 162
5836   46   76     183 178 161
5837   46   77     185 172 150
5838   46   78     185 166 139
5839   46   79     189 160 122
5840   46   80     182 149 107
5841   46   81     167 135 89
5842   46   82     143 110 76
5843   46   83     111 94  62
5844   46   84     98  86  64
5845   46   85     104 101 87
5846   46   86     134 131 128
5848   46   88     184 186 189
5851   46   91     175 180 177
5852   46   92     160 155 150
5853   46   93     131 113 107
5854   46   94     105 77  55
5879   46   119    111 75  52
5880   46   120    147 113 85
5881   46   121    168 140 115
5882   46   122    179 142 119
5883   46   123    168 133 111
5884   46   124    147 111 86
5885   46   125    121 80  60
5887   46   127    92  58  37
5888   46   128    92  58  37
5906   47   18     179 181 184
5907   47   19     176 181 177
5908   47   20     171 165 163
5909   47   21     169 157 143
5910   47   22     165 145 131
5911   47   23     173 148 126
5912   47   24     176 143 130
5913   47   25     183 151 132
5914   47   26     186 150 134
5915   47   27     178 148 124
5916   47   28     150 127 106
5917   47   29     113 95  77
5918   47   30     93  78  61
5919   47   31     94  84  72
5920   47   32     124 119 112
5921   47   33     161 156 149
5923   47   35     186 181 183
5941   47   53     181 184 185
5944   47   56     157 156 149
5945   47   57     153 141 134
5946   47   58     151 137 129
5947   47   59     155 134 127
5948   47   60     159 136 121
5949   47   61     159 134 111
5950   47   62     165 134 110
5951   47   63     168 145 112
5952   47   64     175 153 125
5953   47   65     180 161 134
5954   47   66     178 169 144
5955   47   67     178 172 150
5956   47   68     181 174 152
5957   47   69     178 175 160
5958   47   70     184 175 158
5959   47   71     181 178 162
5960   47   72     182 177 162
5961   47   73     181 180 160
5962   47   74     186 176 162
5963   47   75     185 177 165
5964   47   76     183 176 163
5965   47   77     183 171 149
5966   47   78     183 161 132
5967   47   79     176 149 109
5968   47   80     164 131 90
5969   47   81     137 110 70
5970   47   82     115 91  61
5971   47   83     99  84  61
5972   47   84     105 98  88
5973   47   85     130 128 121
5974   47   86     158 163 160
5975   47   87     181 180 185
5978   47   90     181 179 176
5979   47   91     168 170 165
5980   47   92     154 147 144
5981   47   93     131 112 101
5982   47   94     103 74  54
6007   47   119    128 92  67
6008   47   120    160 129 105
6009   47   121    185 150 126
6010   47   122    190 151 132
6011   47   123    178 142 117
6012   47   124    152 116 91
6013   47   125    122 83  60
6015   47   127    92  59  38
6016   47   128    92  59  38
6034   48   18     178 183 180
6035   48   19     177 178 174
6036   48   20     173 162 160
6037   48   21     169 153 142
6038   48   22     171 145 130
6039   48   23     177 147 128
6040   48   24     181 147 130
6041   48   25     188 155 136
6042   48   26     184 150 130
6043   48   27     165 137 115
6044   48   28     132 108 93
6045   48   29     101 83  64
6047   48   31     97  86  75
6048   48   32     129 119 113
6049   48   33     160 155 150
6065   48   49     181 184 185
6066   48   50     185 182 183
6068   48   52     181 182 178
6070   48   54     173 169 168
6071   48   55     165 168 163
6072   48   56     164 158 159
6074   48   58     161 155 153
6075   48   59     160 151 147
6076   48   60     155 146 135
6077   48   61     152 138 125
6078   48   62     155 137 120
6079   48   63     159 141 122
6080   48   64     164 144 124
6081   48   65     162 148 120
6082   48   66     160 149 122
6083   48   67     160 151 120
6084   48   68     166 153 131
6085   48   69     167 160 138
6086   48   70     178 163 138
6087   48   71     174 166 142
6088   48   72     175 167 143
6089   48   73     181 165 139
6090   48   74     176 167 147
6091   48   75     180 167 145
6092   48   76     175 159 140
6093   48   77     171 153 127
6094   48   78     168 142 105
6095   48   79     153 124 84
6096   48   80     135 105 65
6097   48   81     108 86  50
6098   48   82     94  79  55
6099   48   83     100 94  78
6100   48   84     127 123 120
6101   48   85     161 159 156
6104   48   88     186 187 189
6105   48   89     182 178 177
6107   48   91     157 149 146
6108   48   92     138 127 116
6109   48   93     116 98  81
6110   48   94     103 69  43
6120   48   104    105 100 95
6121   48   105    119 114 109
6122   48   106    111 107 100
6134   48   118    99  69  47
6135   48   119    143 107 84
6136   48   120    176 140 119
6137   48   121    190 158 132
6138   48   122    190 154 131
6139   48   123    177 140 116
6140   48   124    155 115 89
6141   48   125    120 80  57
6143   48   127    91  57  36
6144   48   128    91  57  36
6162   49   18     177 182 179
6163   49   19     180 174 177
6164   49   20     174 164 157
6165   49   21     170 154 143
6166   49   22     167 151 128
6167   49   23     178 149 132
6168   49   24     180 153 131
6169   49   25     185 153 138
6170   49   26     171 144 127
6171   49   27     147 123 103
6172   49   28     115 93  78
6173   49   29     93  78  63
6174   49   30     95  87  76
6175   49   31     117 109 100
6176   49   32     143 139 136
6177   49   33     169 163 159
6179   49   35     186 181 184
6192   49   48     186 184 188
6195   49   51     172 173 169
6196   49   52     168 162 161
6198   49   54     149 144 139
6199   49   55     145 139 134
6200   49   56     146 140 135
6201   49   57     147 146 141
6203   49   59     151 149 137
6204   49   60     143 136 131
6205   49   61     142 135 126
6206   49   62     142 132 125
6207   49   63     146 133 117
6208   49   64     141 128 112
6209   49   65     136 121 97
6210   49   66     134 119 87
6211   49   67     132 118 88
6212   49   68     142 125 91
6213   49   69     150 128 99
6214   49   70     154 134 103
6215   49   71     157 137 106
6216   49   72     161 140 108
6217   49   73     162 142 108
6218   49   74     159 143 115
6219   49   75     162 142 111
6220   49   76     154 133 105
6221   49   77     149 127 93
6222   49   78     140 111 79
6223   49   79     121 98  61
6224   49   80     103 74  42
6231   49   87     188 189 191
6234   49   90     157 159 156
6235   49   91     139 132 122
6236   49   92     119 107 88
6237   49   93     109 80  60
6238   49   94     98  63  35
6248   49   104    150 147 145
6249   49   105    161 159 156
6250   49   106    148 145 143
6251   49   107    116 102 94
6262   49   118    117 86  62
6263   49   119    157 124 105
6264   49   120    187 152 128
6265   49   121    191 159 137
6266   49   122    189 151 125
6267   49   123    174 134 109
6268   49   124    151 111 81
6269   49   125    120 75  55
6291   50   19     180 178 176
6292   50   20     176 169 159
6293   50   21     171 161 149
6294   50   22     171 152 135
6295   50   23     179 152 135
6296   50   24     184 157 135
6297   50   25     180 154 137
6298   50   26     163 138 120
6299   50   27     130 112 94
6300   50   28     105 92  76
6301   50   29     101 94  81
6302   50   30     121 115 110
6303   50   31     146 140 135
6304   50   32     163 164 160
6306   50   34     181 185 187
6318   50   46     186 187 183
6319   50   47     187 185 190
6321   50   49     173 169 168
6322   50   50     160 156 149
6323   50   51     146 140 135
6324   50   52     138 131 118
6325   50   53     129 116 106
6326   50   54     117 107 95
6327   50   55     116 107 90
6328   50   56     116 107 96
6329   50   57     123 113 107
6330   50   58     128 117 104
6331   50   59     125 117 105
6332   50   60     120 110 103
6333   50   61     123 115 102
6334   50   62     126 117 106
6335   50   63     129 116 100
6336   50   64     118 105 88
6337   50   65     110 96  66
6338   50   66     106 92  58
6339   50   67     108 91  55
6340   50   68     112 93  62
6341   50   69     121 96  68
6342   50   70     125 102 69
6343   50   71     127 106 73
6344   50   72     131 108 73
6345   50   73     132 109 73
6346   50   74     130 108 80
6347   50   75     130 105 74
6348   50   76     124 99  68
6349   50   77     119 94  63
6350   50   78     109 82  49
6351   50   79     94  69  38
6354   50   82     103 96  87
6357   50   85     187 191 189
6358   50   86     185 187 190
6360   50   88     184 180 183
6363   50   91     133 120 114
6364   50   92     113 93  73
6365   50   93     101 69  48
6366   50   94     96  65  33
6374   50   102    97  92  87
6375   50   103    144 140 137
6376   50   104    177 181 179
6378   50   106    169 172 173
6379   50   107    131 127 117
6380   50   108    94  81  71
6390   50   118    130 102 80
6391   50   119    169 145 122
6392   50   120    189 162 146
6393   50   121    191 162 142
6394   50   122    185 145 124
6395   50   123    170 127 100
6396   50   124    148 100 76
6397   50   125    114 73  53
6418   51   18     181 183 180
6420   51   20     178 169 163
6421   51   21     172 164 153
6422   51   22     176 159 144
6423   51   23     179 162 143
6424   51   24     181 158 142
6425   51   25     174 157 139
6426   51   26     152 135 120
6427   51   27     124 111 101
6428   51   28     113 104 100
6429   51   29     129 123 118
6430   51   30     156 147 149
6433   51   33     181 184 187
6446   51   46     185 188 191
6448   51   48     170 168 165
6449   51   49     150 145 135
6450   51   50     131 121 107
6451   51   51     119 105 89
6452   51   52     108 91  72
6453   51   53     98  80  61
6454   51   54     92  71  51
6456   51   56     93  75  58
6457   51   57     98  84  68
6458   51   58     100 86  69
6459   51   59     98  86  72
6460   51   60     101 88  71
6461   51   61     106 94  75
6462   51   62     109 97  78
6463   51   63     106 95  75
6464   51   64     96  85  59
6469   51   69     92  72  41
6470   51   70     97  69  42
6471   51   71     97  77  46
6472   51   72     101 74  48
6473   51   73     102 77  50
6474   51   74     102 77  50
6475   51   75     101 76  46
6476   51   76     96  73  45
6482   51   82     124 123 115
6483   51   83     159 162 163
6484   51   84     182 186 184
6485   51   85     188 189 191
6487   51   87     185 181 180
6488   51   88     183 184 186
6490   51   90     163 161 158
6491   51   91     132 125 118
6492   51   92     113 95  72
6493   51   93     99  73  44
6494   51   94     100 67  37
6502   51   102    129 126 124
6504   51   104    190 196 195
6505   51   105    194 192 198
6507   51   107    139 132 128
6508   51   108    98  87  72
6517   51   117    101 74  50
6518   51   118    140 115 98
6519   51   119    173 158 142
6520   51   120    193 174 157
6521   51   121    188 161 144
6522   51   122    174 139 122
6523   51   123    159 112 87
6524   51   124    136 92  70
6525   51   125    105 67  48
6548   52   20     170 169 164
6549   52   21     174 167 163
6550   52   22     176 164 155
6551   52   23     179 171 159
6552   52   24     178 165 157
6553   52   25     173 160 151
6554   52   26     153 144 133
6555   52   27     139 131 128
6556   52   28     135 137 132
6558   52   30     176 172 175
6573   52   45     188 184 187
6576   52   48     149 142 133
6577   52   49     123 109 92
6578   52   50     99  84  60
6588   52   60     91  78  61
6589   52   61     97  82  65
6590   52   62     97  85  63
6591   52   63     97  79  53
6609   52   81     101 96  86
6610   52   82     140 142 136
6611   52   83     172 175 176
6612   52   84     190 186 189
6613   52   85     186 187 189
6616   52   88     181 183 186
6617   52   89     179 183 181
6618   52   90     171 165 168
6619   52   91     140 135 125
6620   52   92     124 102 82
6621   52   93     104 82  55
6622   52   94     104 75  42
6623   52   95     92  59  32
6628   52   100    93  86  79
6630   52   102    159 157 155
6631   52   103    178 182 180
6632   52   104    192 196 200
6635   52   107    135 130 125
6636   52   108    97  85  72
6645   52   117    102 86  60
6646   52   118    143 127 115
6647   52   119    178 167 153
6648   52   120    189 176 166
6649   52   121    180 155 145
6650   52   122    161 127 107
6651   52   123    141 99  76
6652   52   124    118 80  61
6653   52   125    98  66  45
6672   53   16     182 183 185
6673   53   17     182 178 181
6674   53   18     170 169 164
6676   53   20     160 158 152
6677   53   21     171 164 161
6678   53   22     175 173 166
6679   53   23     180 176 173
6681   53   25     172 171 164
6682   53   26     164 155 156
6687   53   31     185 188 189
6701   53   45     185 190 188
6703   53   47     154 153 146
6704   53   48     124 116 99
6705   53   49     97  77  56
6712   53   56     102 89  80
6713   53   57     108 98  86
6714   53   58     107 96  83
6715   53   59     109 99  90
6716   53   60     115 101 88
6717   53   61     113 105 93
6718   53   62     109 95  78
6719   53   63     97  82  61
6737   53   81     110 106 96
6738   53   82     149 146 144
6741   53   85     182 183 185
6744   53   88     180 181 183
6746   53   90     175 172 173
6747   53   91     152 149 135
6748   53   92     131 116 100
6749   53   93     114 94  69
6750   53   94     112 81  49
6756   53   100    120 116 114
6758   53   102    169 170 172
6759   53   103    177 182 180
6762   53   106    167 168 164
6763   53   107    124 120 111
6773   53   117    106 88  67
6774   53   118    145 133 119
6775   53   119    174 169 159
6776   53   120    178 173 164
6777   53   121    164 147 137
6778   53   122    144 117 99
6779   53   123    124 86  68
6780   53   124    105 74  56
6781   53   125    96  62  46
6801   54   17     179 176 174
6802   54   18     158 160 154
6803   54   19     147 142 144
6804   54   20     148 142 138
6805   54   21     159 161 158
6806   54   22     176 175 170
6807   54   23     181 177 180
6808   54   24     180 176 175
6809   54   25     175 173 170
6810   54   26     174 168 166
6811   54   27     172 170 167
6812   54   28     179 173 168
6814   54   30     185 183 180
6815   54   31     181 183 186
6816   54   32     183 179 178
6828   54   44     183 186 188
6831   54   47     139 132 120
6832   54   48     107 89  65
6838   54   54     91  81  72
6839   54   55     119 110 106
6840   54   56     136 130 125
6841   54   57     138 137 132
6842   54   58     138 134 131
6843   54   59     141 135 133
6844   54   60     141 139 136
6845   54   61     142 138 129
6846   54   62     128 114 101
6847   54   63     103 88  72
6865   54   81     113 110 100
6866   54   82     153 152 147
6867   54   83     177 180 181
6873   54   89     184 179 182
6875   54   91     161 156 151
6876   54   92     148 132 121
6877   54   93     125 110 85
6878   54   94     114 90  59
6883   54   99     91  84  75
6884   54   100    124 123 116
6886   54   102    163 167 165
6889   54   105    168 163 165
6890   54   106    148 139 132
6891   54   107    107 96  83
6901   54   117    102 87  62
6902   54   118    136 126 114
6903   54   119    163 161 148
6904   54   120    173 163 157
6905   54   121    159 145 136
6906   54   122    138 113 104
6907   54   123    117 88  74
6908   54   124    106 77  65
6909   54   125    93  69  55
6923   55   11     110 107 108
6928   55   16     186 183 184
6929   55   17     177 175 173
6930   55   18     152 154 148
6931   55   19     137 134 131
6932   55   20     136 135 130
6933   55   21     156 154 151
6934   55   22     172 174 169
6935   55   23     179 173 174
6936   55   24     177 171 167
6937   55   25     170 164 160
6938   55   26     173 161 159
6939   55   27     176 162 159
6940   55   28     178 168 162
6941   55   29     178 172 171
6942   55   30     179 178 173
6956   55   44     185 189 187
6958   55   46     160 156 153
6959   55   47     126 117 97
6960   55   48     93  74  49
6966   55   54     117 114 111
6967   55   55     154 151 148
6970   55   58     171 165 168
6971   55   59     171 173 168
6972   55   60     173 171 169
6973   55   61     164 163 156
6974   55   62     136 127 120
6975   55   63     106 92  75
6982   55   70     91  72  49
6983   55   71     91  76  51
6988   55   76     93  77  53
6992   55   80     95  89  71
6993   55   81     125 116 110
6994   55   82     158 154 153
7001   55   89     182 179 180
7003   55   91     172 167 162
7004   55   92     159 151 142
7005   55   93     135 126 104
7006   55   94     115 96  69
7012   55   100    105 100 93
7014   55   102    145 142 139
7016   55   104    158 155 152
7017   55   105    144 135 124
7018   55   106    124 107 91
7019   55   107    92  76  53
7029   55   117    98  80  56
7030   55   118    124 113 100
7031   55   119    154 147 134
7032   55   120    164 158 153
7033   55   121    161 151 145
7034   55   122    145 132 122
7035   55   123    131 111 98
7036   55   124    116 93  86
7037   55   125    102 79  67
7051   56   11     104 106 101
7056   56   16     180 182 185
7059   56   19     136 130 129
7062   56   22     174 169 164
7063   56   23     174 165 166
7064   56   24     171 159 157
7065   56   25     168 154 147
7066   56   26     174 150 140
7067   56   27     174 154 144
7068   56   28     176 158 152
7069   56   29     176 165 160
7070   56   30     178 174 171
7083   56   43     187 188 190
7084   56   44     185 190 188
7086   56   46     149 144 137
7087   56   47     113 98  81
7093   56   53     103 93  86
7094   56   54     139 140 136
7096   56   56     180 175 179
7098   56   58     170 165 167
7099   56   59     167 171 169
7100   56   60     169 163 164
7101   56   61     151 147 145
7102   56   62     118 111 104
7108   56   68     92  79  59
7109   56   69     106 92  79
7110   56   70     118 107 87
7111   56   71     118 107 94
7112   56   72     120 108 94
7113   56   73     119 107 93
7114   56   74     119 107 94
7115   56   75     120 107 90
7116   56   76     124 110 93
7117   56   77     120 111 94
7118   56   78     116 113 93
7119   56   79     111 101 87
7120   56   80     114 105 98
7121   56   81     127 125 118
7122   56   82     158 156 150
7130   56   90     185 181 184
7131   56   91     180 175 179
7133   56   93     144 133 120
7134   56   94     112 97  76
7141   56   101    96  87  76
7142   56   102    113 107 105
7143   56   103    128 120 111
7144   56   104    126 117 106
7145   56   105    118 102 76
7146   56   106    105 84  52
7147   56   107    96  62  34
7157   56   117    94  78  54
7158   56   118    116 104 90
7159   56   119    145 142 126
7160   56   120    163 159 157
7161   56   121    170 164 160
7162   56   122    163 154 150
7163   56   123    148 135 127
7164   56   124    130 114 104
7165   56   125    110 83  78
7179   57   11     107 105 103
7180   57   12     133 130 135
7181   57   13     175 178 179
7182   57   14     187 184 182
7184   57   16     171 168 166
7185   57   17     154 152 146
7186   57   18     145 138 134
7187   57   19     138 133 128
7188   57   20     148 146 139
7189   57   21     159 157 154
7190   57   22     173 165 166
7191   57   23     173 162 157
7192   57   24     168 154 146
7193   57   25     169 147 137
7194   57   26     174 145 136
7195   57   27     172 152 139
7196   57   28     175 156 146
7197   57   29     178 164 157
7199   57   31     180 182 177
7200   57   32     179 182 183
7210   57   42     183 184 186
7213   57   45     168 166 164
7214   57   46     132 122 113
7215   57   47     98  81  66
7221   57   53     111 104 95
7222   57   54     144 142 136
7223   57   55     164 159 162
7224   57   56     162 158 151
7225   57   57     152 145 140
7226   57   58     147 137 130
7227   57   59     146 136 130
7228   57   60     142 132 125
7229   57   61     124 113 107
7230   57   62     100 86  72
7236   57   68     99  91  78
7237   57   69     125 117 106
7238   57   70     145 138 128
7239   57   71     148 145 135
7240   57   72     149 145 135
7241   57   73     149 144 132
7242   57   74     149 144 134
7243   57   75     150 146 135
7244   57   76     150 147 137
7245   57   77     151 149 141
7246   57   78     145 143 136
7247   57   79     130 123 116
7248   57   80     120 114 110
7249   57   81     125 116 110
7250   57   82     142 141 136
7251   57   83     160 158 155
7252   57   84     172 173 169
7253   57   85     175 179 177
7254   57   86     179 182 177
7255   57   87     184 179 182
7256   57   88     180 183 184
7258   57   90     184 185 187
7259   57   91     181 185 183
7260   57   92     175 174 169
7261   57   93     145 142 127
7262   57   94     114 97  81
7271   57   103    101 84  68
7272   57   104    108 86  61
7273   57   105    111 82  47
7274   57   106    109 78  39
7275   57   107    112 74  35
7276   57   108    104 71  30
7277   57   109    95  59  27
7285   57   117    96  81  57
7286   57   118    120 109 94
7287   57   119    146 141 134
7288   57   120    166 167 163
7289   57   121    176 177 172
7290   57   122    174 170 167
7291   57   123    161 147 143
7292   57   124    138 121 111
7293   57   125    109 84  82
7307   58   11     109 106 104
7308   58   12     133 137 135
7310   58   14     178 174 177
7311   58   15     165 163 160
7312   58   16     141 137 128
7313   58   17     125 116 110
7314   58   18     123 116 112
7315   58   19     131 125 120
7316   58   20     151 148 146
7317   58   21     166 163 161
7318   58   22     176 168 169
7319   58   23     174 163 158
7320   58   24     172 158 150
7321   58   25     173 154 148
7322   58   26     176 156 146
7323   58   27     176 161 150
7324   58   28     176 161 157
7325   58   29     176 170 166
7326   58   30     181 177 176
7328   58   32     183 184 186
7331   58   35     180 181 177
7338   58   42     186 185 190
7341   58   45     141 136 127
7342   58   46     105 95  77
7349   58   53     113 102 89
7350   58   54     135 126 115
7351   58   55     146 135 124
7352   58   56     142 122 110
7353   58   57     128 111 98
7354   58   58     125 105 93
7355   58   59     123 104 93
7356   58   60     119 99  85
7357   58   61     105 86  69
7364   58   68     112 107 98
7365   58   69     143 140 137
7369   58   73     175 171 170
7371   58   75     172 174 169
7372   58   76     180 178 176
7374   58   78     171 165 164
7375   58   79     139 138 130
7376   58   80     116 112 105
7377   58   81     104 96  83
7378   58   82     118 111 101
7379   58   83     135 130 118
7380   58   84     156 151 146
7381   58   85     163 162 157
7384   58   88     172 170 168
7385   58   89     173 171 168
7386   58   90     177 173 176
7388   58   92     172 169 170
7389   58   93     145 134 129
7390   58   94     113 96  83
7392   58   96     94  61  37
7393   58   97     94  66  41
7394   58   98     91  68  40
7400   58   104    106 70  39
7401   58   105    119 83  39
7402   58   106    130 90  41
7403   58   107    132 93  47
7404   58   108    125 89  45
7405   58   109    112 83  46
7406   58   110    100 74  39
7407   58   111    99  70  35
7408   58   112    100 71  34
7409   58   113    102 67  33
7410   58   114    94  63  29
7412   58   116    91  71  46
7413   58   117    107 90  72
7414   58   118    128 121 105
7415   58   119    155 153 145
7416   58   120    177 175 168
7418   58   122    175 168 165
7419   58   123    155 145 138
7420   58   124    134 114 102
7421   58   125    102 81  74
7439   59   15     145 142 132
7440   59   16     113 102 89
7441   59   17     95  84  70
7442   59   18     99  91  78
7443   59   19     119 112 105
7444   59   20     151 149 142
7445   59   21     172 166 167
7446   59   22     179 173 176
7447   59   23     176 173 170
7449   59   25     178 169 163
7450   59   26     182 168 164
7451   59   27     178 171 167
7452   59   28     180 173 170
7453   59   29     180 177 174
7455   59   31     181 182 187
7456   59   32     181 184 186
7461   59   37     182 183 179
7463   59   39     180 183 184
7467   59   43     164 161 158
7468   59   44     142 129 121
7469   59   45     116 96  83
7476   59   52     96  75  52
7477   59   53     109 90  73
7478   59   54     124 104 84
7479   59   55     131 105 91
7480   59   56     127 106 83
7481   59   57     126 99  77
7482   59   58     125 98  76
7483   59   59     122 99  76
7484   59   60     118 96  76
7485   59   61     115 92  69
7486   59   62     107 85  58
7487   59   63     99  75  51
7491   59   67     99  91  82
7492   59   68     132 124 127
7494   59   70     176 181 179
7495   59   71     186 182 185
7500   59   76     186 189 191
7502   59   78     166 168 165
7503   59   79     131 127 117
7504   59   80     101 88  79
7506   59   82     94  79  64
7507   59   83     111 100 86
7508   59   84     126 123 108
7509   59   85     140 133 121
7510   59   86     146 139 134
7511   59   87     150 146 139
7512   59   88     151 150 142
7513   59   89     149 151 148
7517   59   93     136 129 120
7518   59   94     109 97  75
7519   59   95     92  71  42
7520   59   96     102 71  45
7521   59   97     101 77  46
7522   59   98     101 74  49
7527   59   103    94  63  31
7528   59   104    114 82  36
7529   59   105    130 96  47
7530   59   106    143 103 56
7531   59   107    143 110 60
7532   59   108    137 106 59
7533   59   109    127 98  58
7534   59   110    119 87  52
7535   59   111    119 86  44
7536   59   112    117 84  42
7537   59   113    116 86  41
7538   59   114    106 80  42
7539   59   115    100 77  41
7540   59   116    98  77  54
7541   59   117    113 99  75
7542   59   118    137 130 114
7543   59   119    162 160 154
7544   59   120    178 181 176
7546   59   122    165 158 151
7547   59   123    142 132 118
7548   59   124    120 99  87
7549   59   125    98  75  63
7563   60   11     110 107 104
7566   60   14     158 152 147
7567   60   15     130 123 110
7568   60   16     93  74  57
7571   60   19     111 104 97
7572   60   20     149 147 144
7573   60   21     176 171 174
7575   60   23     180 182 177
7576   60   24     180 175 177
7577   60   25     184 176 177
7578   60   26     180 177 178
7580   60   28     183 181 179
7581   60   29     179 183 181
