INDEX  ROW  COLUMN R   G   B
2095   33   47     179 178 150
2096   33   48     179 181 163
2102   33   54     182 179 176
2103   33   55     183 178 169
2104   33   56     190 175 154
2105   33   57     193 171 142
2106   33   58     192 173 140
2107   33   59     187 175 152
2108   33   60     181 177 166
2109   33   61     179 173 168
2110   33   62     120 114 109
2129   34   17     180 179 170
2130   34   18     182 177 160
2131   34   19     182 176 150
2132   34   20     184 176 146
2133   34   21     187 174 147
2134   34   22     191 172 141
2135   34   23     194 165 128
2136   34   24     196 160 108
2137   34   25     194 156 99
2138   34   26     188 158 98
2139   34   27     181 161 108
2140   34   28     181 164 121
2141   34   29     180 168 133
2142   34   30     182 171 144
2143   34   31     181 175 159
2144   34   32     180 179 170
2157   34   45     180 179 170
2158   34   46     179 180 167
2159   34   47     179 180 168
2166   34   54     182 179 176
2167   34   55     184 179 170
2168   34   56     186 176 162
2169   34   57     189 174 157
2170   34   58     188 177 155
2171   34   59     185 177 165
2172   34   60     181 179 173
2173   34   61     179 176 173
2193   35   17     181 178 175
2194   35   18     180 179 170
2195   35   19     181 177 166
2196   35   20     181 178 163
2197   35   21     183 177 159
2198   35   22     188 174 150
2199   35   23     192 167 137
2200   35   24     194 162 120
2201   35   25     189 159 112
2202   35   26     184 158 110
2203   35   27     177 160 117
2204   35   28     176 161 129
2205   35   29     178 166 143
2206   35   30     179 173 157
2207   35   31     181 176 167
2208   35   32     181 178 175
2231   35   55     182 179 176
2232   35   56     184 179 170
2233   35   57     183 178 169
2234   35   58     183 178 169
2235   35   59     181 178 175
2259   36   19     181 178 175
