INDEX  ROW  COLUMN R   G   B
4112   33   16     184 198 147
4115   33   19     153 187 239
4132   33   36     122 137 169
4136   33   40     114 41  43
4145   33   49     122 130 116
4146   33   50     111 117 106
4162   33   66     140 124 116
4163   33   67     192 175 162
4164   33   68     255 252 231
4165   33   69     204 208 192
4186   33   90     167 176 178
4201   33   105    229 178 139
4212   33   116    144 138 132
4219   33   123    175 214 220
4237   34   13     94  53  54
4238   34   14     184 182 192
4243   34   19     180 201 255
4249   34   25     157 206 216
4250   34   26     184 248 255
4252   34   28     191 226 255
4253   34   29     187 218 255
4254   34   30     198 228 255
4260   34   36     151 158 180
4264   34   40     153 95  89
4265   34   41     146 95  79
4272   34   48     132 133 122
4273   34   49     150 159 146
4290   34   66     181 167 160
4291   34   67     223 210 200
4293   34   69     118 129 119
4311   34   87     142 189 218
4314   34   90     236 244 247
4329   34   105    248 191 155
4341   34   117    132 135 130
4347   34   123    180 225 226
4350   34   126    231 237 245
4369   35   17     104 160 24
4370   35   18     153 199 229
4392   35   40     207 136 122
4393   35   41     255 185 164
4394   35   42     182 116 93
4395   35   43     121 92  79
4397   35   45     95  100 97
4400   35   48     118 108 104
4401   35   49     146 158 148
4402   35   50     95  128 110
4404   35   52     106 146 140
4405   35   53     125 158 154
4415   35   63     93  103 92
4417   35   65     108 95  88
4418   35   66     196 178 168
4419   35   67     222 206 196
4420   35   68     126 122 114
4427   35   75     109 94  85
4440   35   88     175 205 216
4442   35   90     229 237 242
4456   35   104    137 91  54
4457   35   105    213 152 119
4458   35   106    255 239 218
4459   35   107    214 181 173
4473   35   121    193 213 221
4478   35   126    221 229 236
4497   36   17     126 185 128
4498   36   18     204 254 255
4499   36   19     115 135 255
4520   36   40     169 102 83
4521   36   41     255 248 231
4522   36   42     255 184 166
4523   36   43     153 96  82
4524   36   44     128 107 101
4525   36   45     109 104 100
4526   36   46     149 142 136
4527   36   47     142 137 133
4528   36   48     99  118 113
4529   36   49     99  149 138
4543   36   63     101 109 102
4544   36   64     112 97  95
4545   36   65     113 89  84
4546   36   66     143 129 115
4547   36   67     150 144 131
4555   36   75     109 96  91
4556   36   76     94  64  72
4570   36   90     213 225 235
4571   36   91     227 237 244
4581   36   101    171 184 181
4583   36   103    172 129 91
4584   36   104    143 92  56
4585   36   105    178 131 107
4586   36   106    189 151 140
4587   36   107    122 98  95
4601   36   121    182 211 222
4606   36   126    218 225 232
4617   37   9      126 41  21
4624   37   16     166 239 255
4626   37   18     173 204 223
4627   37   19     103 118 209
4649   37   41     255 192 179
4651   37   43     185 124 112
4652   37   44     99  73  63
4653   37   45     100 107 98
4654   37   46     107 141 128
4655   37   47     112 172 155
4667   37   59     100 106 110
4683   37   75     207 213 225
4708   37   100    119 133 146
4712   37   104    217 171 145
4713   37   105    220 193 180
4714   37   106    179 168 167
4725   37   117    242 253 255
4732   37   124    220 229 232
4745   38   9      216 150 143
4746   38   10     245 204 203
4754   38   18     188 198 205
4778   38   42     239 173 169
4779   38   43     255 205 199
4780   38   44     98  68  61
4796   38   60     115 150 164
4810   38   74     211 218 228
4828   38   92     242 247 246
4837   38   101    128 96  76
4840   38   104    115 62  31
4852   38   116    220 239 255
4860   38   124    229 237 240
4873   39   9      195 149 154
4882   39   18     236 245 249
4907   39   43     206 166 171
4908   39   44     216 194 196
4937   39   73     194 204 217
4965   39   101    134 103 85
4966   39   102    199 151 123
4980   39   116    193 216 231
4984   39   120    214 224 233
5008   40   16     189 221 240
5010   40   18     227 235 241
5035   40   43     179 184 206
5036   40   44     150 143 154
5037   40   45     157 178 173
5065   40   73     219 224 234
5081   40   89     98  94  88
5087   40   95     94  83  71
5093   40   101    110 81  64
5094   40   102    191 149 125
5108   40   116    169 194 208
5111   40   119    209 219 228
5163   41   43     188 203 214
5164   41   44     182 197 214
5192   41   72     219 226 236
5207   41   87     127 171 179
5210   41   90     117 106 98
5215   41   95     99  97  90
5221   41   101    93  63  48
5222   41   102    213 172 161
5226   41   106    140 138 149
5236   41   116    159 186 200
5239   41   119    220 230 237
5264   42   16     148 164 173
5267   42   19     147 161 172
5295   42   47     150 179 188
5296   42   48     188 230 245
5319   42   71     203 210 223
5334   42   86     96  158 177
5343   42   95     119 115 112
5349   42   101    107 82  70
5350   42   102    255 234 240
5364   42   116    142 169 183
5367   42   119    223 233 239
5391   43   15     202 247 255
5395   43   19     144 163 178
5446   43   70     207 214 226
5462   43   86     110 174 196
5466   43   90     221 231 239
5471   43   95     136 133 122
5472   43   96     99  97  91
5477   43   101    130 119 104
5481   43   105    186 191 192
5491   43   115    110 146 169
5495   43   119    226 236 240
5523   44   19     134 148 162
5570   44   66     107 169 233
5573   44   69     228 236 243
5593   44   89     221 231 238
5599   44   95     119 116 100
5605   44   101    198 194 186
5609   44   105    107 97  93
5617   44   113    147 205 235
5618   44   114    141 179 208
5623   44   119    229 239 241
5645   45   13     158 214 251
5648   45   16     227 233 241
5701   45   69     236 243 249
5710   45   78     119 87  68
5721   45   89     228 236 244
5733   45   101    220 224 225
5745   45   113    135 188 216
5775   46   15     235 245 250
5828   46   68     194 204 215
5848   46   88     225 233 237
5861   46   101    221 233 241
5864   46   104    177 202 242
5873   46   113    127 172 192
5879   46   119    227 237 239
5901   47   13     220 242 254
5902   47   14     200 210 214
5934   47   46     129 142 153
5953   47   65     155 189 222
5973   47   85     216 231 240
5974   47   86     224 235 238
5975   47   87     223 233 238
5989   47   101    232 253 255
5992   47   104    148 170 210
6002   47   114    157 174 186
6007   47   119    225 235 237
6021   48   5      215 225 234
6053   48   37     102 135 191
6081   48   65     167 199 228
6084   48   68     178 185 194
6099   48   83     179 204 246
6101   48   85     219 229 241
6104   48   88     220 230 240
6117   48   101    125 150 146
6120   48   104    179 217 255
6130   48   114    121 145 164
6132   48   116    204 216 220
6135   48   119    226 236 238
6181   49   37     129 159 205
6185   49   41     216 225 228
6208   49   64     155 192 225
6212   49   68     176 183 195
6229   49   85     207 218 236
6230   49   86     210 220 227
6246   49   102    177 200 205
6263   49   119    224 234 236
6277   50   5      185 186 181
6308   50   36     106 141 185
6312   50   40     195 205 212
6323   50   51     97  135 169
6335   50   63     96  129 167
6336   50   64     98  128 167
6340   50   68     159 169 183
6358   50   86     240 236 231
6369   50   97     96  78  82
6373   50   101    158 173 178
6374   50   102    197 224 233
6386   50   114    128 155 159
6387   50   115    195 212 213
6406   51   6      169 177 182
6411   51   11     92  85  75
6415   51   15     103 150 170
6439   51   39     146 155 161
6463   51   63     116 137 168
6467   51   67     150 159 176
6487   51   87     143 95  48
6492   51   92     152 124 112
6497   51   97     155 133 117
6500   51   100    99  109 113
6501   51   101    222 247 255
6532   52   4      142 143 147
6534   52   6      151 172 179
6537   52   9      100 125 127
6567   52   39     148 108 101
6577   52   49     129 116 100
6580   52   52     135 172 191
6595   52   67     114 115 93
6609   52   81     135 127 113
6615   52   87     163 112 71
6616   52   88     255 215 148
6619   52   91     199 179 148
6624   52   96     101 87  37
6625   52   97     151 140 90
6628   52   100    149 182 190
6633   52   105    214 225 255
6642   52   114    136 124 107
6643   52   115    151 130 114
6644   52   116    136 120 96
6645   52   117    118 105 77
6646   52   118    131 117 90
6647   52   119    182 168 142
6648   52   120    198 187 164
6649   52   121    118 109 88
6651   52   123    158 142 129
6655   52   127    192 176 166
6656   52   128    192 176 166
6661   53   5      194 204 211
6690   53   34     200 175 150
6691   53   35     174 147 122
6692   53   36     152 123 101
6693   53   37     170 136 116
6694   53   38     226 180 161
6696   53   40     196 133 103
6698   53   42     158 115 84
6704   53   48     133 137 124
6706   53   50     169 216 239
6711   53   55     191 196 202
6723   53   67     124 122 88
6724   53   68     153 151 127
6737   53   81     127 123 117
6742   53   86     123 102 89
6743   53   87     251 208 171
6747   53   91     146 156 151
6753   53   97     110 105 76
6769   53   113    159 153 135
6770   53   114    226 204 185
6771   53   115    224 195 177
6772   53   116    158 135 116
6773   53   117    117 99  75
6774   53   118    109 92  66
6775   53   119    132 117 92
6776   53   120    119 109 87
6780   53   124    138 122 110
6787   54   3      196 225 251
6819   54   35     247 217 193
6820   54   36     215 181 165
6821   54   37     195 161 147
6822   54   38     209 179 163
6823   54   39     238 213 194
6825   54   41     239 255 236
6826   54   42     171 209 185
6827   54   43     176 230 235
6831   54   47     158 199 198
6839   54   55     227 231 235
6870   54   86     170 161 145
6871   54   87     248 220 186
6872   54   88     248 226 179
6873   54   89     222 221 175
6874   54   90     115 131 114
6888   54   104    186 218 255
6897   54   113    210 203 182
6898   54   114    247 229 206
6899   54   115    189 165 146
6900   54   116    145 127 109
6915   55   3      203 239 255
6918   55   6      181 188 195
6932   55   20     171 175 223
6942   55   30     207 218 199
6946   55   34     171 214 237
6953   55   41     171 249 255
6954   55   42     100 181 223
6965   55   53     191 200 213
6983   55   71     214 243 255
6986   55   74     133 143 167
6987   55   75     147 161 176
6994   55   82     163 211 255
6995   55   83     185 235 255
6996   55   84     102 139 175
6999   55   87     148 154 138
7014   55   102    207 250 255
7024   55   112    119 109 97
7025   55   113    171 167 148
7026   55   114    171 160 137
7027   55   115    122 106 86
7028   55   116    99  87  73
7046   56   6      158 164 171
7061   56   21     120 125 182
7069   56   29     163 168 138
7074   56   34     137 206 252
7079   56   39     92  173 215
7082   56   42     129 189 239
7083   56   43     111 162 214
7084   56   44     94  134 190
7092   56   52     185 189 202
7109   56   69     141 179 203
7115   56   75     253 255 252
7116   56   76     102 89  56
7125   56   85     130 159 187
7126   56   86     150 177 199
7129   56   89     164 219 255
7130   56   90     134 193 255
7131   56   91     144 201 255
7132   56   92     152 194 255
7133   56   93     103 139 169
7134   56   94     172 221 251
7135   56   95     205 253 255
7136   56   96     113 159 208
7150   56   110    124 90  85
7151   56   111    168 145 136
7152   56   112    187 179 168
7153   56   113    136 135 119
7156   56   116    91  82  72
7162   56   122    98  111 108
7170   57   2      128 182 235
7174   57   6      108 114 120
7190   57   22     122 135 182
7191   57   23     104 99  112
7201   57   33     91  126 186
7205   57   37     135 152 166
7210   57   42     221 231 237
7237   57   69     104 157 198
7241   57   73     189 198 209
7248   57   80     178 196 191
7251   57   83     155 175 207
7255   57   87     105 116 128
7256   57   88     206 230 255
7257   57   89     208 236 255
7261   57   93     185 189 193
7262   57   94     127 143 138
7279   57   111    160 131 127
7280   57   112    123 111 104
7281   57   113    120 119 106
7283   57   115    99  96  83
7294   57   126    107 95  92
7297   58   1      150 192 242
7301   58   5      149 157 165
7318   58   22     96  140 196
7360   58   64     129 162 182
7368   58   72     160 169 187
7375   58   79     151 155 173
7376   58   80     116 175 200
7379   58   83     232 251 255
7400   58   104    159 166 196
7406   58   110    210 173 176
7412   58   116    92  93  86
7422   58   126    149 132 137
7423   58   127    162 144 150
7424   58   128    162 144 150
7428   59   4      207 227 243
7446   59   22     123 188 251
7449   59   25     195 205 222
7454   59   30     125 227 255
7459   59   35     235 237 249
7495   59   71     211 221 236
7508   59   84     139 148 162
7531   59   107    100 99  97
7535   59   111    123 89  92
7536   59   112    150 140 139
7539   59   115    133 135 129
7540   59   116    123 125 120
7555   60   3      223 248 255
7575   60   23     198 209 251
7576   60   24     205 194 200
7584   60   32     210 249 255
7586   60   34     225 231 238
7617   60   65     255 254 252
7621   60   69     129 119 77
7623   60   71     110 89  83
7630   60   78     178 214 232
7631   60   79     96  185 231
7635   60   83     165 174 187
7658   60   106    150 188 206
7664   60   112    112 86  87
7665   60   113    134 125 122
7668   60   116    114 119 115
7673   60   121    124 127 134
7681   61   1      163 210 248
7682   61   2      203 228 252
7712   61   32     177 183 192
7763   61   83     218 221 227
7786   61   106    146 200 211
7831   62   23     112 114 77
7832   62   24     213 243 176
7833   62   25     232 255 192
7834   62   26     208 253 223
7839   62   31     139 146 167
7884   62   76     134 111 97
7885   62   77     184 223 236
7915   62   107    204 219 238
7935   62   127    96  160 184
7936   62   128    96  160 184
7959   63   23     112 150 97
7963   63   27     168 237 255
7964   63   28     179 229 255
7965   63   29     177 212 255
7966   63   30     162 188 255
8012   63   76     172 154 134
8013   63   77     139 171 192
8016   63   80     162 182 218
8024   63   88     178 208 211
8027   63   91     127 141 134
8036   63   100    170 135 115
8037   63   101    111 86  58
8060   63   124    160 214 235
8065   64   1      123 149 158
8087   64   23     93  141 106
8090   64   26     106 189 255
8139   64   75     134 96  62
8140   64   76     244 219 190
8141   64   77     212 230 235
8151   64   87     193 220 236
8154   64   90     179 207 209
8164   64   100    255 225 184
8165   64   101    216 168 107
8166   64   102    134 112 57
8167   64   103    164 169 130
8168   64   104    180 205 178
8169   64   105    133 164 148
8188   64   124    229 238 246
8215   65   23     107 165 144
8218   65   26     127 196 255
8267   65   75     202 163 133
8269   65   77     206 222 223
8273   65   81     176 148 109
8292   65   100    243 187 165
8293   65   101    254 192 143
8294   65   102    117 86  38
8295   65   103    163 161 121
8298   65   106    91  119 114
8304   65   112    130 180 186
8306   65   114    144 193 199
8310   65   118    168 222 229
8311   65   119    133 184 188
8312   65   120    133 179 181
8316   65   124    231 238 245
8343   66   23     164 226 216
8346   66   26     154 209 255
8365   66   45     214 224 229
8395   66   75     255 230 211
8403   66   83     125 117 106
8404   66   84     113 102 105
8405   66   85     100 89  107
8420   66   100    177 124 110
8421   66   101    255 208 164
8422   66   102    145 112 74
8424   66   104    147 162 146
8426   66   106    126 162 167
8430   66   110    151 180 211
8435   66   115    161 185 195
8436   66   116    151 181 192
8444   66   124    231 238 247
8474   67   26     123 167 255
8523   67   75     206 192 188
8524   67   76     180 188 190
8528   67   80     197 246 255
8530   67   82     108 124 137
8544   67   96     150 165 186
8548   67   100    128 87  63
8549   67   101    255 220 175
8550   67   102    159 137 100
8554   67   106    124 161 173
8558   67   110    124 160 207
8563   67   115    226 234 245
8565   67   117    200 213 224
8569   67   121    200 210 219
8570   67   122    209 217 226
8571   67   123    209 217 226
8578   68   2      129 141 150
8609   68   33     140 154 166
8621   68   45     172 226 236
8651   68   75     176 180 184
8652   68   76     112 140 157
8655   68   79     126 194 249
8658   68   82     134 149 164
8668   68   92     214 238 240
8673   68   97     178 162 135
8677   68   101    164 150 114
8678   68   102    132 120 90
8725   69   21     146 134 107
8726   69   22     165 176 159
8729   69   25     170 253 255
8738   69   34     140 154 166
8752   69   48     208 212 218
8779   69   75     174 179 175
8785   69   81     179 161 143
8794   69   90     108 126 153
8795   69   91     181 206 218
8833   70   1      113 62  75
8836   70   4      214 234 244
8853   70   21     102 91  65
8854   70   22     161 190 168
8876   70   44     175 206 184
8880   70   48     191 199 205
8906   70   74     130 99  100
8907   70   75     195 191 174
8912   70   80     230 239 242
8925   70   93     185 207 210
8926   70   94     206 222 224
8947   70   115    190 203 210
8951   70   119    215 229 235
8952   70   120    214 224 231
8957   70   125    165 180 186
8965   71   5      124 139 144
8982   71   22     110 166 162
8986   71   26     101 134 240
8995   71   35     145 148 159
9002   71   42     124 120 103
9003   71   43     120 113 93
9004   71   44     230 232 215
9008   71   48     120 136 149
9033   71   73     163 122 128
9034   71   74     223 195 191
9035   71   75     186 185 162
9052   71   92     135 166 181
9058   71   98     111 75  45
9068   71   108    104 130 136
9069   71   109    110 145 168
9076   71   116    178 185 197
9081   71   121    214 224 231
9086   71   126    165 180 186
9105   72   17     202 119 40
9130   72   42     156 139 116
9131   72   43     149 130 98
9132   72   44     167 165 139
9149   72   61     183 229 255
9150   72   62     220 252 255
9154   72   66     220 232 236
9160   72   72     167 140 141
9163   72   75     107 137 132
9167   72   79     181 244 255
9196   72   108    106 130 126
9197   72   109    155 188 200
9198   72   110    113 149 170
9205   72   117    178 185 197
9207   72   119    183 195 201
9209   72   121    197 206 213
9214   72   126    173 185 193
9219   73   3      123 223 222
9221   73   5      164 230 234
9233   73   17     159 100 42
9234   73   18     220 154 76
9235   73   19     111 86  50
9244   73   28     158 173 189
9245   73   29     175 185 198
9258   73   42     102 80  49
9259   73   43     197 175 144
9260   73   44     203 202 176
9288   73   72     174 130 131
9294   73   78     175 244 255
9298   73   82     229 239 246
9311   73   95     149 174 169
9324   73   108    98  115 108
9325   73   109    135 168 173
9326   73   110    198 231 252
9327   73   111    126 147 177
9332   73   116    183 192 209
9333   73   117    155 161 177
9341   73   125    217 227 236
9342   73   126    217 227 236
9361   74   17     157 132 96
9362   74   18     192 160 101
9363   74   19     141 124 90
9386   74   42     106 85  58
9387   74   43     189 171 149
9406   74   62     156 166 185
9416   74   72     218 182 187
9419   74   75     129 226 255
9421   74   77     154 226 255
9425   74   81     181 191 202
9438   74   94     161 177 197
9439   74   95     178 190 183
9443   74   99     160 130 85
9444   74   100    143 118 96
9445   74   101    144 131 122
9452   74   108    98  108 107
9453   74   109    136 165 170
9456   74   112    165 187 242
9468   74   124    166 181 190
9469   74   125    157 170 178
9477   75   5      224 179 204
9483   75   11     128 192 208
9485   75   13     106 48  39
9488   75   16     105 80  94
9489   75   17     142 147 134
9490   75   18     189 182 139
9491   75   19     119 96  60
9509   75   37     96  60  64
9513   75   41     168 159 135
9514   75   42     199 192 170
9515   75   43     178 171 155
9516   75   44     195 199 197
9531   75   59     120 122 115
9533   75   61     170 180 199
9543   75   71     199 121 127
9549   75   77     127 173 200
9550   75   78     178 197 214
9551   75   79     123 127 133
9571   75   99     223 199 155
9579   75   107    103 115 117
9580   75   108    137 149 148
9581   75   109    160 191 194
9584   75   112    214 252 255
9585   75   113    114 151 214
9591   75   119    201 190 208
9598   75   126    157 170 178
9603   76   3      159 228 255
9605   76   5      91  98  122
9612   76   12     231 225 238
9614   76   14     133 83  71
9628   76   28     149 194 208
9636   76   36     102 41  40
9637   76   37     151 123 113
9638   76   38     146 144 128
9639   76   39     169 164 147
9640   76   40     177 170 150
9641   76   41     168 174 148
9642   76   42     172 181 158
9643   76   43     116 113 103
9653   76   53     102 124 144
9671   76   71     213 179 198
9690   76   90     147 175 202
9692   76   92     153 169 182
9693   76   93     165 183 192
9694   76   94     226 207 231
9695   76   95     162 140 130
9698   76   98     177 154 100
9699   76   99     199 185 155
9700   76   100    117 108 100
9707   76   107    121 152 141
9708   76   108    180 208 198
9712   76   112    196 246 255
9719   76   119    235 213 227
9722   76   122    167 186 188
9726   76   126    204 225 230
9743   77   15     99  50  48
9747   77   19     191 141 86
9748   77   20     99  68  17
9756   77   28     113 162 192
9759   77   31     215 222 233
9765   77   37     233 221 192
9768   77   40     224 230 210
9769   77   41     103 117 95
9776   77   48     100 80  47
9777   77   49     202 172 138
9786   77   58     113 103 73
9787   77   59     133 138 122
9790   77   62     122 158 220
9799   77   71     127 173 217
9803   77   75     102 181 200
9814   77   86     187 197 211
9821   77   93     141 160 164
9824   77   96     221 244 209
9825   77   97     177 207 142
9834   77   106    122 165 160
9835   77   107    153 190 174
9836   77   108    212 249 239
9839   77   111    191 247 255
9840   77   112    142 186 254
9868   78   12     255 211 197
9875   78   19     255 237 195
9885   78   29     156 171 201
9886   78   30     197 195 205
9896   78   40     146 157 147
9905   78   49     93  85  77
9917   78   61     126 166 212
9918   78   62     165 208 255
9919   78   63     152 183 231
9942   78   86     187 197 211
9943   78   87     187 197 211
9949   78   93     183 192 202
9962   78   106    159 207 200
9963   78   107    197 239 237
9964   78   108    211 253 255
9967   78   111    117 155 236
9973   78   117    110 147 150
9995   79   11     228 211 221
10030  79   46     143 219 254
10031  79   47     138 172 185
10038  79   54     108 93  80
10045  79   61     179 228 255
10046  79   62     177 217 255
10047  79   63     104 124 154
10058  79   74     124 158 167
10075  79   91     193 205 216
10077  79   93     196 205 214
10085  79   101    187 192 164
10086  79   102    178 200 184
10087  79   103    120 171 165
10090  79   106    164 215 221
10091  79   107    195 240 255
10092  79   108    180 223 252
10093  79   109    161 209 254
10094  79   110    118 164 243
10123  80   11     239 214 230
10132  80   20     147 151 155
10134  80   22     124 139 135
10135  80   23     116 129 136
10136  80   24     107 128 142
10140  80   28     115 102 101
10141  80   29     101 60  49
10143  80   31     162 101 64
10144  80   32     235 180 138
10147  80   35     168 109 112
10148  80   36     112 76  83
10149  80   37     232 237 240
10164  80   52     145 120 104
10165  80   53     132 97  61
10166  80   54     107 101 88
10167  80   55     228 250 255
10173  80   61     196 244 255
10174  80   62     185 217 255
10210  80   98     255 210 147
10211  80   99     190 184 174
10212  80   100    200 212 209
10213  80   101    189 196 176
10215  80   103    139 191 194
10218  80   106    173 238 255
10219  80   107    169 230 255
10220  80   108    136 187 255
10221  80   109    91  135 193
10241  81   1      126 225 229
10250  81   10     154 198 207
10268  81   28     125 132 149
10269  81   29     171 153 159
10270  81   30     156 124 117
10271  81   31     175 146 131
10272  81   32     216 201 187
10273  81   33     189 180 172
10274  81   34     142 133 132
10275  81   35     157 163 170
10276  81   36     199 232 240
10278  81   38     151 244 255
10279  81   39     93  212 252
10288  81   48     210 217 230
10293  81   53     179 135 99
10298  81   58     102 118 126
10300  81   60     171 214 247
10329  81   89     143 151 167
10346  81   106    160 227 255
10347  81   107    109 165 244
10359  81   119    143 182 185
10379  82   11     223 240 245
10391  82   23     139 183 171
10395  82   27     156 221 255
10397  82   29     144 175 204
10405  82   37     93  186 214
10413  82   45     217 254 255
10414  82   46     146 163 188
10415  82   47     196 206 219
10416  82   48     227 237 241
10419  82   51     218 230 238
10427  82   59     92  107 114
10428  82   60     208 238 255
10471  82   103    93  172 213
10474  82   106    144 205 255
10482  82   114    210 229 238
10483  82   115    104 124 129
10486  82   118    213 220 223
10487  82   119    210 234 238
10488  82   120    194 238 243
10489  82   121    148 215 216
10522  83   26     111 133 188
10539  83   43     208 215 228
10544  83   48     227 237 241
10545  83   49     227 237 241
10555  83   59     176 184 188
10557  83   61     136 146 158
10558  83   62     136 146 158
10585  83   89     125 142 194
10589  83   93     180 184 189
10602  83   106    102 149 193
10614  83   118    213 220 223
10629  84   5      91  180 190
10632  84   8      194 215 220
10633  84   9      204 210 215
10634  84   10     192 195 199
10652  84   28     148 157 167
10683  84   59     112 129 142
10684  84   60     233 242 250
10712  84   88     129 198 255
10713  84   89     233 253 255
10716  84   92     158 178 190
10718  84   94     180 184 189
10725  84   101    134 216 255
