INDEX  ROW  COLUMN R   G   B
2854   23   38     119 85  73
2855   23   39     211 167 150
2856   23   40     148 101 82
2857   23   41     142 101 85
2858   23   42     114 72  57
2859   23   43     121 76  61
2860   23   44     139 92  77
2861   23   45     126 77  62
2862   23   46     112 62  47
2863   23   47     128 77  61
2864   23   48     130 81  64
2865   23   49     140 92  75
2866   23   50     140 94  76
2867   23   51     121 77  58
2868   23   52     112 69  50
2869   23   53     115 73  53
2870   23   54     115 75  58
2874   23   58     99  60  47
2875   23   59     110 71  59
2881   23   65     93  72  58
2887   23   71     104 88  72
2888   23   72     98  82  66
2889   23   73     97  81  65
2890   23   74     102 86  72
2891   23   75     126 109 105
2892   23   76     114 96  93
2893   23   77     120 102 97
2894   23   78     103 85  81
2895   23   79     93  77  74
2933   23   117    181 157 149
2934   23   118    106 87  82
2962   24   18     103 83  59
2983   24   39     126 99  84
2984   24   40     123 92  74
2987   24   43     99  61  46
2988   24   44     120 77  61
2989   24   45     186 138 123
2990   24   46     153 100 86
2991   24   47     123 70  55
2992   24   48     131 81  64
2993   24   49     132 84  67
2994   24   50     135 89  71
2995   24   51     127 84  65
2996   24   52     120 82  61
2997   24   53     110 73  51
2998   24   54     109 74  57
2999   24   55     109 76  62
3002   24   58     98  60  47
3003   24   59     116 77  64
3004   24   60     95  56  44
3006   24   62     95  67  55
3007   24   63     97  72  58
3012   24   68     102 86  70
3013   24   69     93  77  61
3018   24   74     110 94  79
3019   24   75     138 121 114
3020   24   76     125 108 102
3021   24   77     121 104 97
3022   24   78     121 103 97
3023   24   79     110 93  87
3061   24   117    224 207 193
3062   24   118    235 217 208
3063   24   119    146 134 128
3090   25   18     186 166 139
3112   25   40     91  71  57
3115   25   43     94  61  46
3116   25   44     128 88  73
3117   25   45     147 100 86
3118   25   46     176 126 110
3119   25   47     140 88  72
3120   25   48     133 82  65
3121   25   49     132 85  67
3122   25   50     142 97  78
3123   25   51     168 127 107
3124   25   52     166 130 109
3125   25   53     137 103 80
3126   25   54     95  65  47
3127   25   55     96  67  52
3130   25   58     100 60  45
3131   25   59     113 71  56
3132   25   60     111 68  53
3133   25   61     92  59  46
3134   25   62     109 82  69
3135   25   63     126 103 89
3136   25   64     121 100 86
3141   25   69     126 110 94
3142   25   70     99  83  67
3144   25   72     98  82  66
3145   25   73     112 96  80
3146   25   74     134 118 103
3147   25   75     98  81  72
3149   25   77     106 90  84
3150   25   78     118 102 95
3151   25   79     120 102 94
3190   25   118    252 238 227
3191   25   119    252 241 234
3192   25   120    211 201 195
3218   26   18     241 224 195
3244   26   44     107 71  56
3245   26   45     116 75  58
3246   26   46     143 98  80
3247   26   47     160 111 94
3248   26   48     131 79  62
3249   26   49     128 80  62
3250   26   50     150 106 86
3251   26   51     169 131 110
3252   26   52     165 130 108
3253   26   53     143 112 89
3254   26   54     102 74  54
3255   26   55     92  63  46
3259   26   59     113 67  49
3260   26   60     143 95  77
3262   26   62     141 115 102
3263   26   63     124 101 87
3264   26   64     122 101 87
3265   26   65     102 86  70
3266   26   66     96  81  65
3271   26   71     129 113 97
3272   26   72     143 127 111
3273   26   73     155 139 123
3274   26   74     140 124 108
3277   26   77     102 88  82
3278   26   78     110 95  88
3279   26   79     167 148 138
3280   26   80     122 98  84
3315   26   115    119 105 98
3316   26   116    249 241 225
3318   26   118    211 190 182
3319   26   119    148 116 112
3320   26   120    115 85  81
3321   26   121    135 109 106
3345   27   17     126 108 95
3346   27   18     214 190 163
3347   27   19     91  87  75
3371   27   43     92  61  51
3374   27   46     103 61  43
3375   27   47     144 97  80
3376   27   48     136 86  69
3377   27   49     117 70  52
3378   27   50     148 105 86
3379   27   51     160 123 102
3380   27   52     164 131 110
3381   27   53     149 119 96
3382   27   54     111 84  63
3383   27   55     102 74  56
3384   27   56     104 71  52
3387   27   59     137 89  68
3388   27   60     164 115 95
3390   27   62     127 104 90
3391   27   63     144 122 108
3392   27   64     118 100 84
3393   27   65     112 96  80
3394   27   66     123 109 92
3395   27   67     145 132 115
3396   27   68     96  81  65
3397   27   69     104 88  72
3399   27   71     96  81  62
3400   27   72     149 132 114
3401   27   73     178 161 143
3402   27   74     138 121 103
3403   27   75     130 110 95
3404   27   76     93  74  62
3406   27   78     95  77  67
3407   27   79     171 153 140
3408   27   80     195 172 155
3409   27   81     97  71  57
3437   27   109    125 101 86
3438   27   110    121 98  82
3444   27   116    153 135 125
3445   27   117    135 107 98
3446   27   118    144 103 97
3447   27   119    142 95  90
3448   27   120    124 77  72
3449   27   121    119 79  74
3450   27   122    99  73  66
3473   28   17     94  74  62
3474   28   18     103 78  57
3475   28   19     97  81  75
3501   28   45     93  56  46
3502   28   46     114 73  58
3503   28   47     132 88  71
3504   28   48     134 89  71
3505   28   49     113 72  53
3506   28   50     141 103 85
3507   28   51     162 127 108
3508   28   52     162 132 113
3509   28   53     154 126 107
3510   28   54     125 99  83
3511   28   55     109 82  66
3512   28   56     113 79  63
3513   28   57     111 71  54
3514   28   58     140 97  77
3515   28   59     210 171 148
3516   28   60     114 76  51
3517   28   61     97  69  51
3518   28   62     105 82  67
3519   28   63     118 97  82
3520   28   64     102 84  68
3521   28   65     93  77  60
3522   28   66     114 100 83
3523   28   67     122 109 91
3524   28   68     105 91  74
3527   28   71     105 88  62
3528   28   72     160 140 115
3529   28   73     190 169 145
3530   28   74     122 100 78
3531   28   75     107 84  60
3532   28   76     108 84  61
3533   28   77     107 81  59
3534   28   78     110 83  62
3535   28   79     118 88  68
3536   28   80     168 140 119
3537   28   81     119 89  69
3538   28   82     109 81  66
3564   28   108    104 68  51
3565   28   109    189 145 118
3566   28   110    192 148 120
3567   28   111    168 126 99
3568   28   112    146 109 87
3569   28   113    105 76  60
3573   28   117    198 170 161
3574   28   118    180 138 129
3575   28   119    147 99  88
3576   28   120    141 98  83
3577   28   121    149 114 98
3578   28   122    109 87  72
3602   29   18     182 161 152
3614   29   30     110 100 91
3619   29   35     137 127 114
3624   29   40     94  75  59
3625   29   41     103 80  64
3629   29   45     93  60  46
3630   29   46     96  63  44
3631   29   47     104 66  47
3632   29   48     128 84  67
3633   29   49     130 89  71
3634   29   50     107 69  51
3635   29   51     122 88  70
3636   29   52     115 86  69
3637   29   53     128 101 84
3638   29   54     108 84  69
3639   29   55     115 89  75
3640   29   56     96  65  51
3642   29   58     109 71  55
3643   29   59     119 83  61
3644   29   60     108 73  50
3645   29   61     109 81  62
3646   29   62     105 80  64
3647   29   63     120 97  80
3648   29   64     107 87  69
3649   29   65     98  81  62
3650   29   66     111 96  76
3651   29   67     107 93  74
3652   29   68     106 90  73
3653   29   69     97  81  61
3654   29   70     106 89  64
3655   29   71     128 110 83
3656   29   72     170 150 123
3657   29   73     179 157 133
3658   29   74     141 119 96
3659   29   75     134 110 86
3660   29   76     139 114 91
3661   29   77     131 105 82
3662   29   78     133 105 83
3663   29   79     137 106 85
3664   29   80     136 105 84
3665   29   81     111 80  59
3667   29   83     96  72  58
3692   29   108    110 73  55
3693   29   109    165 120 94
3694   29   110    135 89  62
3695   29   111    132 89  62
3696   29   112    119 81  59
3697   29   113    99  70  53
3701   29   117    136 110 103
3702   29   118    191 153 143
3703   29   119    179 135 123
3704   29   120    187 148 134
3705   29   121    160 128 112
3730   30   18     131 110 101
3731   30   19     145 119 100
3732   30   20     179 158 141
3733   30   21     200 182 164
3734   30   22     126 109 91
3735   30   23     122 107 89
3736   30   24     117 104 84
3737   30   25     117 106 85
3738   30   26     115 104 84
3739   30   27     117 99  81
3740   30   28     114 94  76
3741   30   29     109 89  70
3742   30   30     107 87  67
3743   30   31     98  78  59
3744   30   32     95  75  56
3745   30   33     95  75  57
3746   30   34     96  73  51
3747   30   35     93  72  50
3748   30   36     91  74  52
3751   30   39     98  76  55
3752   30   40     110 85  62
3753   30   41     179 147 122
3754   30   42     143 108 86
3755   30   43     169 132 113
3756   30   44     202 164 146
3757   30   45     174 137 118
3758   30   46     129 93  72
3759   30   47     124 85  66
3760   30   48     113 68  52
3761   30   49     105 63  46
3762   30   50     103 64  47
3763   30   51     93  58  42
3765   30   53     94  67  50
3766   30   54     94  69  54
3767   30   55     97  71  57
3768   30   56     98  70  56
3770   30   58     120 87  68
3771   30   59     127 94  74
3772   30   60     122 89  68
3773   30   61     120 91  72
3774   30   62     115 87  70
3775   30   63     124 99  80
3776   30   64     123 101 81
3777   30   65     95  77  56
3778   30   66     108 91  69
3779   30   67     107 90  69
3780   30   68     103 84  65
3781   30   69     122 103 81
3782   30   70     161 142 116
3783   30   71     162 143 115
3784   30   72     195 175 148
3785   30   73     174 152 128
3786   30   74     137 115 93
3787   30   75     109 85  61
3788   30   76     105 80  57
3789   30   77     102 76  53
3790   30   78     99  72  49
3791   30   79     101 71  50
3792   30   80     106 75  54
3793   30   81     107 76  54
3794   30   82     93  62  41
3796   30   84     92  70  55
3797   30   85     106 88  77
3798   30   86     100 83  75
3799   30   87     94  78  72
3820   30   108    104 68  48
3821   30   109    162 119 95
3822   30   110    133 90  65
3823   30   111    123 82  57
3824   30   112    119 82  60
3830   30   118    133 98  89
3831   30   119    189 151 141
3832   30   120    198 164 151
3833   30   121    126 99  85
3855   31   15     109 96  85
3856   31   16     125 110 99
3857   31   17     133 116 106
3858   31   18     119 101 91
3859   31   19     243 229 214
3860   31   20     254 247 236
3863   31   23     117 99  82
3864   31   24     117 94  71
3865   31   25     122 94  68
3866   31   26     122 93  64
3867   31   27     118 93  67
3868   31   28     125 102 73
3869   31   29     121 99  66
3870   31   30     118 96  63
3871   31   31     120 99  66
3872   31   32     115 93  63
3873   31   33     118 94  68
3874   31   34     114 90  61
3875   31   35     117 95  68
3876   31   36     117 96  73
3877   31   37     121 100 80
3878   31   38     124 101 81
3879   31   39     130 104 81
3880   31   40     138 105 81
3881   31   41     192 146 120
3882   31   42     203 152 129
3883   31   43     198 143 122
3884   31   44     187 131 111
3885   31   45     152 98  78
3886   31   46     138 88  68
3887   31   47     138 90  71
3888   31   48     140 92  75
3889   31   49     145 100 83
3890   31   50     149 107 89
3891   31   51     168 130 112
3892   31   52     166 132 114
3893   31   53     150 119 101
3894   31   54     140 110 94
3895   31   55     131 103 87
3896   31   56     146 119 101
3897   31   57     139 111 92
3898   31   58     144 115 96
3899   31   59     138 107 87
3900   31   60     134 102 83
3901   31   61     133 101 82
3902   31   62     132 102 83
3903   31   63     127 99  79
3904   31   64     123 98  77
3905   31   65     101 79  57
3906   31   66     108 89  66
3907   31   67     113 95  72
3908   31   68     102 80  58
3909   31   69     128 107 83
3910   31   70     176 156 129
3911   31   71     182 162 133
3912   31   72     194 173 146
3913   31   73     164 144 119
3914   31   74     131 110 88
3915   31   75     100 76  53
3916   31   76     97  72  48
3917   31   77     101 75  52
3918   31   78     101 74  51
3919   31   79     101 71  50
3920   31   80     107 76  55
3921   31   81     109 78  56
3922   31   82     109 77  55
3923   31   83     93  62  41
3925   31   85     95  71  54
3926   31   86     110 90  76
3942   31   102    92  72  71
3948   31   108    108 73  53
3949   31   109    171 132 109
3950   31   110    145 105 81
3951   31   111    127 87  64
3952   31   112    123 87  67
3953   31   113    91  61  45
3958   31   118    151 122 113
3959   31   119    212 182 171
3960   31   120    165 136 126
3981   32   13     103 86  75
3982   32   14     163 145 133
3983   32   15     215 195 185
3984   32   16     142 123 114
3986   32   18     105 87  77
3987   32   19     250 248 221
3992   32   24     180 157 132
3993   32   25     171 140 112
3994   32   26     155 122 91
3995   32   27     159 140 104
3996   32   28     160 144 103
3997   32   29     163 148 100
3998   32   30     149 134 84
3999   32   31     135 120 72
4000   32   32     142 126 84
4001   32   33     134 117 82
4002   32   34     123 108 81
4003   32   35     99  85  63
4004   32   36     94  80  63
4005   32   37     99  82  68
4006   32   38     105 85  69
4007   32   39     105 79  58
4008   32   40     106 71  48
4009   32   41     136 86  64
4010   32   42     176 118 97
4011   32   43     191 127 104
4012   32   44     181 114 92
4013   32   45     158 92  71
4014   32   46     148 88  67
4015   32   47     143 87  67
4016   32   48     137 84  64
4017   32   49     137 86  66
4018   32   50     146 100 79
4019   32   51     177 135 114
4020   32   52     185 146 125
4021   32   53     177 140 120
4022   32   54     172 137 116
4023   32   55     174 141 120
4024   32   56     173 144 122
4025   32   57     156 128 106
4026   32   58     157 128 106
4027   32   59     154 122 101
4028   32   60     145 111 91
4029   32   61     154 121 100
4030   32   62     157 125 104
4031   32   63     144 114 92
4032   32   64     135 107 86
4033   32   65     125 101 77
4034   32   66     126 104 80
4035   32   67     134 113 88
4036   32   68     121 96  72
4037   32   69     146 121 95
4038   32   70     186 163 134
4039   32   71     193 171 141
4040   32   72     188 167 140
4041   32   73     158 138 114
4042   32   74     111 90  69
4043   32   75     98  75  51
4044   32   76     101 76  52
4045   32   77     99  73  50
4046   32   78     99  71  49
4047   32   79     104 73  52
4048   32   80     104 73  52
4049   32   81     110 78  57
4050   32   82     115 80  61
4051   32   83     109 74  54
4052   32   84     96  61  42
4076   32   108    160 125 104
4077   32   109    245 216 194
4078   32   110    148 111 89
4079   32   111    122 85  64
4080   32   112    120 86  66
4087   32   119    181 156 146
4088   32   120    101 79  70
4108   33   12     163 142 133
4109   33   13     207 181 170
4110   33   14     203 173 163
4111   33   15     204 177 169
4112   33   16     199 175 167
4113   33   17     212 197 187
4114   33   18     225 211 201
4115   33   19     230 229 167
4123   33   27     253 248 205
4136   33   40     92  63  42
4137   33   41     107 68  49
4138   33   42     149 99  77
4139   33   43     163 104 79
4140   33   44     171 106 80
4141   33   45     169 107 80
4142   33   46     171 113 87
4143   33   47     176 119 94
4144   33   48     163 103 79
4145   33   49     155 98  74
4146   33   50     170 116 93
4147   33   51     182 134 110
4148   33   52     185 139 116
4149   33   53     181 139 116
4150   33   54     193 151 127
4151   33   55     196 159 134
4152   33   56     194 162 136
4153   33   57     181 152 126
4154   33   58     174 146 120
4155   33   59     172 140 116
4156   33   60     166 129 107
4157   33   61     174 138 116
4158   33   62     171 137 114
4159   33   63     154 123 99
4160   33   64     152 123 98
4161   33   65     160 134 109
4162   33   66     143 119 93
4163   33   67     152 130 102
4164   33   68     157 129 104
4165   33   69     197 171 143
4166   33   70     204 180 150
4167   33   71     201 180 149
4168   33   72     186 165 138
4169   33   73     146 125 102
4171   33   75     92  69  45
4172   33   76     98  73  50
4173   33   77     108 82  59
4174   33   78     106 79  57
4175   33   79     110 80  59
4176   33   80     110 79  58
4177   33   81     113 80  62
4178   33   82     126 89  74
4179   33   83     116 77  60
4180   33   84     115 77  58
4181   33   85     110 75  57
4204   33   108    186 152 130
4205   33   109    220 185 165
4206   33   110    122 86  66
4207   33   111    124 87  68
4208   33   112    122 88  69
4215   33   119    144 124 115
4235   34   11     188 168 163
4236   34   12     234 206 199
4237   34   13     224 189 181
4238   34   14     221 183 173
4239   34   15     216 182 176
4240   34   16     239 216 209
4241   34   17     215 195 187
4242   34   18     175 158 148
4243   34   19     239 238 157
4264   34   40     93  68  46
4265   34   41     95  64  43
4266   34   42     147 104 81
4267   34   43     160 105 79
4268   34   44     172 111 82
4269   34   45     177 117 88
4270   34   46     177 123 93
4271   34   47     193 136 108
4272   34   48     195 133 106
4273   34   49     191 129 103
4274   34   50     196 137 111
4275   34   51     209 154 128
4276   34   52     188 139 112
4277   34   53     205 162 135
4278   34   54     200 159 134
4279   34   55     222 185 159
4280   34   56     214 182 155
4281   34   57     191 161 134
4282   34   58     187 157 131
4283   34   59     191 158 133
4284   34   60     180 144 121
4285   34   61     180 143 120
4286   34   62     176 141 116
4287   34   63     164 133 107
4288   34   64     174 145 118
4289   34   65     188 161 134
4290   34   66     159 133 106
4291   34   67     167 140 113
4292   34   68     185 155 128
4293   34   69     233 207 178
4294   34   70     205 179 149
4295   34   71     203 179 149
4296   34   72     178 158 131
4297   34   73     123 105 84
4300   34   76     106 83  58
4301   34   77     114 89  64
4302   34   78     115 87  63
4303   34   79     113 82  59
4304   34   80     114 82  59
4305   34   81     112 77  57
4306   34   82     121 83  69
4307   34   83     122 81  65
4308   34   84     113 72  54
4309   34   85     116 80  62
4310   34   86     115 85  71
4324   34   100    98  78  71
4331   34   107    92  62  42
4332   34   108    181 146 124
4333   34   109    162 127 107
4334   34   110    121 85  66
4335   34   111    120 85  64
4336   34   112    120 87  67
4363   35   11     230 206 199
4364   35   12     234 201 193
4365   35   13     232 193 184
4366   35   14     233 191 181
4367   35   15     234 200 192
4368   35   16     191 168 160
