INDEX  ROW  COLUMN R   G   B
1954   16   34     155 148 140
1955   16   35     135 122 108
1956   16   36     116 98  79
1957   16   37     103 84  61
1958   16   38     97  76  54
1959   16   39     96  73  52
1960   16   40     95  72  51
1961   16   41     94  71  50
1962   16   42     93  70  47
1963   16   43     91  67  44
1979   16   59     91  67  51
1980   16   60     103 84  72
1981   16   61     117 105 94
1982   16   62     133 124 117
1983   16   63     148 144 139
1984   16   64     162 160 158
2012   16   92     178 176 174
2014   16   94     171 169 166
2015   16   95     169 167 164
2016   16   96     171 168 166
2017   16   97     174 172 170
2081   17   33     169 165 162
2082   17   34     151 142 133
2083   17   35     129 115 97
2084   17   36     109 88  66
2085   17   37     98  73  49
2086   17   38     93  67  41
2109   17   61     99  78  67
2110   17   62     111 97  89
2111   17   63     131 121 114
2112   17   64     149 145 140
2113   17   65     166 164 162
2142   17   94     173 170 168
2143   17   95     171 169 166
2144   17   96     172 170 168
2209   18   33     170 166 163
2210   18   34     153 144 135
2211   18   35     132 118 103
2212   18   36     116 95  74
2213   18   37     105 82  58
2214   18   38     100 75  49
2215   18   39     95  69  43
2216   18   40     91  63  37
2238   18   62     96  77  65
2239   18   63     113 99  91
2240   18   64     134 127 120
2241   18   65     156 151 147
2242   18   66     170 168 165
2246   18   70     180 178 176
2248   18   72     179 177 175
2249   18   73     179 177 174
2250   18   74     179 177 174
2251   18   75     179 177 174
2252   18   76     179 177 175
2270   18   94     177 175 173
2271   18   95     176 174 172
2337   19   33     172 169 167
2338   19   34     160 153 146
2339   19   35     146 134 122
2340   19   36     133 119 101
2341   19   37     125 107 88
2342   19   38     118 98  77
2343   19   39     108 87  62
2344   19   40     97  72  46
2367   19   63     103 82  70
2368   19   64     121 107 99
2369   19   65     142 134 128
2370   19   66     160 155 150
2371   19   67     172 168 165
2372   19   68     177 173 170
2373   19   69     177 175 172
2374   19   70     179 175 170
2375   19   71     178 174 169
2376   19   72     179 173 166
2377   19   73     179 174 165
2378   19   74     179 172 165
2379   19   75     179 173 166
2380   19   76     178 174 169
2381   19   77     179 177 174
2382   19   78     180 178 176
2385   19   81     178 176 173
2466   20   34     169 165 160
2467   20   35     160 154 147
2468   20   36     153 144 134
2469   20   37     147 136 124
2470   20   38     137 124 110
2471   20   39     121 106 86
2472   20   40     103 82  60
2495   20   63     95  66  53
2496   20   64     109 87  74
2497   20   65     128 112 102
2498   20   66     147 136 126
2499   20   67     161 152 143
2500   20   68     168 161 153
2501   20   69     173 166 158
2502   20   70     176 167 158
2503   20   71     177 168 158
2504   20   72     177 168 158
2505   20   73     179 168 156
2506   20   74     177 169 156
2507   20   75     177 170 158
2508   20   76     177 172 163
2509   20   77     178 176 169
2510   20   78     179 177 175
2511   20   79     180 178 176
2512   20   80     179 177 175
2514   20   82     177 175 172
2595   21   35     172 169 167
2596   21   36     168 167 161
2597   21   37     164 160 155
2598   21   38     154 147 140
2599   21   39     135 123 111
2600   21   40     112 93  75
2601   21   41     92  67  43
2624   21   64     99  68  54
2625   21   65     113 89  75
2626   21   66     130 110 96
2627   21   67     145 129 115
2628   21   68     155 141 127
2629   21   69     163 149 135
2630   21   70     168 154 140
2631   21   71     172 158 143
2632   21   72     174 160 145
2633   21   73     176 162 144
2634   21   74     175 163 145
2635   21   75     176 165 148
2636   21   76     176 168 155
2637   21   77     177 172 163
2638   21   78     177 176 170
2639   21   79     178 176 173
2640   21   80     178 176 173
2641   21   81     177 175 172
2642   21   82     177 175 172
2643   21   83     178 176 174
2726   22   38     164 162 159
2727   22   39     147 138 129
2728   22   40     120 106 91
2729   22   41     98  75  52
2744   22   56     91  44  26
2745   22   57     94  43  26
2746   22   58     94  44  24
2747   22   59     93  42  25
2748   22   60     92  43  24
2749   22   61     91  42  24
2752   22   64     93  52  38
2753   22   65     101 66  51
2754   22   66     113 83  67
2755   22   67     125 99  81
2756   22   68     136 111 94
2757   22   69     145 124 105
2758   22   70     155 134 115
2759   22   71     162 141 122
2760   22   72     165 146 127
2761   22   73     167 148 129
2762   22   74     168 150 131
2763   22   75     169 153 136
2764   22   76     171 159 143
2765   22   77     172 164 151
2766   22   78     174 167 159
2767   22   79     174 170 165
2768   22   80     176 172 169
2769   22   81     176 174 171
2771   22   83     179 177 175
2776   22   88     179 177 175
2777   22   89     177 175 173
2778   22   90     174 172 170
2779   22   91     172 170 168
2780   22   92     173 171 169
2854   23   38     171 169 167
2855   23   39     155 149 142
2856   23   40     130 117 103
2857   23   41     105 83  63
2871   23   55     94  45  27
2872   23   56     97  46  29
2873   23   57     101 47  29
2874   23   58     100 47  28
2875   23   59     98  45  26
2876   23   60     96  43  26
2877   23   61     93  42  25
2878   23   62     91  42  24
2881   23   65     95  51  35
2882   23   66     101 61  43
2883   23   67     108 72  52
2884   23   68     117 82  63
2885   23   69     126 95  74
2886   23   70     137 106 85
2887   23   71     144 116 95
2888   23   72     149 121 100
2889   23   73     149 123 104
2890   23   74     150 125 108
2891   23   75     151 130 112
2892   23   76     155 136 120
2893   23   77     157 143 129
2894   23   78     160 149 137
2895   23   79     163 154 145
2896   23   80     166 160 153
2897   23   81     169 165 160
2898   23   82     172 170 167
2901   23   85     176 174 171
2902   23   86     176 174 171
2903   23   87     175 173 170
2904   23   88     173 169 166
2905   23   89     168 163 159
2906   23   90     162 157 152
2907   23   91     158 154 149
2908   23   92     159 156 154
2909   23   93     166 164 162
2983   24   39     161 156 152
2984   24   40     137 126 116
2985   24   41     111 92  76
2986   24   42     91  65  42
2998   24   54     91  42  23
2999   24   55     96  43  26
3000   24   56     103 47  29
3001   24   57     107 50  30
3002   24   58     107 50  30
3003   24   59     104 48  29
3004   24   60     99  46  27
3005   24   61     95  45  25
3006   24   62     94  44  24
3007   24   63     93  42  25
3008   24   64     94  43  26
3009   24   65     94  45  27
3010   24   66     95  48  30
3011   24   67     99  53  34
3012   24   68     103 61  40
3013   24   69     112 70  49
3014   24   70     120 82  59
3015   24   71     127 89  68
3016   24   72     130 92  71
3017   24   73     127 92  73
3018   24   74     125 93  76
3019   24   75     126 96  79
3020   24   76     130 104 88
3021   24   77     135 112 96
3022   24   78     140 120 106
3023   24   79     144 129 116
3024   24   80     149 138 128
3025   24   81     155 148 137
3026   24   82     160 154 147
3027   24   83     164 158 151
3028   24   84     164 161 154
3029   24   85     165 162 155
3030   24   86     165 162 155
3031   24   87     163 160 153
3032   24   88     159 153 146
3033   24   89     150 143 136
3034   24   90     143 134 125
3035   24   91     138 129 122
3036   24   92     142 135 130
3037   24   93     153 149 146
3038   24   94     167 165 163
3110   25   38     177 175 173
3111   25   39     166 161 157
3112   25   40     144 134 125
3113   25   41     119 102 86
3114   25   42     99  72  51
3123   25   51     91  49  27
3124   25   52     92  48  25
3125   25   53     93  45  24
3126   25   54     95  42  23
3127   25   55     99  43  25
3128   25   56     106 46  29
3129   25   57     111 51  32
3130   25   58     112 52  33
3131   25   59     107 50  30
3132   25   60     103 47  28
3133   25   61     99  45  26
3134   25   62     98  45  26
3135   25   63     98  45  26
3136   25   64     98  45  26
3137   25   65     98  44  26
3138   25   66     98  44  26
3139   25   67     99  46  27
3140   25   68     102 51  30
3141   25   69     109 58  35
3142   25   70     114 65  43
3143   25   71     118 69  47
3144   25   72     116 68  47
3145   25   73     110 66  45
3146   25   74     103 63  44
3147   25   75     101 64  47
3148   25   76     103 70  54
3149   25   77     108 78  62
3150   25   78     112 88  72
3151   25   79     118 97  82
3152   25   80     124 108 92
3153   25   81     131 117 103
3154   25   82     137 127 113
3155   25   83     142 131 121
3156   25   84     144 136 123
3157   25   85     145 136 126
3158   25   86     146 137 127
3159   25   87     144 136 123
3160   25   88     139 128 116
3161   25   89     128 116 105
3162   25   90     119 105 94
3163   25   91     113 101 92
3164   25   92     119 110 103
3165   25   93     136 129 125
3166   25   94     155 152 150
3239   26   39     169 166 164
3240   26   40     152 144 138
3241   26   41     130 116 104
3242   26   42     109 88  69
3243   26   43     98  70  45
3244   26   44     92  61  33
3247   26   47     92  61  31
3248   26   48     94  60  32
3249   26   49     95  60  34
3250   26   50     96  60  33
3251   26   51     99  57  35
3252   26   52     101 56  33
3253   26   53     104 51  32
3254   26   54     105 49  30
3255   26   55     108 47  28
3256   26   56     112 49  31
3257   26   57     116 51  34
3258   26   58     114 53  34
3259   26   59     110 50  31
3260   26   60     104 47  27
3261   26   61     101 46  25
3262   26   62     102 47  26
3263   26   63     103 48  27
3264   26   64     104 48  29
3265   26   65     103 47  28
3266   26   66     103 46  26
3267   26   67     103 47  26
3268   26   68     105 49  28
3269   26   69     110 54  32
3270   26   70     114 58  36
3271   26   71     115 59  37
3272   26   72     110 55  34
3273   26   73     99  50  29
3274   26   74     91  44  26
3278   26   78     91  61  44
3279   26   79     95  70  53
3280   26   80     100 79  61
3281   26   81     105 87  70
3282   26   82     111 95  78
3283   26   83     115 101 86
3284   26   84     119 107 91
3285   26   85     122 108 93
3286   26   86     123 111 95
3287   26   87     121 109 93
3288   26   88     116 102 87
3289   26   89     106 92  78
3290   26   90     97  82  69
3291   26   91     93  77  68
3292   26   92     100 87  80
3293   26   93     118 108 106
3294   26   94     142 137 135
3368   27   40     161 156 152
3369   27   41     144 134 125
3370   27   42     126 109 93
3371   27   43     113 90  69
3372   27   44     104 78  53
3373   27   45     100 74  48
3374   27   46     100 74  48
3375   27   47     104 76  50
3376   27   48     105 77  52
3377   27   49     106 76  52
3378   27   50     106 75  52
3379   27   51     109 72  51
3380   27   52     113 69  48
3381   27   53     116 63  44
3382   27   54     118 58  39
3383   27   55     117 54  35
3384   27   56     117 53  33
3385   27   57     117 52  35
3386   27   58     114 53  34
3387   27   59     110 50  31
3388   27   60     104 47  27
3389   27   61     103 46  26
3390   27   62     104 48  27
3391   27   63     106 50  29
3392   27   64     109 51  30
3393   27   65     107 51  30
3394   27   66     108 50  29
3395   27   67     106 49  29
3396   27   68     107 51  29
3397   27   69     111 53  30
3398   27   70     112 56  31
3399   27   71     110 54  32
3400   27   72     105 49  28
3401   27   73     96  43  24
3411   27   83     92  74  57
3412   27   84     97  79  62
3413   27   85     99  84  64
3414   27   86     101 86  66
3415   27   87     100 85  65
3416   27   88     97  81  64
3417   27   89     91  74  60
3421   27   93     102 90  86
3422   27   94     126 117 115
3490   28   34     157 155 153
3496   28   40     170 168 165
3497   28   41     160 153 148
3498   28   42     146 135 125
3499   28   43     131 117 102
3500   28   44     121 103 86
3501   28   45     117 98  79
3502   28   46     117 98  79
3503   28   47     121 102 83
3504   28   48     124 105 86
3505   28   49     126 103 86
3506   28   50     125 100 83
3507   28   51     124 94  78
3508   28   52     125 88  71
3509   28   53     127 80  62
3510   28   54     127 71  53
3511   28   55     122 62  43
3512   28   56     116 56  37
3513   28   57     113 52  34
3514   28   58     111 51  32
3515   28   59     109 49  30
3516   28   60     107 47  28
3517   28   61     107 47  28
3518   28   62     108 48  29
3519   28   63     110 52  31
3520   28   64     112 53  32
3521   28   65     111 53  32
3522   28   66     109 53  31
3523   28   67     107 51  30
3524   28   68     106 50  29
3525   28   69     105 51  28
3526   28   70     104 50  27
3527   28   71     102 47  26
3528   28   72     97  44  25
3549   28   93     93  75  72
3550   28   94     111 97  96
3551   28   95     134 125 123
3552   28   96     155 150 148
3615   29   31     175 173 171
3616   29   32     165 163 161
3617   29   33     155 154 148
3618   29   34     153 151 148
3619   29   35     160 158 156
3625   29   41     171 168 166
3626   29   42     162 157 152
3627   29   43     151 144 136
3628   29   44     143 132 122
3629   29   45     139 127 116
3630   29   46     139 128 116
3631   29   47     144 132 121
3632   29   48     147 135 124
3633   29   49     147 135 124
3634   29   50     145 131 120
3635   29   51     142 123 112
3636   29   52     139 113 101
3637   29   53     136 101 87
3638   29   54     129 87  72
3639   29   55     120 71  53
3640   29   56     109 59  39
3641   29   57     104 50  32
3642   29   58     105 49  30
3643   29   59     106 50  31
3644   29   60     108 51  31
3645   29   61     111 50  31
3646   29   62     112 51  32
3647   29   63     114 52  31
3648   29   64     114 55  34
3649   29   65     112 56  34
3650   29   66     111 57  32
3651   29   67     108 55  31
3652   29   68     103 52  29
3653   29   69     99  48  25
3654   29   70     95  44  23
3678   29   94     99  81  78
3679   29   95     118 104 100
3680   29   96     139 132 128
3681   29   97     158 155 153
3704   29   120    170 168 166
3705   29   121    162 159 157
3706   29   122    157 154 152
3707   29   123    157 155 152
3708   29   124    163 161 159
3743   30   31     173 171 169
3744   30   32     165 161 156
3745   30   33     157 154 147
3746   30   34     157 154 147
3747   30   35     163 161 158
3754   30   42     173 171 169
3755   30   43     167 164 162
3756   30   44     162 157 153
3757   30   45     159 154 149
3758   30   46     160 155 150
3759   30   47     163 159 154
3760   30   48     166 161 157
3761   30   49     166 161 157
3762   30   50     163 158 153
3763   30   51     159 151 145
3764   30   52     156 140 133
3765   30   53     148 125 116
3766   30   54     135 106 93
3767   30   55     118 83  68
3768   30   56     103 61  46
3769   30   57     96  49  33
3770   30   58     96  47  29
3771   30   59     103 49  31
3772   30   60     110 52  35
3773   30   61     114 54  35
3774   30   62     116 54  33
3775   30   63     116 54  33
3776   30   64     115 57  34
3777   30   65     115 59  37
3778   30   66     114 61  37
3779   30   67     110 59  35
3780   30   68     103 56  31
3781   30   69     94  49  26
3806   30   94     92  72  65
3807   30   95     104 89  83
3808   30   96     125 114 109
3809   30   97     146 141 137
3832   30   120    160 157 155
3833   30   121    144 139 137
3834   30   122    132 127 123
3835   30   123    131 124 120
3836   30   124    139 134 130
3837   30   125    149 146 144
3838   30   126    161 159 157
3871   31   31     172 168 165
3872   31   32     164 158 151
3873   31   33     158 151 143
3874   31   34     159 154 145
3875   31   35     164 162 159
3885   31   45     173 171 169
3886   31   46     174 172 170
3890   31   50     175 173 171
3891   31   51     172 169 167
3892   31   52     168 161 160
3893   31   53     159 148 143
3894   31   54     144 128 119
3895   31   55     123 98  88
3896   31   56     102 71  57
3899   31   59     97  46  30
3900   31   60     106 52  34
3901   31   61     113 56  36
3902   31   62     116 55  36
3903   31   63     116 57  36
3904   31   64     117 59  36
3905   31   65     118 64  39
3906   31   66     118 67  43
3907   31   67     113 67  41
3908   31   68     105 61  37
3909   31   69     94  52  30
3915   31   75     91  44  25
3934   31   94     92  69  60
3935   31   95     100 81  72
3936   31   96     116 100 93
3937   31   97     134 123 118
3938   31   98     149 142 141
3959   31   119    168 166 164
3960   31   120    147 144 142
3961   31   121    126 115 112
3962   31   122    107 95  90
3963   31   123    103 90  83
3964   31   124    111 101 94
3965   31   125    125 117 111
3966   31   126    141 134 129
3967   31   127    150 146 141
3968   31   128    150 146 141
3999   32   31     168 163 159
4000   32   32     159 150 141
4001   32   33     151 142 132
4002   32   34     150 143 135
4003   32   35     157 152 147
4004   32   36     166 164 162
4020   32   52     176 174 172
4021   32   53     169 164 162
4022   32   54     155 144 139
4023   32   55     131 115 106
4024   32   56     105 83  70
4028   32   60     99  48  31
4029   32   61     109 53  34
4030   32   62     112 55  35
4031   32   63     115 57  34
4032   32   64     116 60  38
4033   32   65     118 66  43
4034   32   66     119 72  47
4035   32   67     116 72  48
4036   32   68     109 67  42
4037   32   69     97  57  34
4042   32   74     95  44  23
4043   32   75     97  48  29
4044   32   76     95  53  35
4045   32   77     92  57  39
4055   32   87     92  71  50
4056   32   88     98  75  54
4057   32   89     95  73  53
4062   32   94     95  70  58
4063   32   95     101 78  64
4064   32   96     110 89  78
4065   32   97     119 103 94
4066   32   98     128 117 114
4067   32   99     135 128 127
4068   32   100    146 143 141
4069   32   101    159 157 155
4087   32   119    163 160 158
4088   32   120    137 130 129
4089   32   121    109 97  92
4092   32   124    92  73  62
4093   32   125    107 88  77
4094   32   126    120 104 95
4095   32   127    128 116 107
4096   32   128    128 116 107
4126   33   30     173 171 169
4127   33   31     163 156 151
4128   33   32     148 138 129
4129   33   33     137 125 113
4130   33   34     134 123 111
4131   33   35     139 132 125
4132   33   36     151 147 142
4133   33   37     163 161 158
4134   33   38     171 169 167
4145   33   49     175 173 171
4147   33   51     175 173 171
4148   33   52     174 172 170
4149   33   53     169 167 164
4150   33   54     156 151 146
4151   33   55     135 122 115
4152   33   56     110 89  78
4156   33   60     94  45  27
4157   33   61     102 49  30
4158   33   62     108 53  32
4159   33   63     111 55  34
4160   33   64     114 60  37
4161   33   65     117 65  42
4162   33   66     118 71  48
4163   33   67     116 74  49
4164   33   68     108 69  45
4165   33   69     98  60  37
4169   33   73     94  45  23
4170   33   74     100 51  26
4171   33   75     101 54  31
4172   33   76     98  56  37
4173   33   77     93  60  41
4174   33   78     91  63  44
4183   33   87     101 80  55
4184   33   88     105 82  59
4185   33   89     101 78  55
4186   33   90     93  69  48
4189   33   93     94  66  48
4190   33   94     100 70  53
4191   33   95     103 73  57
4192   33   96     104 77  63
4193   33   97     104 81  71
4194   33   98     108 91  84
4195   33   99     115 104 99
4196   33   100    132 123 121
4197   33   101    150 145 143
4215   33   119    157 154 152
4216   33   120    129 120 117
4217   33   121    101 84  77
4221   33   125    101 71  54
4222   33   126    108 82  64
4223   33   127    110 86  72
4224   33   128    110 86  72
4254   34   30     169 167 165
4255   34   31     156 149 144
4256   34   32     139 127 116
4257   34   33     123 108 95
4258   34   34     117 102 89
4259   34   35     122 110 99
4260   34   36     134 125 118
4261   34   37     148 142 135
4262   34   38     158 154 149
4263   34   39     164 160 157
4264   34   40     167 163 158
4265   34   41     168 164 159
4266   34   42     167 163 158
4267   34   43     165 160 156
4268   34   44     162 157 153
4269   34   45     161 156 151
4270   34   46     161 157 152
4271   34   47     163 158 154
4272   34   48     163 158 154
4273   34   49     162 157 152
4274   34   50     161 156 151
4275   34   51     162 157 152
4276   34   52     163 158 153
4277   34   53     159 154 149
4278   34   54     150 141 134
4279   34   55     131 117 109
4280   34   56     111 89  76
4281   34   57     95  64  50
4284   34   60     93  46  28
4285   34   61     99  49  29
4286   34   62     104 52  31
4287   34   63     108 53  32
4288   34   64     109 57  36
4289   34   65     111 62  40
4290   34   66     112 67  46
4291   34   67     111 69  47
4292   34   68     105 68  45
4293   34   69     98  61  40
4294   34   70     91  52  33
4296   34   72     92  47  26
4297   34   73     98  51  26
4298   34   74     102 55  30
4299   34   75     101 57  33
4300   34   76     97  59  36
4301   34   77     95  60  39
4302   34   78     91  63  42
4310   34   86     99  78  50
4311   34   87     110 87  59
4312   34   88     113 89  61
4313   34   89     107 82  56
4314   34   90     98  72  47
4315   34   91     93  65  40
4316   34   92     92  62  39
4317   34   93     96  65  44
4318   34   94     100 69  46
4319   34   95     102 68  47
4320   34   96     98  66  47
4321   34   97     92  64  49
4322   34   98     91  68  58
4323   34   99     99  82  75
4324   34   100    117 105 100
4325   34   101    138 129 127
4326   34   102    153 150 148
4327   34   103    163 161 159
4343   34   119    146 141 139
4344   34   120    117 106 101
4345   34   121    92  71  63
4348   34   124    98  58  35
4349   34   125    105 66  42
4350   34   126    105 68  45
4351   34   127    100 65  46
4352   34   128    100 65  46
4381   35   29     172 170 168
4382   35   30     163 159 156
4383   35   31     147 139 133
4384   35   32     130 116 108
4385   35   33     117 98  86
4386   35   34     113 93  79
4387   35   35     117 101 87
4388   35   36     126 114 102
4389   35   37     136 127 117
4390   35   38     143 136 125
4391   35   39     148 139 130
4392   35   40     149 140 130
4393   35   41     149 140 130
4394   35   42     148 140 127
4395   35   43     147 136 124
4396   35   44     143 132 120
4397   35   45     141 130 118
4398   35   46     141 130 118
4399   35   47     141 133 120
4400   35   48     141 133 120
4401   35   49     141 130 118
4402   35   50     138 130 117
4403   35   51     140 129 119
4404   35   52     140 131 121
4405   35   53     140 128 117
4406   35   54     134 119 106
4407   35   55     123 102 87
4408   35   56     112 82  66
4409   35   57     104 67  50
4410   35   58     101 57  40
4411   35   59     101 54  36
4412   35   60     102 53  34
4413   35   61     104 51  32
4414   35   62     106 51  30
4415   35   63     107 52  31
4416   35   64     107 55  34
4417   35   65     108 59  37
4418   35   66     108 63  42
4419   35   67     107 67  44
4420   35   68     103 66  43
4421   35   69     97  62  41
4422   35   70     94  57  36
4423   35   71     92  54  33
4424   35   72     95  53  32
4425   35   73     100 56  33
4426   35   74     103 59  35
4427   35   75     103 61  36
4428   35   76     99  61  38
4429   35   77     96  61  40
4430   35   78     93  63  42
4436   35   84     91  69  42
4437   35   85     98  77  48
4438   35   86     109 86  56
4439   35   87     117 93  63
4440   35   88     118 92  62
4441   35   89     111 83  55
4442   35   90     101 72  45
4443   35   91     95  65  37
4444   35   92     93  61  35
4445   35   93     95  62  36
4446   35   94     98  63  38
4447   35   95     97  62  37
4448   35   96     92  57  36
4452   35   100    103 87  78
4453   35   101    119 107 102
4454   35   102    133 125 119
4455   35   103    142 137 133
4456   35   104    152 149 147
4457   35   105    164 162 160
4470   35   118    148 145 143
4471   35   119    127 120 116
4472   35   120    101 87  80
4475   35   123    91  50  29
4476   35   124    104 61  34
4477   35   125    111 66  38
4478   35   126    108 62  36
4479   35   127    96  56  33
4480   35   128    96  56  33
4508   36   28     171 168 166
4509   36   29     164 159 155
4510   36   30     153 146 141
4511   36   31     139 126 119
4512   36   32     126 109 100
4513   36   33     120 100 86
4514   36   34     121 101 87
4515   36   35     127 111 97
4516   36   36     133 119 107
4517   36   37     135 124 112
4518   36   38     135 125 111
4519   36   39     135 123 107
4520   36   40     134 120 102
4521   36   41     133 119 100
4522   36   42     132 117 97
4523   36   43     131 115 94
4524   36   44     127 111 90
4525   36   45     125 109 86
4526   36   46     123 109 87
4527   36   47     125 109 88
4528   36   48     123 108 88
4529   36   49     121 106 86
4530   36   50     119 103 86
4531   36   51     119 105 87
4532   36   52     120 104 88
4533   36   53     119 102 86
4534   36   54     118 96  76
4535   36   55     117 87  66
4536   36   56     116 78  55
4537   36   57     117 72  51
4538   36   58     119 68  47
4539   36   59     119 64  43
4540   36   60     116 60  39
4541   36   61     112 58  35
4542   36   62     110 54  32
4543   36   63     109 55  32
4544   36   64     110 55  34
4545   36   65     109 60  38
4546   36   66     109 64  41
4547   36   67     109 67  45
4548   36   68     106 68  47
4549   36   69     104 67  44
4550   36   70     101 64  43
4551   36   71     100 62  41
4552   36   72     102 62  39
4553   36   73     104 64  39
4554   36   74     107 65  40
4555   36   75     105 65  40
4556   36   76     104 65  41
4557   36   77     101 66  41
4558   36   78     98  66  42
4559   36   79     94  66  41
4560   36   80     91  65  40
4562   36   82     91  66  42
4563   36   83     94  71  43
4564   36   84     101 77  49
4565   36   85     110 87  56
4566   36   86     120 95  64
4567   36   87     124 99  68
4568   36   88     120 94  62
4569   36   89     110 82  53
4570   36   90     99  71  42
4571   36   91     93  63  33
4572   36   92     92  58  30
4573   36   93     92  58  30
4574   36   94     93  58  32
4575   36   95     94  55  31
4580   36   100    91  68  54
4581   36   101    99  80  71
4582   36   102    106 92  85
4583   36   103    116 105 100
4584   36   104    131 126 122
4585   36   105    150 148 146
4596   36   116    149 142 141
4598   36   118    121 112 110
4599   36   119    100 89  86
4603   36   123    94  52  31
4604   36   124    110 63  37
4605   36   125    115 66  38
4606   36   126    108 61  35
4607   36   127    95  53  28
4608   36   128    95  53  28
4635   37   27     170 165 161
4636   37   28     164 155 152
4637   37   29     155 145 138
4638   37   30     144 130 123
4639   37   31     132 116 106
4640   37   32     125 106 94
4641   37   33     127 107 93
