INDEX  ROW  COLUMN |iR  iG  iB | oR  oG  oB
3057   48   49     |24  23  28 | 25  2   6
3058   48   50     |21  21  22 | 24  3   2
3059   48   51     |12  16  20 | 26  2   2
3061   48   53     |18  12  8  | 5   4   5
3111   49   39     |40  44  55 | 30  5   7
3112   49   40     |35  42  52 | 21  10  12
3113   49   41     |29  36  49 | 31  12  3
3114   49   42     |30  35  47 | 40  10  3
3115   49   43     |34  34  46 | 35  12  9
3116   49   44     |26  32  38 | 37  12  7
3117   49   45     |25  36  35 | 33  12  5
3118   49   46     |25  33  44 | 23  12  7
3119   49   47     |28  31  43 | 23  9   9
3120   49   48     |34  31  36 | 24  10  6
3121   49   49     |37  35  44 | 26  5   7
3122   49   50     |32  32  38 | 27  4   2
3123   49   51     |21  26  36 | 32  6   1
3125   49   53     |19  20  21 | 17  8   5
3126   49   54     |20  17  19 | 12  8   5
3127   49   55     |13  13  15 | 17  3   3
3149   50   13     |137 108 85 | 26  5   15
3176   50   40     |40  41  54 | 23  7   12
3177   50   41     |38  39  51 | 24  10  9
3178   50   42     |38  39  46 | 34  10  3
3179   50   43     |38  36  42 | 33  12  5
3181   50   45     |30  35  39 | 34  13  5
3182   50   46     |30  37  47 | 24  12  10
3183   50   47     |27  29  39 | 17  16  10
3184   50   48     |33  32  36 | 16  11  13
3185   50   49     |32  33  38 | 19  8   12
3186   50   50     |30  30  36 | 33  3   8
3187   50   51     |25  30  41 | 27  8   6
3188   50   52     |29  27  33 | 21  12  3
3189   50   53     |27  25  29 | 15  11  6
3190   50   54     |27  22  31 | 18  6   8
3191   50   55     |22  21  31 | 25  2   7
3192   50   56     |18  16  23 | 24  5   1
3194   50   58     |11  10  11 | 8   6   4
3214   51   14     |130 98  81 | 16  16  33
3240   51   40     |37  40  53 | 26  10  8
3241   51   41     |36  38  53 | 26  9   9
3242   51   42     |34  37  47 | 32  10  4
3243   51   43     |38  38  46 | 35  11  2
3246   51   46     |24  36  42 | 34  11  8
3247   51   47     |24  35  41 | 27  13  9
3248   51   48     |26  33  38 | 21  9   12
3249   51   49     |28  36  37 | 23  9   11
3250   51   50     |29  36  41 | 31  7   7
3251   51   51     |25  33  41 | 21  10  7
3252   51   52     |30  32  35 | 17  17  3
3253   51   53     |28  29  36 | 15  10  12
3254   51   54     |29  27  39 | 22  6   10
3256   51   56     |25  26  34 | 36  8   3
3257   51   57     |25  25  30 | 30  9   2
3258   51   58     |19  19  25 | 15  6   10
3259   51   59     |15  14  19 | 22  6   3
3262   51   62     |11  6   8  | 13  3   1
3277   52   13     |153 121 97 | 51  30  19
3281   52   17     |170 143 111| 33  5   14
3305   52   41     |37  38  58 | 30  9   11
3306   52   42     |36  38  53 | 25  8   8
3307   52   43     |38  39  45 | 23  9   5
3310   52   46     |25  38  45 | 42  9   4
3311   52   47     |25  38  46 | 36  8   8
3312   52   48     |35  37  49 | 35  9   7
3313   52   49     |31  38  39 | 35  11  4
3315   52   51     |30  32  44 | 28  12  3
3316   52   52     |28  35  38 | 25  13  4
3317   52   53     |32  31  44 | 23  11  9
3318   52   54     |33  32  43 | 23  7   7
3320   52   56     |27  30  35 | 30  9   2
3321   52   57     |29  29  34 | 29  8   3
3322   52   58     |27  26  33 | 19  7   10
3323   52   59     |24  23  33 | 30  5   2
3325   52   61     |20  16  23 | 29  1   3
3326   52   62     |15  10  14 | 21  2   5
3327   52   63     |12  7   9  | 17  2   3
3328   52   64     |6   5   7  | 17  2   3
3341   53   13     |182 147 119| 10  20  22
3369   53   41     |40  43  58 | 41  4   9
3370   53   42     |36  37  49 | 26  5   11
3371   53   43     |37  37  41 | 22  10  8
3372   53   44     |42  43  40 | 25  13  4
3373   53   45     |39  41  46 | 25  14  2
3374   53   46     |33  42  48 | 35  12  5
3375   53   47     |35  42  52 | 32  9   9
3376   53   48     |39  39  53 | 30  7   11
3377   53   49     |29  34  40 | 29  10  6
3378   53   50     |33  36  46 | 37  9   4
3379   53   51     |34  37  47 | 27  12  6
3380   53   52     |33  38  44 | 29  10  5
3381   53   53     |31  34  48 | 13  15  10
3382   53   54     |30  32  45 | 14  14  9
3383   53   55     |24  33  40 | 19  12  5
3384   53   56     |24  30  36 | 22  15  3
3385   53   57     |30  31  34 | 23  13  6
3386   53   58     |32  32  38 | 17  10  9
3387   53   59     |31  29  40 | 27  11  1
3388   53   60     |30  27  39 | 26  7   3
3389   53   61     |30  27  35 | 28  3   7
3390   53   62     |21  16  30 | 21  5   9
3391   53   63     |21  14  29 | 22  6   6
3392   53   64     |9   8   13 | 22  6   6
3406   54   14     |124 91  64 | 28  20  28
3407   54   15     |121 90  61 | 42  10  7
3433   54   41     |39  41  50 | 34  4   4
3434   54   42     |43  42  53 | 31  5   15
3435   54   43     |36  36  42 | 31  8   8
3436   54   44     |35  38  41 | 26  9   7
3437   54   45     |38  39  47 | 16  17  3
3438   54   46     |37  42  47 | 23  13  6
3439   54   47     |37  42  49 | 31  9   10
3440   54   48     |39  41  52 | 32  4   14
3441   54   49     |35  39  48 | 30  7   11
3442   54   50     |31  34  43 | 35  11  2
3444   54   52     |33  37  48 | 34  11  2
3445   54   53     |34  38  48 | 13  15  11
3446   54   54     |30  33  43 | 13  15  11
3447   54   55     |25  34  41 | 31  8   8
3448   54   56     |25  31  38 | 26  16  2
3449   54   57     |28  31  36 | 26  9   9
3450   54   58     |29  32  40 | 25  6   9
3451   54   59     |29  30  42 | 22  13  4
3452   54   60     |32  33  45 | 30  4   7
3453   54   61     |31  33  41 | 32  5   5
3454   54   62     |30  27  38 | 21  12  5
3455   54   63     |32  25  38 | 24  9   3
3456   54   64     |21  21  30 | 24  9   3
3498   55   42     |43  41  52 | 31  10  12
3499   55   43     |38  39  52 | 28  11  11
3500   55   44     |32  38  47 | 26  10  7
3501   55   45     |39  38  49 | 21  14  6
3502   55   46     |37  37  43 | 21  13  7
3503   55   47     |36  38  43 | 22  12  10
3504   55   48     |39  41  49 | 34  9   11
3505   55   49     |38  40  52 | 32  8   8
3506   55   50     |36  38  47 | 36  11  1
3508   55   52     |31  35  47 | 37  12  2
3509   55   53     |31  35  39 | 25  15  8
3510   55   54     |30  34  40 | 27  13  9
3511   55   55     |30  38  44 | 36  7   8
3512   55   56     |30  36  44 | 23  11  6
3513   55   57     |32  34  43 | 28  9   7
3514   55   58     |33  36  46 | 29  10  6
3515   55   59     |26  29  41 | 28  12  5
3516   55   60     |28  34  43 | 25  7   11
3517   55   61     |26  33  39 | 25  6   9
3518   55   62     |31  31  35 | 16  12  9
3519   55   63     |36  32  38 | 18  11  6
3520   55   64     |36  35  45 | 18  11  6
3533   56   13     |116 96  80 | 4   8   13
3562   56   42     |42  44  51 | 17  3   5
3563   56   43     |36  41  56 | 29  12  12
3564   56   44     |35  38  44 | 30  12  7
3565   56   45     |38  38  46 | 21  12  10
3566   56   46     |37  37  43 | 24  13  8
3567   56   47     |39  40  45 | 25  15  6
3568   56   48     |40  39  48 | 35  10  5
3569   56   49     |39  39  47 | 41  9   6
3570   56   50     |39  42  49 | 34  10  3
3571   56   51     |38  39  53 | 32  13  1
3572   56   52     |38  37  46 | 35  11  4
3573   56   53     |33  36  45 | 32  14  4
3574   56   54     |34  37  42 | 31  14  5
3575   56   55     |35  38  42 | 35  10  7
3576   56   56     |34  37  41 | 30  11  6
3577   56   57     |31  35  40 | 26  9   7
3578   56   58     |31  34  40 | 29  10  5
3579   56   59     |33  34  48 | 27  10  8
3580   56   60     |32  35  46 | 29  10  8
3581   56   61     |25  34  42 | 25  8   8
3582   56   62     |34  35  45 | 17  12  8
3583   56   63     |34  35  40 | 19  10  7
3584   56   64     |32  33  36 | 19  10  7
3585   57   1      |32  35  42 | 29  3   5
3598   57   14     |137 109 86 | 21  14  21
3603   57   19     |156 131 102| 42  14  9
3627   57   43     |41  44  52 | 22  8   3
3628   57   44     |40  42  55 | 32  14  11
3629   57   45     |40  42  49 | 31  12  10
3630   57   46     |40  43  47 | 25  13  8
3631   57   47     |42  43  49 | 25  16  6
3633   57   49     |40  41  47 | 43  8   4
3634   57   50     |41  42  48 | 35  8   8
3635   57   51     |41  41  52 | 26  12  8
3636   57   52     |40  38  46 | 37  7   5
3637   57   53     |36  37  50 | 36  9   2
3638   57   54     |34  36  47 | 34  11  2
3639   57   55     |28  34  38 | 36  12  5
3640   57   56     |27  36  39 | 33  9   9
3641   57   57     |26  39  41 | 32  9   6
3642   57   58     |34  37  41 | 29  10  8
3643   57   59     |39  35  48 | 25  9   9
3644   57   60     |36  38  48 | 27  13  2
3645   57   61     |32  36  46 | 25  11  4
3646   57   62     |38  34  47 | 23  14  7
3647   57   63     |36  35  44 | 23  11  7
3648   57   64     |33  39  45 | 23  11  7
3649   58   1      |34  38  41 | 30  9   1
3658   58   10     |54  61  82 | 7   5   3
3663   58   15     |133 105 80 | 71  26  12
3667   58   19     |125 102 73 | 25  13  23
3692   58   44     |43  44  57 | 42  11  2
3693   58   45     |44  42  49 | 45  8   6
3694   58   46     |47  42  49 | 34  11  8
3695   58   47     |48  42  53 | 28  12  10
3696   58   48     |43  40  54 | 39  13  1
3697   58   49     |45  41  49 | 39  13  4
3698   58   50     |46  43  51 | 28  9   12
3699   58   51     |41  44  56 | 31  11  4
3700   58   52     |35  45  49 | 37  9   4
3701   58   53     |38  41  54 | 36  9   2
3702   58   54     |38  39  50 | 37  12  2
3703   58   55     |34  38  44 | 38  9   3
3704   58   56     |30  38  44 | 37  10  3
3705   58   57     |32  42  50 | 35  12  5
3706   58   58     |37  40  47 | 33  7   9
3707   58   59     |40  37  52 | 37  9   4
3708   58   60     |41  38  54 | 29  10  6
3709   58   61     |38  39  48 | 31  12  3
3710   58   62     |41  35  47 | 32  13  2
3711   58   63     |38  40  47 | 31  12  1
3712   58   64     |34  41  47 | 31  12  1
3713   59   1      |36  40  46 | 31  8   6
3714   59   2      |39  36  43 | 33  10  1
3722   59   10     |49  70  78 | 20  8   6
3725   59   13     |136 110 85 | 8   3   1
3731   59   19     |141 123 95 | 23  19  21
3757   59   45     |43  45  49 | 42  8   1
3758   59   46     |48  44  51 | 32  13  9
3759   59   47     |44  41  51 | 29  11  13
3760   59   48     |41  42  55 | 33  13  6
3761   59   49     |35  45  50 | 33  19  1
3762   59   50     |40  43  51 | 37  13  4
3763   59   51     |45  44  58 | 36  10  8
3764   59   52     |41  44  53 | 36  12  3
3765   59   53     |33  39  48 | 36  15  1
3766   59   54     |42  41  50 | 39  13  2
3767   59   55     |40  40  48 | 35  10  7
3768   59   56     |35  38  46 | 38  12  1
3769   59   57     |39  41  50 | 39  11  3
3770   59   58     |37  43  45 | 38  10  6
3771   59   59     |39  44  51 | 40  9   2
3772   59   60     |43  40  54 | 32  8   8
3773   59   61     |41  40  48 | 29  8   8
3774   59   62     |45  40  46 | 22  13  4
3775   59   63     |42  42  49 | 20  15  4
3776   59   64     |38  44  49 | 20  15  4
3777   60   1      |40  43  53 | 37  4   6
3778   60   2      |41  41  50 | 34  8   4
3786   60   10     |8   17  27 | 33  8   3
3787   60   11     |108 91  91 | 28  7   6
3794   60   18     |136 109 86 | 36  13  24
3795   60   19     |140 118 95 | 59  29  6
3823   60   47     |45  44  54 | 35  9   5
3824   60   48     |39  43  55 | 41  13  8
3825   60   49     |39  44  51 | 29  17  5
3827   60   51     |43  41  52 | 39  9   7
3830   60   54     |38  44  49 | 50  7   1
3831   60   55     |38  42  47 | 43  6   6
3833   60   57     |42  43  48 | 47  10  1
3834   60   58     |35  42  44 | 36  11  8
3835   60   59     |39  41  47 | 26  18  5
3836   60   60     |40  44  53 | 33  10  8
3837   60   61     |37  43  50 | 35  9   7
3838   60   62     |40  40  41 | 29  12  5
3839   60   63     |34  37  45 | 23  14  7
3840   60   64     |29  33  44 | 23  14  7
3841   61   1      |34  30  34 | 44  3   3
3842   61   2      |31  23  28 | 35  12  3
3850   61   10     |117 100 99 | 37  12  2
3851   61   11     |135 109 93 | 32  13  2
3888   61   48     |43  42  54 | 38  7   7
3889   61   49     |45  48  55 | 31  11  11
3891   61   51     |47  46  55 | 37  12  7
3894   61   54     |41  46  52 | 44  9   2
3895   61   55     |41  47  51 | 37  9   8
3896   61   56     |37  45  50 | 26  17  7
3897   61   57     |40  45  49 | 36  13  4
3898   61   58     |35  43  52 | 42  9   7
3899   61   59     |38  40  52 | 37  13  6
3900   61   60     |36  40  43 | 26  12  8
3901   61   61     |38  39  42 | 41  10  3
3902   61   62     |43  43  46 | 38  10  3
3903   61   63     |45  46  54 | 30  11  6
3904   61   64     |82  74  71 | 30  11  6
3906   62   2      |171 147 131| 41  11  2
3914   62   10     |136 106 89 | 37  12  2
3916   62   12     |125 102 75 | 25  13  2
3955   62   51     |42  38  42 | 36  8   8
3956   62   52     |39  43  45 | 34  16  4
3957   62   53     |39  40  47 | 41  11  2
3958   62   54     |41  41  49 | 44  10  3
3959   62   55     |37  37  46 | 33  12  8
3960   62   56     |41  41  50 | 34  13  5
3961   62   57     |47  44  45 | 33  15  5
3962   62   58     |65  62  65 | 43  8   4
3963   62   59     |76  66  71 | 37  11  6
3964   62   60     |88  78  75 | 28  13  7
3965   62   61     |114 96  86 | 33  15  5
3966   62   62     |127 104 94 | 33  14  3
3967   62   63     |126 103 97 | 35  14  2
3968   62   64     |147 115 95 | 35  14  2
3970   63   2      |174 138 107| 29  10  5
4021   63   53     |106 92  82 | 31  10  5
4022   63   54     |110 94  87 | 31  10  10
4023   63   55     |118 101 95 | 41  9   6
4024   63   56     |120 102 96 | 41  15  3
4025   63   57     |128 109 96 | 37  16  5
4026   63   58     |131 116 97 | 46  11  3
4027   63   59     |139 114 94 | 35  14  6
4028   63   60     |132 104 85 | 37  14  5
4030   63   62     |135 103 79 | 36  16  2
4031   63   63     |128 95  74 | 29  17  5
4032   63   64     |139 108 76 | 29  17  5
4034   64   2      |169 136 105| 42  12  3
4092   64   60     |126 99  80 | 37  10  3
4093   64   61     |128 102 82 | 40  10  3
4094   64   62     |137 104 81 | 35  9   4
4095   64   63     |112 80  58 | 39  10  4
