INDEX  ROW  COLUMN |iR  iG  iB | oR  oG  oB
345    6    25     |107 118 122| 122 64  27
346    6    26     |97  108 115| 111 60  26
347    6    27     |112 121 121| 90  42  22
353    6    33     |220 211 205| 130 52  2
354    6    34     |143 147 151| 234 105 31
357    6    37     |121 127 133| 101 59  27
362    6    42     |153 136 116| 84  56  10
382    6    62     |64  39  42 | 75  42  11
395    7    11     |148 146 149| 157 79  31
396    7    12     |144 146 149| 175 75  33
399    7    15     |167 167 173| 119 61  19
402    7    18     |150 153 154| 77  35  4
404    7    20     |126 134 142| 65  47  27
407    7    23     |178 182 182| 117 71  23
410    7    26     |127 137 144| 57  40  19
411    7    27     |171 171 174| 14  17  20
412    7    28     |221 215 214| 31  31  10
413    7    29     |135 139 148| 116 64  18
415    7    31     |187 184 175| 66  49  26
416    7    32     |201 192 181| 124 65  18
421    7    37     |117 120 119| 106 58  31
425    7    41     |144 119 99 | 111 51  21
426    7    42     |139 95  70 | 113 71  15
427    7    43     |143 91  60 | 138 71  1
456    8    8      |146 143 138| 82  34  4
460    8    12     |165 165 169| 110 52  16
461    8    13     |89  88  102| 158 85  25
463    8    15     |142 139 144| 112 55  27
468    8    20     |149 160 163| 85  54  27
471    8    23     |139 146 148| 125 70  24
472    8    24     |197 198 190| 124 65  27
477    8    29     |160 157 165| 255 133 33
478    8    30     |181 179 182| 37  20  24
480    8    32     |207 199 191| 166 80  14
481    8    33     |179 177 169| 189 83  11
484    8    36     |118 124 130| 78  54  35
488    8    40     |144 109 84 | 93  61  5
489    8    41     |154 99  74 | 147 79  19
533    9    21     |158 155 147| 106 70  32
536    9    24     |191 190 188| 54  35  18
537    9    25     |196 198 193| 196 98  20
540    9    28     |166 168 172| 52  28  13
545    9    33     |220 214 208| 179 84  19
546    9    34     |166 166 168| 144 73  17
548    9    36     |161 161 163| 75  55  31
552    9    40     |158 110 77 | 174 76  22
589    10   13     |88  80  85 | 198 91  34
605    10   29     |120 129 136| 183 88  29
606    10   30     |171 174 175| 46  22  20
607    10   31     |176 174 172| 166 80  27
611    10   35     |127 129 134| 122 62  26
665    11   25     |152 141 125| 166 89  24
670    11   30     |163 167 176| 31  26  19
671    11   31     |147 151 151| 165 84  27
672    11   32     |205 200 196| 116 59  16
676    11   36     |158 146 144| 38  23  20
723    12   19     |120 88  66 | 1   8   33
737    12   33     |205 203 195| 194 86  25
740    12   36     |119 91  84 | 148 73  31
777    13   9      |75  80  74 | 22  11  7
780    13   12     |39  40  44 | 77  43  10
785    13   17     |158 158 163| 121 60  37
786    13   18     |140 143 151| 229 118 45
796    13   28     |123 106 91 | 116 56  8
801    13   33     |228 212 208| 214 93  17
802    13   34     |164 160 161| 210 106 25
847    14   15     |156 154 161| 127 57  32
848    14   16     |110 110 114| 207 96  48
851    14   19     |133 102 85 | 80  61  45
862    14   30     |111 95  82 | 181 77  25
905    15   9      |40  50  51 | 33  16  16
906    15   10     |82  82  77 | 25  28  7
909    15   13     |117 118 127| 93  54  20
910    15   14     |110 106 115| 179 91  35
911    15   15     |82  77  84 | 210 97  37
913    15   17     |66  72  65 | 56  23  14
928    15   32     |109 88  76 | 81  42  9
969    16   9      |84  92  100| 157 87  38
971    16   11     |106 99  86 | 52  26  6
973    16   13     |123 127 139| 152 81  28
976    16   16     |50  51  47 | 34  7   8
994    16   34     |144 145 142| 140 66  16
995    16   35     |77  89  84 | 96  57  39
1034   17   10     |46  49  56 | 28  24  20
1035   17   11     |85  83  79 | 40  21  8
1040   17   16     |77  85  90 | 63  24  5
1058   17   34     |154 142 135| 133 67  2
1059   17   35     |81  90  87 | 152 76  30
1060   17   36     |10  0   1  | 30  49  17
1100   18   12     |91  94  92 | 69  30  1
1106   18   18     |118 120 126| 197 114 48
1107   18   19     |151 127 93 | 167 85  51
1122   18   34     |123 99  84 | 155 66  1
1123   18   35     |105 105 92 | 172 71  21
1124   18   36     |24  7   17 | 43  54  22
1163   19   11     |49  54  61 | 66  31  22
1164   19   12     |85  87  86 | 25  12  7
1167   19   15     |146 144 149| 139 60  29
1170   19   18     |88  91  101| 207 102 43
1171   19   19     |114 87  58 | 29  25  31
1229   20   13     |94  92  89 | 75  43  12
1253   20   37     |130 99  76 | 57  27  12
1289   21   9      |164 173 186| 153 72  35
1292   21   12     |65  66  73 | 95  55  33
1296   21   16     |93  95  101| 53  25  4
1298   21   18     |90  96  97 | 47  27  13
1317   21   37     |132 100 72 | 66  18  9
1353   22   9      |187 192 208| 193 99  35
1354   22   10     |156 157 173| 102 67  36
1358   22   14     |95  93  86 | 59  35  12
1362   22   18     |94  100 98 | 60  47  14
1363   22   19     |135 110 91 | 19  32  28
1381   22   37     |136 101 74 | 83  19  3
1417   23   9      |197 190 197| 137 65  16
1418   23   10     |172 177 191| 154 83  51
1421   23   13     |112 114 123| 159 80  38
1423   23   15     |99  94  90 | 99  50  5
1425   23   17     |93  97  100| 82  31  18
1427   23   19     |131 105 81 | 29  36  26
1482   24   10     |195 199 209| 198 89  41
1486   24   14     |69  71  82 | 86  42  20
1490   24   18     |98  100 103| 61  38  17
1546   25   10     |184 175 171| 122 57  3
1547   25   11     |186 192 202| 172 92  45
1551   25   15     |36  43  50 | 3   1   12
1552   25   16     |87  89  84 | 64  25  11
1553   25   17     |99  99  92 | 74  46  7
1611   26   11     |202 199 201| 166 78  23
1612   26   12     |183 186 200| 142 79  41
1615   26   15     |153 155 169| 178 91  39
1617   26   17     |98  95  87 | 79  46  9
1618   26   18     |99  99  93 | 87  42  9
1619   26   19     |129 102 79 | 20  40  25
1676   27   12     |205 204 214| 185 96  34
1680   27   16     |122 125 139| 153 75  39
1682   27   18     |98  99  87 | 106 48  6
1740   28   12     |169 161 153| 87  51  1
1741   28   13     |203 203 213| 191 89  44
1745   28   17     |90  102 111| 102 45  29
1747   28   19     |130 102 76 | 65  53  15
1781   28   53     |152 122 104| 136 59  7
1809   29   17     |186 188 204| 167 87  36
1810   29   18     |64  81  92 | 40  31  20
1874   30   18     |178 180 192| 199 90  44
1935   31   15     |217 212 221| 202 97  37
1936   31   16     |187 190 202| 146 73  41
1939   31   19     |162 135 111| 132 79  56
2000   32   16     |212 214 217| 211 99  46
2001   32   17     |185 191 206| 134 67  31
2064   33   16     |143 137 125| 82  44  4
2065   33   17     |213 213 217| 192 104 38
2096   33   48     |228 167 149| 182 49  6
2129   34   17     |155 146 143| 93  51  5
2130   34   18     |209 213 227| 199 97  36
2167   34   55     |234 175 159| 210 66  5
2194   35   18     |165 157 150| 115 47  16
2195   35   19     |137 111 89 | 210 121 84
2233   35   57     |239 182 160| 189 67  1
2259   36   19     |134 112 88 | 163 91  35
2751   43   63     |152 109 88 | 98  30  2
2752   43   64     |146 106 81 | 98  30  2
2803   44   51     |144 118 107| 13  5   6
2805   44   53     |169 128 117| 40  17  18
2807   44   55     |181 131 113| 151 55  10
2853   45   37     |26  31  43 | 17  2   6
2854   45   38     |23  28  35 | 8   8   10
2855   45   39     |23  30  33 | 15  10  2
2857   45   41     |23  16  30 | 1   7   11
2914   46   34     |41  40  46 | 30  13  16
2917   46   37     |36  37  51 | 23  13  15
2918   46   38     |34  35  44 | 12  10  16
2919   46   39     |30  33  38 | 14  8   9
2920   46   40     |29  27  41 | 10  19  7
2921   46   41     |29  24  39 | 25  5   12
2923   46   43     |24  21  28 | 10  4   1
2981   47   37     |42  46  56 | 21  11  17
2982   47   38     |38  41  49 | 28  10  14
2983   47   39     |30  37  44 | 32  12  8
2984   47   40     |29  34  45 | 25  19  3
2986   47   42     |29  29  40 | 27  2   10
2987   47   43     |27  25  32 | 18  9   11
2988   47   44     |31  28  34 | 16  7   5
2989   47   45     |32  24  35 | 20  7   7
3045   48   37     |42  46  49 | 23  16  20
3046   48   38     |39  43  50 | 35  18  14
3047   48   39     |32  39  50 | 32  17  7
3048   48   40     |28  40  47 | 15  15  10
3049   48   41     |27  37  48 | 21  9   15
3050   48   42     |26  32  45 | 20  16  6
3051   48   43     |34  32  46 | 18  9   11
3052   48   44     |30  32  40 | 19  5   3
3053   48   45     |26  31  34 | 32  12  7
3055   48   47     |23  27  36 | 10  16  8
3056   48   48     |26  24  36 | 6   12  6
3057   48   49     |24  23  28 | 13  3   9
3076   49   4      |11  10  11 | 28  20  2
3079   49   7      |40  61  91 | 25  4   18
3080   49   8      |45  67  89 | 54  28  39
3106   49   34     |32  36  47 | 4   6   22
3110   49   38     |43  44  47 | 34  22  5
3111   49   39     |40  44  55 | 29  16  8
3112   49   40     |35  42  52 | 15  10  14
3113   49   41     |29  36  49 | 13  22  13
3114   49   42     |30  35  47 | 11  14  16
3115   49   43     |34  34  46 | 7   10  15
3116   49   44     |26  32  38 | 39  5   15
3117   49   45     |25  36  35 | 25  10  12
3118   49   46     |25  33  44 | 15  17  4
3119   49   47     |28  31  43 | 1   17  8
3120   49   48     |34  31  36 | 9   7   13
3121   49   49     |37  35  44 | 23  2   13
3122   49   50     |32  32  38 | 20  7   4
3125   49   53     |19  20  21 | 10  2   3
3143   50   7      |38  77  107| 72  32  28
3162   50   26     |143 121 98 | 111 47  3
3163   50   27     |149 124 96 | 116 45  3
3174   50   38     |42  39  42 | 35  20  3
3175   50   39     |44  42  53 | 36  19  3
3176   50   40     |40  41  54 | 27  14  16
3177   50   41     |38  39  51 | 21  18  13
3178   50   42     |38  39  46 | 13  8   17
3179   50   43     |38  36  42 | 15  11  16
3180   50   44     |32  36  40 | 35  8   10
3181   50   45     |30  35  39 | 10  11  10
3182   50   46     |30  37  47 | 11  23  2
3183   50   47     |27  29  39 | 9   11  20
3184   50   48     |33  32  36 | 16  7   17
3185   50   49     |32  33  38 | 38  11  2
3186   50   50     |30  30  36 | 37  15  11
3187   50   51     |25  30  41 | 32  17  5
3189   50   53     |27  25  29 | 25  10  8
3190   50   54     |27  22  31 | 10  10  1
3193   50   57     |15  16  17 | 3   6   3
3196   50   60     |12  10  3  | 3   6   5
3207   51   7      |29  63  91 | 113 66  40
3211   51   11     |29  20  25 | 12  3   23
3239   51   39     |39  42  50 | 40  15  3
3240   51   40     |37  40  53 | 38  12  12
3241   51   41     |36  38  53 | 30  12  14
3242   51   42     |34  37  47 | 32  11  12
3243   51   43     |38  38  46 | 30  16  8
3244   51   44     |33  38  45 | 43  12  2
3245   51   45     |33  36  43 | 19  16  8
3246   51   46     |24  36  42 | 26  15  6
3247   51   47     |24  35  41 | 25  12  17
3248   51   48     |26  33  38 | 17  5   9
3249   51   49     |28  36  37 | 37  12  2
3250   51   50     |29  36  41 | 24  12  8
3251   51   51     |25  33  41 | 27  10  3
3252   51   52     |30  32  35 | 5   7   21
3253   51   53     |28  29  36 | 32  8   2
3254   51   54     |29  27  39 | 24  11  2
3255   51   55     |26  28  40 | 30  2   6
3256   51   56     |25  26  34 | 15  4   11
3257   51   57     |25  25  30 | 12  1   6
3258   51   58     |19  19  25 | 10  10  3
3259   51   59     |15  14  19 | 8   1   2
3271   52   7      |50  70  96 | 15  28  29
3295   52   31     |145 125 101| 105 45  6
3299   52   35     |38  40  60 | 36  9   23
3303   52   39     |30  37  43 | 16  18  6
3304   52   40     |37  40  54 | 31  16  12
3305   52   41     |37  38  58 | 22  14  13
3306   52   42     |36  38  53 | 22  10  16
3307   52   43     |38  39  45 | 17  13  10
3308   52   44     |40  40  42 | 34  11  10
3309   52   45     |37  39  45 | 14  15  14
3310   52   46     |25  38  45 | 35  10  7
3311   52   47     |25  38  46 | 5   17  14
3312   52   48     |35  37  49 | 4   15  11
3313   52   49     |31  38  39 | 14  12  9
3314   52   50     |32  35  47 | 15  20  5
3315   52   51     |30  32  44 | 20  18  11
3316   52   52     |28  35  38 | 5   10  16
3318   52   54     |33  32  43 | 16  10  7
3319   52   55     |27  33  38 | 27  3   13
3320   52   56     |27  30  35 | 13  10  16
3321   52   57     |29  29  34 | 16  9   10
3322   52   58     |27  26  33 | 23  11  7
3323   52   59     |24  23  33 | 15  6   5
3324   52   60     |19  20  28 | 13  3   5
3333   53   5      |9   7   7  | 13  4   2
3335   53   7      |30  45  71 | 114 81  46
3339   53   11     |31  31  51 | 142 55  32
3367   53   39     |29  36  43 | 3   21  3
3368   53   40     |31  38  48 | 19  13  8
3369   53   41     |40  43  58 | 27  12  15
3370   53   42     |36  37  49 | 27  5   21
3371   53   43     |37  37  41 | 21  11  19
3372   53   44     |42  43  40 | 27  12  8
3373   53   45     |39  41  46 | 36  19  2
3374   53   46     |33  42  48 | 36  12  5
3376   53   48     |39  39  53 | 1   18  14
3377   53   49     |29  34  40 | 40  7   15
3378   53   50     |33  36  46 | 22  23  1
3379   53   51     |34  37  47 | 23  8   16
3380   53   52     |33  38  44 | 21  3   16
3381   53   53     |31  34  48 | 16  21  3
3382   53   54     |30  32  45 | 28  3   14
3383   53   55     |24  33  40 | 35  7   10
3384   53   56     |24  30  36 | 13  19  8
3385   53   57     |30  31  34 | 19  10  6
3386   53   58     |32  32  38 | 25  12  4
3387   53   59     |31  29  40 | 21  8   7
3388   53   60     |30  27  39 | 17  5   11
3389   53   61     |30  27  35 | 7   7   10
3390   53   62     |21  16  30 | 24  5   6
3397   54   5      |16  12  7  | 11  2   3
3399   54   7      |83  95  125| 20  32  33
3428   54   36     |38  45  59 | 22  14  23
3431   54   39     |32  39  47 | 15  18  7
3432   54   40     |33  41  47 | 19  12  12
3433   54   41     |39  41  50 | 13  14  15
3434   54   42     |43  42  53 | 32  15  20
3435   54   43     |36  36  42 | 23  10  12
3436   54   44     |35  38  41 | 29  13  5
3438   54   46     |37  42  47 | 31  12  10
3439   54   47     |37  42  49 | 13  18  14
3440   54   48     |39  41  52 | 23  16  14
3441   54   49     |35  39  48 | 46  7   15
3442   54   50     |31  34  43 | 10  15  6
3443   54   51     |34  37  45 | 24  8   14
3444   54   52     |33  37  48 | 26  13  11
3445   54   53     |34  38  48 | 24  18  6
3446   54   54     |30  33  43 | 20  8   17
3447   54   55     |25  34  41 | 25  6   12
3448   54   56     |25  31  38 | 5   17  13
3449   54   57     |28  31  36 | 10  11  9
3450   54   58     |29  32  40 | 28  12  4
3451   54   59     |29  30  42 | 27  15  6
3452   54   60     |32  33  45 | 26  6   11
3453   54   61     |31  33  41 | 24  5   11
3454   54   62     |30  27  38 | 33  14  6
3464   55   8      |131 132 149| 72  44  56
3491   55   35     |149 135 129| 104 52  4
3493   55   37     |41  49  61 | 29  19  20
3494   55   38     |38  43  55 | 28  16  8
3495   55   39     |33  40  48 | 12  12  15
3496   55   40     |33  42  46 | 22  13  13
3497   55   41     |41  41  45 | 16  19  12
3498   55   42     |43  41  52 | 30  13  9
3499   55   43     |38  39  52 | 41  15  11
3500   55   44     |32  38  47 | 28  12  5
3501   55   45     |39  38  49 | 22  19  5
3502   55   46     |37  37  43 | 27  11  13
3503   55   47     |36  38  43 | 22  18  10
3504   55   48     |39  41  49 | 25  17  10
3505   55   49     |38  40  52 | 33  12  11
3506   55   50     |36  38  47 | 22  16  9
3507   55   51     |34  37  48 | 20  9   12
3508   55   52     |31  35  47 | 27  15  7
3509   55   53     |31  35  39 | 22  12  15
3510   55   54     |30  34  40 | 27  13  15
3511   55   55     |30  38  44 | 22  6   9
3512   55   56     |30  36  44 | 8   16  11
3513   55   57     |32  34  43 | 13  11  10
3514   55   58     |33  36  46 | 21  13  3
3515   55   59     |26  29  41 | 22  12  11
3516   55   60     |28  34  43 | 19  4   13
3517   55   61     |26  33  39 | 26  11  13
3518   55   62     |31  31  35 | 22  17  11
3519   55   63     |36  32  38 | 18  4   10
3520   55   64     |36  35  45 | 18  4   10
3524   56   4      |7   8   8  | 3   4   3
3529   56   9      |178 160 177| 151 77  38
3553   56   33     |141 119 96 | 166 67  3
3556   56   36     |101 88  78 | 179 76  24
3559   56   39     |40  43  55 | 27  13  16
3560   56   40     |36  42  54 | 20  14  10
3561   56   41     |41  43  47 | 13  20  12
3562   56   42     |42  44  51 | 39  14  1
3563   56   43     |36  41  56 | 44  11  9
3564   56   44     |35  38  44 | 28  12  17
3565   56   45     |38  38  46 | 9   16  14
3566   56   46     |37  37  43 | 35  8   14
3567   56   47     |39  40  45 | 27  11  7
3568   56   48     |40  39  48 | 25  13  7
3569   56   49     |39  39  47 | 32  17  11
3570   56   50     |39  42  49 | 26  10  16
3571   56   51     |38  39  53 | 26  13  8
3572   56   52     |38  37  46 | 23  14  14
3573   56   53     |33  36  45 | 16  9   15
3574   56   54     |34  37  42 | 20  16  3
3575   56   55     |35  38  42 | 17  10  7
3576   56   56     |34  37  41 | 16  19  13
3577   56   57     |31  35  40 | 20  12  12
3578   56   58     |31  34  40 | 28  11  9
3579   56   59     |33  34  48 | 27  15  12
3580   56   60     |32  35  46 | 10  3   11
3581   56   61     |25  34  42 | 21  13  11
3582   56   62     |34  35  45 | 5   15  9
3583   56   63     |34  35  40 | 24  11  4
3584   56   64     |32  33  36 | 24  11  4
3588   57   4      |16  18  26 | 11  12  9
3593   57   9      |16  36  57 | 84  44  27
3625   57   41     |39  44  52 | 18  14  19
3626   57   42     |38  45  46 | 41  14  4
3627   57   43     |41  44  52 | 35  18  11
3628   57   44     |40  42  55 | 12  10  22
3629   57   45     |40  42  49 | 20  14  6
3630   57   46     |40  43  47 | 35  10  10
3631   57   47     |42  43  49 | 24  11  7
3632   57   48     |39  41  51 | 30  18  7
3633   57   49     |40  41  47 | 32  10  11
3634   57   50     |41  42  48 | 27  12  9
3635   57   51     |41  41  52 | 27  18  9
3636   57   52     |40  38  46 | 24  8   18
3637   57   53     |36  37  50 | 37  14  6
3638   57   54     |34  36  47 | 22  14  12
3639   57   55     |28  34  38 | 29  14  8
3640   57   56     |27  36  39 | 33  16  9
3641   57   57     |26  39  41 | 33  11  4
3642   57   58     |34  37  41 | 20  12  9
3643   57   59     |39  35  48 | 16  17  5
3644   57   60     |36  38  48 | 25  5   17
3645   57   61     |32  36  46 | 30  13  12
3647   57   63     |36  35  44 | 32  10  13
3648   57   64     |33  39  45 | 32  10  13
3652   58   4      |32  33  43 | 32  20  17
3653   58   5      |25  27  37 | 6   3   10
3654   58   6      |9   13  20 | 21  2   2
3657   58   9      |47  75  90 | 77  34  25
3686   58   38     |127 115 105| 85  36  1
3688   58   40     |38  38  48 | 21  20  17
3689   58   41     |46  49  62 | 17  12  21
3690   58   42     |37  45  50 | 30  14  11
3691   58   43     |45  43  49 | 19  25  6
3692   58   44     |43  44  57 | 30  17  9
3693   58   45     |44  42  49 | 29  12  16
3694   58   46     |47  42  49 | 26  16  9
3695   58   47     |48  42  53 | 23  22  7
3696   58   48     |43  40  54 | 34  20  9
3697   58   49     |45  41  49 | 21  12  17
3698   58   50     |46  43  51 | 28  16  6
3699   58   51     |41  44  56 | 33  16  8
3700   58   52     |35  45  49 | 33  11  15
3701   58   53     |38  41  54 | 37  13  1
3702   58   54     |38  39  50 | 22  10  15
3703   58   55     |34  38  44 | 26  9   15
3704   58   56     |30  38  44 | 13  14  6
3705   58   57     |32  42  50 | 14  14  6
3707   58   59     |40  37  52 | 27  16  3
3708   58   60     |41  38  54 | 38  4   12
3709   58   61     |38  39  48 | 26  16  9
3710   58   62     |41  35  47 | 10  17  14
3711   58   63     |38  40  47 | 41  3   11
3712   58   64     |34  41  47 | 41  3   11
3716   59   4      |36  39  44 | 52  21  16
3717   59   5      |33  36  46 | 26  12  10
3721   59   9      |42  60  69 | 14  13  14
3722   59   10     |49  70  78 | 15  45  38
3751   59   39     |137 113 96 | 131 62  15
3753   59   41     |40  39  52 | 18  7   11
3754   59   42     |38  44  57 | 47  20  15
3755   59   43     |49  45  52 | 8   22  11
3756   59   44     |42  45  56 | 48  11  3
3757   59   45     |43  45  49 | 28  10  19
3758   59   46     |48  44  51 | 34  16  4
3759   59   47     |44  41  51 | 43  13  8
3760   59   48     |41  42  55 | 49  10  8
3761   59   49     |35  45  50 | 35  6   16
3762   59   50     |40  43  51 | 42  14  4
3763   59   51     |45  44  58 | 44  16  7
3764   59   52     |41  44  53 | 27  13  18
3765   59   53     |33  39  48 | 15  26  8
3766   59   54     |42  41  50 | 24  13  18
3767   59   55     |40  40  48 | 31  12  14
3768   59   56     |35  38  46 | 23  15  7
3769   59   57     |39  41  50 | 14  16  11
3770   59   58     |37  43  45 | 15  16  19
3771   59   59     |39  44  51 | 34  15  7
3772   59   60     |43  40  54 | 31  7   15
3773   59   61     |41  40  48 | 33  9   17
3774   59   62     |45  40  46 | 21  18  12
3775   59   63     |42  42  49 | 44  1   9
3776   59   64     |38  44  49 | 44  1   9
3780   60   4      |30  37  35 | 62  28  18
3781   60   5      |30  35  38 | 28  19  8
3786   60   10     |8   17  27 | 51  46  28
3787   60   11     |108 91  91 | 18  34  26
3817   60   41     |114 100 90 | 88  29  12
3819   60   43     |55  43  56 | 4   16  23
3821   60   45     |40  46  52 | 23  15  19
3822   60   46     |43  43  51 | 30  21  4
3823   60   47     |45  44  54 | 47  14  7
3824   60   48     |39  43  55 | 35  13  7
3825   60   49     |39  44  51 | 29  11  17
3826   60   50     |39  45  51 | 9   24  12
3827   60   51     |43  41  52 | 24  18  10
3828   60   52     |41  43  53 | 37  10  17
3829   60   53     |35  41  50 | 36  18  11
3830   60   54     |38  44  49 | 9   9   13
3831   60   55     |38  42  47 | 42  13  7
3832   60   56     |38  41  46 | 34  13  9
3833   60   57     |42  43  48 | 18  13  13
3834   60   58     |35  42  44 | 37  10  12
3835   60   59     |39  41  47 | 25  20  4
3836   60   60     |40  44  53 | 27  18  12
3837   60   61     |37  43  50 | 42  7   14
3838   60   62     |40  40  41 | 27  15  9
3839   60   63     |34  37  45 | 51  14  3
3840   60   64     |29  33  44 | 51  14  3
3844   61   4      |104 95  84 | 33  17  20
3848   61   8      |42  40  49 | 8   4   27
3850   61   10     |117 100 99 | 4   8   16
3882   61   42     |124 105 82 | 107 48  5
3883   61   43     |128 107 93 | 18  17  13
3885   61   45     |51  48  45 | 11  6   21
3886   61   46     |34  36  43 | 26  25  10
3887   61   47     |38  42  55 | 36  13  7
3888   61   48     |43  42  54 | 38  15  11
3889   61   49     |45  48  55 | 16  14  17
3890   61   50     |42  47  54 | 27  16  8
3891   61   51     |47  46  55 | 21  20  10
3892   61   52     |41  46  53 | 41  6   10
3893   61   53     |42  47  55 | 30  15  12
3894   61   54     |41  46  52 | 14  12  13
3895   61   55     |41  47  51 | 30  20  11
3896   61   56     |37  45  50 | 25  16  9
3897   61   57     |40  45  49 | 25  16  8
3898   61   58     |35  43  52 | 45  17  5
3899   61   59     |38  40  52 | 14  22  5
3900   61   60     |36  40  43 | 35  12  10
3901   61   61     |38  39  42 | 28  17  16
3902   61   62     |43  43  46 | 15  18  14
3910   62   6      |139 112 90 | 120 47  4
3915   62   11     |136 106 87 | 141 56  16
3949   62   45     |132 109 91 | 42  11  9
3952   62   48     |63  58  52 | 8   9   24
3953   62   49     |50  47  49 | 30  9   14
3954   62   50     |41  40  42 | 38  22  10
3955   62   51     |42  38  42 | 25  22  15
3956   62   52     |39  43  45 | 50  13  11
3957   62   53     |39  40  47 | 22  21  14
3958   62   54     |41  41  49 | 30  19  14
3959   62   55     |37  37  46 | 32  19  11
3960   62   56     |41  41  50 | 30  21  7
3961   62   57     |47  44  45 | 13  19  15
3962   62   58     |65  62  65 | 23  17  8
3967   62   63     |126 103 97 | 2   6   6
3968   62   64     |147 115 95 | 2   6   6
4015   63   47     |136 107 92 | 105 52  10
4016   63   48     |128 96  87 | 48  33  10
4018   63   50     |123 108 93 | 9   6   8
4023   63   55     |118 101 95 | 1   1   11
4027   63   59     |139 114 94 | 30  17  17
4028   63   60     |132 104 85 | 53  14  11
4030   63   62     |135 103 79 | 125 47  1
4083   64   51     |119 99  76 | 133 59  1
4084   64   52     |121 103 76 | 129 44  6
4085   64   53     |133 109 85 | 87  47  9
4086   64   54     |129 98  78 | 103 42  2
4087   64   55     |135 103 86 | 105 44  4
4088   64   56     |127 103 85 | 127 49  7
