INDEX  ROW  COLUMN |iR  iG  iB | oR  oG  oB
2692   43   4      |0   0   0  | 255 255 255
2753   44   1      |0   0   0  | 255 255 255
2754   44   2      |0   0   0  | 255 255 255
2755   44   3      |0   0   0  | 255 255 255
2756   44   4      |0   0   0  | 255 255 255
2817   45   1      |0   0   0  | 255 255 255
2818   45   2      |0   0   0  | 255 255 255
2819   45   3      |0   0   0  | 255 255 255
2820   45   4      |0   0   0  | 255 255 255
2881   46   1      |0   0   0  | 255 255 255
2882   46   2      |0   0   0  | 255 255 255
2883   46   3      |0   0   0  | 255 255 255
2884   46   4      |0   0   0  | 255 255 255
2945   47   1      |0   0   0  | 255 255 255
2946   47   2      |0   0   0  | 255 255 255
2947   47   3      |0   0   0  | 255 255 255
2948   47   4      |0   0   0  | 255 255 255
3009   48   1      |0   0   0  | 255 255 255
3010   48   2      |0   0   0  | 255 255 255
3011   48   3      |0   0   0  | 255 255 255
3012   48   4      |0   0   0  | 255 255 255
3073   49   1      |0   0   0  | 255 255 255
3074   49   2      |0   0   0  | 255 255 255
3075   49   3      |0   0   0  | 255 255 255
3076   49   4      |0   0   0  | 255 255 255
3137   50   1      |0   0   0  | 255 255 255
3138   50   2      |0   0   0  | 255 255 255
3139   50   3      |0   0   0  | 255 255 255
3140   50   4      |0   0   0  | 255 255 255
3201   51   1      |0   0   0  | 255 255 255
3202   51   2      |0   0   0  | 255 255 255
3203   51   3      |0   0   0  | 255 255 255
3204   51   4      |0   0   0  | 255 255 255
3265   52   1      |0   0   0  | 255 255 255
3266   52   2      |0   0   0  | 255 255 255
3267   52   3      |0   0   0  | 255 255 255
3268   52   4      |0   0   0  | 255 255 255
3329   53   1      |0   0   0  | 255 255 255
3330   53   2      |0   0   0  | 255 255 255
3331   53   3      |0   0   0  | 255 255 255
3332   53   4      |0   0   0  | 255 255 255
3393   54   1      |0   0   0  | 255 255 255
3394   54   2      |0   0   0  | 255 255 255
3395   54   3      |0   0   0  | 255 255 255
3396   54   4      |0   0   0  | 255 255 255
3457   55   1      |0   0   0  | 255 255 255
3458   55   2      |0   0   0  | 255 255 255
3459   55   3      |0   0   0  | 255 255 255
3460   55   4      |0   0   0  | 255 255 255
3521   56   1      |0   0   0  | 255 255 255
3522   56   2      |0   0   0  | 255 255 255
3523   56   3      |0   0   0  | 255 255 255
3524   56   4      |0   0   0  | 255 255 255
3585   57   1      |0   0   0  | 255 255 255
3586   57   2      |0   0   0  | 255 255 255
3587   57   3      |0   0   0  | 255 255 255
3588   57   4      |0   0   0  | 255 255 255
3649   58   1      |0   0   0  | 255 255 255
3650   58   2      |0   0   0  | 255 255 255
3651   58   3      |0   0   0  | 255 255 255
3652   58   4      |0   0   0  | 255 255 255
3713   59   1      |0   0   0  | 255 255 255
3714   59   2      |0   0   0  | 255 255 255
3715   59   3      |0   0   0  | 255 255 255
3716   59   4      |0   0   0  | 255 255 255
3777   60   1      |0   0   0  | 255 255 255
3778   60   2      |0   0   0  | 255 255 255
3779   60   3      |0   0   0  | 255 255 255
3780   60   4      |0   0   0  | 255 255 255
3841   61   1      |0   0   0  | 255 255 255
3842   61   2      |0   0   0  | 255 255 255
3843   61   3      |0   0   0  | 255 255 255
3844   61   4      |0   0   0  | 255 255 255
3905   62   1      |0   0   0  | 255 255 255
3906   62   2      |0   0   0  | 255 255 255
3907   62   3      |0   0   0  | 255 255 255
3908   62   4      |0   0   0  | 255 255 255
3969   63   1      |0   0   0  | 255 255 255
3970   63   2      |0   0   0  | 255 255 255
3971   63   3      |0   0   0  | 255 255 255
3972   63   4      |0   0   0  | 255 255 255
4033   64   1      |0   0   0  | 255 255 255
4034   64   2      |0   0   0  | 255 255 255
4035   64   3      |0   0   0  | 255 255 255
