INDEX  ROW  COLUMN |iR  iG  iB | oR  oG  oB
287    5    31     |0   0   0  | 255 224 224
291    5    35     |0   0   0  | 224 255 224
295    5    39     |0   0   0  | 224 224 255
296    5    40     |0   0   0  | 224 224 224
299    5    43     |0   0   0  | 224 224 224
300    5    44     |0   0   0  | 224 224 224
303    5    47     |0   0   0  | 224 224 224
304    5    48     |0   0   0  | 255 224 224
308    5    52     |0   0   0  | 224 255 255
309    5    53     |0   0   0  | 224 224 224
312    5    56     |0   0   0  | 224 224 224
313    5    57     |0   0   0  | 224 224 224
316    5    60     |0   0   0  | 224 224 224
317    5    61     |0   0   0  | 224 224 224
321    6    1      |0   0   0  | 255 255 255
325    6    5      |0   0   0  | 224 224 255
326    6    6      |0   0   0  | 224 224 224
329    6    9      |0   0   0  | 224 224 224
330    6    10     |0   0   0  | 224 224 224
333    6    13     |0   0   0  | 224 224 224
334    6    14     |0   0   0  | 224 224 224
337    6    17     |0   0   0  | 224 224 224
338    6    18     |0   0   0  | 255 255 224
342    6    22     |0   0   0  | 224 224 255
343    6    23     |0   0   0  | 224 224 224
346    6    26     |0   0   0  | 224 224 224
347    6    27     |0   0   0  | 224 224 224
350    6    30     |0   0   0  | 224 224 224
351    6    31     |0   0   0  | 255 224 224
355    6    35     |0   0   0  | 224 255 224
359    6    39     |0   0   0  | 224 224 255
360    6    40     |0   0   0  | 224 224 224
363    6    43     |0   0   0  | 224 224 224
364    6    44     |0   0   0  | 224 224 224
367    6    47     |0   0   0  | 224 224 224
368    6    48     |0   0   0  | 255 224 224
372    6    52     |0   0   0  | 224 255 255
373    6    53     |0   0   0  | 224 224 224
376    6    56     |0   0   0  | 224 224 224
377    6    57     |0   0   0  | 224 224 224
380    6    60     |0   0   0  | 224 224 224
381    6    61     |0   0   0  | 224 224 224
385    7    1      |0   0   0  | 255 255 255
389    7    5      |0   0   0  | 224 224 255
390    7    6      |0   0   0  | 224 224 224
393    7    9      |0   0   0  | 224 224 224
394    7    10     |0   0   0  | 224 224 224
397    7    13     |0   0   0  | 224 224 224
398    7    14     |0   0   0  | 224 224 224
401    7    17     |0   0   0  | 224 224 224
402    7    18     |0   0   0  | 255 255 224
406    7    22     |0   0   0  | 224 224 255
407    7    23     |0   0   0  | 224 224 224
410    7    26     |0   0   0  | 224 224 224
411    7    27     |0   0   0  | 224 224 224
414    7    30     |0   0   0  | 224 224 224
415    7    31     |0   0   0  | 255 224 224
419    7    35     |0   0   0  | 224 255 224
423    7    39     |0   0   0  | 224 224 255
424    7    40     |0   0   0  | 224 224 224
427    7    43     |0   0   0  | 224 224 224
428    7    44     |0   0   0  | 224 224 224
431    7    47     |0   0   0  | 224 224 224
432    7    48     |0   0   0  | 255 224 224
436    7    52     |0   0   0  | 224 255 255
437    7    53     |0   0   0  | 224 224 224
440    7    56     |0   0   0  | 224 224 224
441    7    57     |0   0   0  | 224 224 224
444    7    60     |0   0   0  | 224 224 224
445    7    61     |0   0   0  | 224 224 224
449    8    1      |0   0   0  | 255 255 255
453    8    5      |0   0   0  | 224 224 255
454    8    6      |0   0   0  | 224 224 224
457    8    9      |0   0   0  | 224 224 224
458    8    10     |0   0   0  | 224 224 224
461    8    13     |0   0   0  | 224 224 224
462    8    14     |0   0   0  | 224 224 224
465    8    17     |0   0   0  | 224 224 224
466    8    18     |0   0   0  | 255 255 224
470    8    22     |0   0   0  | 224 224 255
471    8    23     |0   0   0  | 224 224 224
474    8    26     |0   0   0  | 224 224 224
475    8    27     |0   0   0  | 224 224 224
478    8    30     |0   0   0  | 224 224 224
479    8    31     |0   0   0  | 255 224 224
483    8    35     |0   0   0  | 224 255 224
487    8    39     |0   0   0  | 224 224 255
488    8    40     |0   0   0  | 224 224 224
491    8    43     |0   0   0  | 224 224 224
492    8    44     |0   0   0  | 224 224 224
495    8    47     |0   0   0  | 224 224 224
496    8    48     |0   0   0  | 255 224 224
500    8    52     |0   0   0  | 224 255 255
501    8    53     |0   0   0  | 224 224 224
504    8    56     |0   0   0  | 224 224 224
505    8    57     |0   0   0  | 224 224 224
508    8    60     |0   0   0  | 224 224 224
509    8    61     |0   0   0  | 224 224 224
513    9    1      |0   0   0  | 255 255 255
517    9    5      |0   0   0  | 224 224 255
518    9    6      |0   0   0  | 224 224 224
521    9    9      |0   0   0  | 224 224 224
522    9    10     |0   0   0  | 224 224 224
525    9    13     |0   0   0  | 224 224 224
526    9    14     |0   0   0  | 224 224 224
529    9    17     |0   0   0  | 224 224 224
530    9    18     |0   0   0  | 255 255 224
534    9    22     |0   0   0  | 224 224 255
535    9    23     |0   0   0  | 224 224 224
538    9    26     |0   0   0  | 224 224 224
539    9    27     |0   0   0  | 224 224 224
542    9    30     |0   0   0  | 224 224 224
543    9    31     |0   0   0  | 255 224 224
547    9    35     |0   0   0  | 224 255 224
551    9    39     |0   0   0  | 224 224 255
552    9    40     |0   0   0  | 224 224 224
555    9    43     |0   0   0  | 224 224 224
556    9    44     |0   0   0  | 224 224 224
559    9    47     |0   0   0  | 224 224 224
560    9    48     |0   0   0  | 255 224 224
564    9    52     |0   0   0  | 224 255 255
565    9    53     |0   0   0  | 224 224 224
568    9    56     |0   0   0  | 224 224 224
569    9    57     |0   0   0  | 224 224 224
572    9    60     |0   0   0  | 224 224 224
573    9    61     |0   0   0  | 224 224 224
577    10   1      |0   0   0  | 255 255 255
581    10   5      |0   0   0  | 224 224 255
582    10   6      |0   0   0  | 224 224 224
585    10   9      |0   0   0  | 224 224 224
586    10   10     |0   0   0  | 224 224 224
589    10   13     |0   0   0  | 224 224 224
590    10   14     |0   0   0  | 224 224 224
593    10   17     |0   0   0  | 224 224 224
594    10   18     |0   0   0  | 255 255 224
598    10   22     |0   0   0  | 224 224 255
599    10   23     |0   0   0  | 224 224 224
602    10   26     |0   0   0  | 224 224 224
603    10   27     |0   0   0  | 224 224 224
606    10   30     |0   0   0  | 224 224 224
607    10   31     |0   0   0  | 255 224 224
611    10   35     |0   0   0  | 224 255 224
615    10   39     |0   0   0  | 224 224 255
616    10   40     |0   0   0  | 224 224 224
619    10   43     |0   0   0  | 224 224 224
620    10   44     |0   0   0  | 224 224 224
623    10   47     |0   0   0  | 224 224 224
624    10   48     |0   0   0  | 255 224 224
628    10   52     |0   0   0  | 224 255 255
629    10   53     |0   0   0  | 224 224 224
632    10   56     |0   0   0  | 224 224 224
633    10   57     |0   0   0  | 224 224 224
636    10   60     |0   0   0  | 224 224 224
637    10   61     |0   0   0  | 224 224 224
641    11   1      |0   0   0  | 255 255 255
645    11   5      |0   0   0  | 224 224 255
646    11   6      |0   0   0  | 224 224 224
649    11   9      |0   0   0  | 224 224 224
650    11   10     |0   0   0  | 224 224 224
653    11   13     |0   0   0  | 224 224 224
654    11   14     |0   0   0  | 224 224 224
657    11   17     |0   0   0  | 224 224 224
658    11   18     |0   0   0  | 255 255 224
662    11   22     |0   0   0  | 224 224 255
663    11   23     |0   0   0  | 224 224 224
666    11   26     |0   0   0  | 224 224 224
667    11   27     |0   0   0  | 224 224 224
670    11   30     |0   0   0  | 224 224 224
671    11   31     |0   0   0  | 255 224 224
675    11   35     |0   0   0  | 224 255 224
679    11   39     |0   0   0  | 224 224 255
680    11   40     |0   0   0  | 224 224 224
683    11   43     |0   0   0  | 224 224 224
684    11   44     |0   0   0  | 224 224 224
687    11   47     |0   0   0  | 224 224 224
688    11   48     |0   0   0  | 255 224 224
692    11   52     |0   0   0  | 224 255 255
693    11   53     |0   0   0  | 224 224 224
696    11   56     |0   0   0  | 224 224 224
697    11   57     |0   0   0  | 224 224 224
700    11   60     |0   0   0  | 224 224 224
701    11   61     |0   0   0  | 224 224 224
705    12   1      |0   0   0  | 255 255 255
709    12   5      |0   0   0  | 224 224 255
710    12   6      |0   0   0  | 224 224 224
713    12   9      |0   0   0  | 224 224 224
714    12   10     |0   0   0  | 224 224 224
717    12   13     |0   0   0  | 224 224 224
718    12   14     |0   0   0  | 224 224 224
721    12   17     |0   0   0  | 224 224 224
722    12   18     |0   0   0  | 255 255 224
726    12   22     |0   0   0  | 224 224 255
727    12   23     |0   0   0  | 224 224 224
730    12   26     |0   0   0  | 224 224 224
731    12   27     |0   0   0  | 224 224 224
734    12   30     |0   0   0  | 224 224 224
735    12   31     |0   0   0  | 255 224 224
739    12   35     |0   0   0  | 224 255 224
743    12   39     |0   0   0  | 224 224 255
744    12   40     |0   0   0  | 224 224 224
747    12   43     |0   0   0  | 224 224 224
748    12   44     |0   0   0  | 224 224 224
751    12   47     |0   0   0  | 224 224 224
752    12   48     |0   0   0  | 255 224 224
756    12   52     |0   0   0  | 224 255 255
757    12   53     |0   0   0  | 224 224 224
760    12   56     |0   0   0  | 224 224 224
761    12   57     |0   0   0  | 224 224 224
764    12   60     |0   0   0  | 224 224 224
765    12   61     |0   0   0  | 224 224 224
769    13   1      |0   0   0  | 255 255 255
773    13   5      |0   0   0  | 224 224 255
774    13   6      |0   0   0  | 224 224 224
777    13   9      |0   0   0  | 224 224 224
778    13   10     |0   0   0  | 224 224 224
781    13   13     |0   0   0  | 224 224 224
782    13   14     |0   0   0  | 224 224 224
785    13   17     |0   0   0  | 224 224 224
786    13   18     |0   0   0  | 255 255 224
790    13   22     |0   0   0  | 224 224 255
791    13   23     |0   0   0  | 224 224 224
794    13   26     |0   0   0  | 224 224 224
795    13   27     |0   0   0  | 224 224 224
798    13   30     |0   0   0  | 224 224 224
799    13   31     |0   0   0  | 255 224 224
803    13   35     |0   0   0  | 224 255 224
807    13   39     |0   0   0  | 224 224 255
808    13   40     |0   0   0  | 224 224 224
811    13   43     |0   0   0  | 224 224 224
812    13   44     |0   0   0  | 224 224 224
815    13   47     |0   0   0  | 224 224 224
816    13   48     |0   0   0  | 255 224 224
820    13   52     |0   0   0  | 224 255 255
821    13   53     |0   0   0  | 224 224 224
824    13   56     |0   0   0  | 224 224 224
825    13   57     |0   0   0  | 224 224 224
828    13   60     |0   0   0  | 224 224 224
829    13   61     |0   0   0  | 224 224 224
833    14   1      |0   0   0  | 255 255 255
837    14   5      |0   0   0  | 224 224 255
838    14   6      |0   0   0  | 224 224 224
841    14   9      |0   0   0  | 224 224 224
842    14   10     |0   0   0  | 224 224 224
845    14   13     |0   0   0  | 224 224 224
846    14   14     |0   0   0  | 224 224 224
849    14   17     |0   0   0  | 224 224 224
850    14   18     |0   0   0  | 255 255 224
854    14   22     |0   0   0  | 224 224 255
855    14   23     |0   0   0  | 224 224 224
858    14   26     |0   0   0  | 224 224 224
859    14   27     |0   0   0  | 224 224 224
862    14   30     |0   0   0  | 224 224 224
863    14   31     |0   0   0  | 255 224 224
867    14   35     |0   0   0  | 224 255 224
871    14   39     |0   0   0  | 224 224 255
872    14   40     |0   0   0  | 224 224 224
875    14   43     |0   0   0  | 224 224 224
876    14   44     |0   0   0  | 224 224 224
879    14   47     |0   0   0  | 224 224 224
880    14   48     |0   0   0  | 255 224 224
884    14   52     |0   0   0  | 224 255 255
885    14   53     |0   0   0  | 224 224 224
888    14   56     |0   0   0  | 224 224 224
889    14   57     |0   0   0  | 224 224 224
892    14   60     |0   0   0  | 224 224 224
893    14   61     |0   0   0  | 224 224 224
897    15   1      |0   0   0  | 255 255 255
901    15   5      |0   0   0  | 224 224 255
902    15   6      |0   0   0  | 224 224 224
905    15   9      |0   0   0  | 224 224 224
906    15   10     |0   0   0  | 224 224 224
909    15   13     |0   0   0  | 224 224 224
910    15   14     |0   0   0  | 224 224 224
913    15   17     |0   0   0  | 224 224 224
914    15   18     |0   0   0  | 255 255 224
918    15   22     |0   0   0  | 224 224 255
919    15   23     |0   0   0  | 224 224 224
922    15   26     |0   0   0  | 224 224 224
923    15   27     |0   0   0  | 224 224 224
926    15   30     |0   0   0  | 224 224 224
927    15   31     |0   0   0  | 255 224 224
931    15   35     |0   0   0  | 224 255 224
935    15   39     |0   0   0  | 224 224 255
936    15   40     |0   0   0  | 224 224 224
939    15   43     |0   0   0  | 224 224 224
940    15   44     |0   0   0  | 224 224 224
943    15   47     |0   0   0  | 224 224 224
944    15   48     |0   0   0  | 255 224 224
948    15   52     |0   0   0  | 224 255 255
949    15   53     |0   0   0  | 224 224 224
952    15   56     |0   0   0  | 224 224 224
953    15   57     |0   0   0  | 224 224 224
956    15   60     |0   0   0  | 224 224 224
957    15   61     |0   0   0  | 224 224 224
961    16   1      |0   0   0  | 255 255 255
965    16   5      |0   0   0  | 224 224 255
966    16   6      |0   0   0  | 224 224 224
969    16   9      |0   0   0  | 224 224 224
970    16   10     |0   0   0  | 224 224 224
973    16   13     |0   0   0  | 224 224 224
974    16   14     |0   0   0  | 224 224 224
977    16   17     |0   0   0  | 224 224 224
978    16   18     |0   0   0  | 255 255 224
982    16   22     |0   0   0  | 224 224 255
983    16   23     |0   0   0  | 224 224 224
986    16   26     |0   0   0  | 224 224 224
987    16   27     |0   0   0  | 224 224 224
990    16   30     |0   0   0  | 224 224 224
991    16   31     |0   0   0  | 255 224 224
995    16   35     |0   0   0  | 224 255 224
999    16   39     |0   0   0  | 224 224 255
1000   16   40     |0   0   0  | 224 224 224
1003   16   43     |0   0   0  | 224 224 224
1004   16   44     |0   0   0  | 224 224 224
1007   16   47     |0   0   0  | 224 224 224
1008   16   48     |0   0   0  | 255 224 224
1012   16   52     |0   0   0  | 224 255 255
1013   16   53     |0   0   0  | 224 224 224
1016   16   56     |0   0   0  | 224 224 224
1017   16   57     |0   0   0  | 224 224 224
1020   16   60     |0   0   0  | 224 224 224
1021   16   61     |0   0   0  | 224 224 224
1025   17   1      |0   0   0  | 255 255 255
1029   17   5      |0   0   0  | 224 224 255
1030   17   6      |0   0   0  | 224 224 224
1033   17   9      |0   0   0  | 224 224 224
1034   17   10     |0   0   0  | 224 224 224
1037   17   13     |0   0   0  | 224 224 224
1038   17   14     |0   0   0  | 224 224 224
1041   17   17     |0   0   0  | 224 224 224
1042   17   18     |0   0   0  | 255 255 224
1046   17   22     |0   0   0  | 224 224 255
1047   17   23     |0   0   0  | 224 224 224
1050   17   26     |0   0   0  | 224 224 224
1051   17   27     |0   0   0  | 224 224 224
1054   17   30     |0   0   0  | 224 224 224
1055   17   31     |0   0   0  | 255 224 224
1059   17   35     |0   0   0  | 224 255 224
1063   17   39     |0   0   0  | 224 224 255
1064   17   40     |0   0   0  | 224 224 224
1067   17   43     |0   0   0  | 224 224 224
1068   17   44     |0   0   0  | 224 224 224
1071   17   47     |0   0   0  | 224 224 224
1072   17   48     |0   0   0  | 255 224 224
1076   17   52     |0   0   0  | 224 255 255
1077   17   53     |0   0   0  | 224 224 224
1080   17   56     |0   0   0  | 224 224 224
1081   17   57     |0   0   0  | 224 224 224
1084   17   60     |0   0   0  | 224 224 224
1085   17   61     |0   0   0  | 224 224 224
1089   18   1      |0   0   0  | 255 255 255
1093   18   5      |0   0   0  | 224 224 255
1094   18   6      |0   0   0  | 224 224 224
1097   18   9      |0   0   0  | 224 224 224
1098   18   10     |0   0   0  | 224 224 224
1101   18   13     |0   0   0  | 224 224 224
1102   18   14     |0   0   0  | 224 224 224
1105   18   17     |0   0   0  | 224 224 224
1106   18   18     |0   0   0  | 255 255 224
1110   18   22     |0   0   0  | 224 224 255
1111   18   23     |0   0   0  | 224 224 224
1114   18   26     |0   0   0  | 224 224 224
1115   18   27     |0   0   0  | 224 224 224
1118   18   30     |0   0   0  | 224 224 224
1119   18   31     |0   0   0  | 255 224 224
1123   18   35     |0   0   0  | 224 255 224
1127   18   39     |0   0   0  | 224 224 255
1128   18   40     |0   0   0  | 224 224 224
1131   18   43     |0   0   0  | 224 224 224
1132   18   44     |0   0   0  | 224 224 224
1135   18   47     |0   0   0  | 224 224 224
1136   18   48     |0   0   0  | 255 224 224
1140   18   52     |0   0   0  | 224 255 255
1141   18   53     |0   0   0  | 224 224 224
1144   18   56     |0   0   0  | 224 224 224
1145   18   57     |0   0   0  | 224 224 224
1148   18   60     |0   0   0  | 224 224 224
1149   18   61     |0   0   0  | 224 224 224
1153   19   1      |0   0   0  | 255 255 255
1157   19   5      |0   0   0  | 224 224 255
1158   19   6      |0   0   0  | 224 224 224
1161   19   9      |0   0   0  | 224 224 224
1162   19   10     |0   0   0  | 224 224 224
1165   19   13     |0   0   0  | 224 224 224
1166   19   14     |0   0   0  | 224 224 224
1169   19   17     |0   0   0  | 224 224 224
1170   19   18     |0   0   0  | 255 255 224
1174   19   22     |0   0   0  | 224 224 255
1175   19   23     |0   0   0  | 224 224 224
1178   19   26     |0   0   0  | 224 224 224
1179   19   27     |0   0   0  | 224 224 224
1182   19   30     |0   0   0  | 224 224 224
1183   19   31     |0   0   0  | 255 224 224
1187   19   35     |0   0   0  | 224 255 224
1191   19   39     |0   0   0  | 224 224 255
1192   19   40     |0   0   0  | 224 224 224
1195   19   43     |0   0   0  | 224 224 224
1196   19   44     |0   0   0  | 224 224 224
1199   19   47     |0   0   0  | 224 224 224
1200   19   48     |0   0   0  | 255 224 224
1204   19   52     |0   0   0  | 224 255 255
1205   19   53     |0   0   0  | 224 224 224
1208   19   56     |0   0   0  | 224 224 224
1209   19   57     |0   0   0  | 224 224 224
1212   19   60     |0   0   0  | 224 224 224
1213   19   61     |0   0   0  | 224 224 224
1217   20   1      |0   0   0  | 255 255 255
1221   20   5      |0   0   0  | 224 224 255
1222   20   6      |0   0   0  | 224 224 224
1225   20   9      |0   0   0  | 224 224 224
1226   20   10     |0   0   0  | 224 224 224
1229   20   13     |0   0   0  | 224 224 224
1230   20   14     |0   0   0  | 224 224 224
1233   20   17     |0   0   0  | 224 224 224
1234   20   18     |0   0   0  | 255 255 224
1238   20   22     |0   0   0  | 224 224 255
1239   20   23     |0   0   0  | 224 224 224
1242   20   26     |0   0   0  | 224 224 224
1243   20   27     |0   0   0  | 224 224 224
1246   20   30     |0   0   0  | 224 224 224
1247   20   31     |0   0   0  | 255 224 224
1251   20   35     |0   0   0  | 224 255 224
1255   20   39     |0   0   0  | 224 224 255
1256   20   40     |0   0   0  | 224 224 224
1259   20   43     |0   0   0  | 224 224 224
1260   20   44     |0   0   0  | 224 224 224
1263   20   47     |0   0   0  | 224 224 224
1264   20   48     |0   0   0  | 255 224 224
1268   20   52     |0   0   0  | 224 255 255
1269   20   53     |0   0   0  | 224 224 224
1272   20   56     |0   0   0  | 224 224 224
1273   20   57     |0   0   0  | 224 224 224
1276   20   60     |0   0   0  | 224 224 224
1277   20   61     |0   0   0  | 224 224 224
1281   21   1      |0   0   0  | 255 255 255
1285   21   5      |0   0   0  | 224 224 255
1286   21   6      |0   0   0  | 224 224 224
1289   21   9      |0   0   0  | 224 224 224
1290   21   10     |0   0   0  | 224 224 224
1293   21   13     |0   0   0  | 224 224 224
1294   21   14     |0   0   0  | 224 224 224
1297   21   17     |0   0   0  | 224 224 224
1298   21   18     |0   0   0  | 255 255 224
1302   21   22     |0   0   0  | 224 224 255
1303   21   23     |0   0   0  | 224 224 224
1306   21   26     |0   0   0  | 224 224 224
1307   21   27     |0   0   0  | 224 224 224
1310   21   30     |0   0   0  | 224 224 224
1311   21   31     |0   0   0  | 255 224 224
1315   21   35     |0   0   0  | 224 255 224
1319   21   39     |0   0   0  | 224 224 255
1320   21   40     |0   0   0  | 224 224 224
1323   21   43     |0   0   0  | 224 224 224
1324   21   44     |0   0   0  | 224 224 224
1327   21   47     |0   0   0  | 224 224 224
1328   21   48     |0   0   0  | 255 224 224
1332   21   52     |0   0   0  | 224 255 255
1333   21   53     |0   0   0  | 224 224 224
1336   21   56     |0   0   0  | 224 224 224
1337   21   57     |0   0   0  | 224 224 224
1340   21   60     |0   0   0  | 224 224 224
1341   21   61     |0   0   0  | 224 224 224
1345   22   1      |0   0   0  | 255 255 255
1349   22   5      |0   0   0  | 224 224 255
1350   22   6      |0   0   0  | 224 224 224
1353   22   9      |0   0   0  | 224 224 224
1354   22   10     |0   0   0  | 224 224 224
1357   22   13     |0   0   0  | 224 224 224
1358   22   14     |0   0   0  | 224 224 224
1361   22   17     |0   0   0  | 224 224 224
1362   22   18     |0   0   0  | 255 255 224
1366   22   22     |0   0   0  | 224 224 255
1367   22   23     |0   0   0  | 224 224 224
