INDEX  ROW  COLUMN |iR  iG  iB | oR  oG  oB
1508   24   36     |0   0   0  | 181 98  31
1518   24   46     |0   0   0  | 119 5   5
1538   25   2      |0   0   0  | 182 90  36
1552   25   16     |0   0   0  | 118 11  1
1555   25   19     |0   0   0  | 182 94  33
1565   25   29     |0   0   0  | 119 2   8
1572   25   36     |0   0   0  | 181 98  31
1582   25   46     |0   0   0  | 119 5   5
1602   26   2      |0   0   0  | 182 90  36
1616   26   16     |0   0   0  | 118 11  1
1619   26   19     |0   0   0  | 182 94  33
1629   26   29     |0   0   0  | 119 2   8
1636   26   36     |0   0   0  | 181 98  31
1646   26   46     |0   0   0  | 119 5   5
1666   27   2      |0   0   0  | 182 90  36
1680   27   16     |0   0   0  | 118 11  1
1683   27   19     |0   0   0  | 182 94  33
1693   27   29     |0   0   0  | 119 2   8
1700   27   36     |0   0   0  | 181 98  31
1710   27   46     |0   0   0  | 119 5   5
1730   28   2      |0   0   0  | 182 90  36
1744   28   16     |0   0   0  | 118 11  1
1747   28   19     |0   0   0  | 182 94  33
1757   28   29     |0   0   0  | 119 2   8
1764   28   36     |0   0   0  | 181 98  31
1774   28   46     |0   0   0  | 119 5   5
1794   29   2      |0   0   0  | 182 90  36
1808   29   16     |0   0   0  | 118 11  1
1811   29   19     |0   0   0  | 182 94  33
1821   29   29     |0   0   0  | 119 2   8
1828   29   36     |0   0   0  | 181 98  31
1838   29   46     |0   0   0  | 119 5   5
1858   30   2      |0   0   0  | 182 90  36
1872   30   16     |0   0   0  | 118 11  1
1875   30   19     |0   0   0  | 182 94  33
1885   30   29     |0   0   0  | 119 2   8
1892   30   36     |0   0   0  | 181 98  31
1902   30   46     |0   0   0  | 119 5   5
1922   31   2      |0   0   0  | 182 90  36
1936   31   16     |0   0   0  | 118 11  1
1939   31   19     |0   0   0  | 182 94  33
1949   31   29     |0   0   0  | 119 2   8
1956   31   36     |0   0   0  | 181 98  31
1966   31   46     |0   0   0  | 119 5   5
1986   32   2      |0   0   0  | 182 90  36
2000   32   16     |0   0   0  | 118 11  1
2003   32   19     |0   0   0  | 182 94  33
2013   32   29     |0   0   0  | 119 2   8
2020   32   36     |0   0   0  | 181 98  31
2030   32   46     |0   0   0  | 119 5   5
2050   33   2      |0   0   0  | 182 90  36
2064   33   16     |0   0   0  | 118 11  1
2067   33   19     |0   0   0  | 182 94  33
2077   33   29     |0   0   0  | 119 2   8
2084   33   36     |0   0   0  | 181 98  31
2094   33   46     |0   0   0  | 119 5   5
2114   34   2      |0   0   0  | 182 90  36
2128   34   16     |0   0   0  | 118 11  1
2131   34   19     |0   0   0  | 182 94  33
2141   34   29     |0   0   0  | 119 2   8
2148   34   36     |0   0   0  | 181 98  31
2158   34   46     |0   0   0  | 119 5   5
2178   35   2      |0   0   0  | 182 90  36
2192   35   16     |0   0   0  | 118 11  1
2195   35   19     |0   0   0  | 182 94  33
2205   35   29     |0   0   0  | 119 2   8
2212   35   36     |0   0   0  | 181 98  31
2222   35   46     |0   0   0  | 119 5   5
2242   36   2      |0   0   0  | 182 90  36
2256   36   16     |0   0   0  | 118 11  1
2259   36   19     |0   0   0  | 182 94  33
2269   36   29     |0   0   0  | 119 2   8
2276   36   36     |0   0   0  | 181 98  31
2286   36   46     |0   0   0  | 119 5   5
2306   37   2      |0   0   0  | 182 90  36
2320   37   16     |0   0   0  | 118 11  1
2323   37   19     |0   0   0  | 182 94  33
2333   37   29     |0   0   0  | 119 2   8
2340   37   36     |0   0   0  | 181 98  31
2350   37   46     |0   0   0  | 119 5   5
2370   38   2      |0   0   0  | 182 90  36
2384   38   16     |0   0   0  | 118 11  1
2387   38   19     |0   0   0  | 182 94  33
2397   38   29     |0   0   0  | 119 2   8
2404   38   36     |0   0   0  | 181 98  31
2414   38   46     |0   0   0  | 119 5   5
2434   39   2      |0   0   0  | 182 90  36
2448   39   16     |0   0   0  | 118 11  1
2451   39   19     |0   0   0  | 182 94  33
2461   39   29     |0   0   0  | 119 2   8
2468   39   36     |0   0   0  | 181 98  31
2478   39   46     |0   0   0  | 119 5   5
2498   40   2      |0   0   0  | 182 90  36
2512   40   16     |0   0   0  | 118 11  1
2515   40   19     |0   0   0  | 182 94  33
2525   40   29     |0   0   0  | 119 2   8
2532   40   36     |0   0   0  | 181 98  31
2542   40   46     |0   0   0  | 119 5   5
2562   41   2      |0   0   0  | 182 90  36
2576   41   16     |0   0   0  | 118 11  1
2579   41   19     |0   0   0  | 182 94  33
2589   41   29     |0   0   0  | 119 2   8
2596   41   36     |0   0   0  | 181 98  31
2606   41   46     |0   0   0  | 119 5   5
2626   42   2      |0   0   0  | 182 90  36
2640   42   16     |0   0   0  | 118 11  1
2643   42   19     |0   0   0  | 182 94  33
2653   42   29     |0   0   0  | 119 2   8
2660   42   36     |0   0   0  | 181 98  31
2670   42   46     |0   0   0  | 119 5   5
2690   43   2      |0   0   0  | 182 90  36
2704   43   16     |0   0   0  | 118 11  1
2707   43   19     |0   0   0  | 182 94  33
2717   43   29     |0   0   0  | 119 2   8
2724   43   36     |0   0   0  | 181 98  31
2734   43   46     |0   0   0  | 119 5   5
2754   44   2      |0   0   0  | 182 90  36
2768   44   16     |0   0   0  | 118 11  1
2771   44   19     |0   0   0  | 182 94  33
2781   44   29     |0   0   0  | 119 2   8
2788   44   36     |0   0   0  | 181 98  31
2798   44   46     |0   0   0  | 119 5   5
2818   45   2      |0   0   0  | 182 90  36
2832   45   16     |0   0   0  | 118 11  1
2835   45   19     |0   0   0  | 182 94  33
2845   45   29     |0   0   0  | 119 2   8
2852   45   36     |0   0   0  | 181 98  31
2862   45   46     |0   0   0  | 119 5   5
2882   46   2      |0   0   0  | 182 90  36
2896   46   16     |0   0   0  | 118 11  1
2899   46   19     |0   0   0  | 182 94  33
2909   46   29     |0   0   0  | 119 2   8
2916   46   36     |0   0   0  | 181 98  31
2926   46   46     |0   0   0  | 119 5   5
2946   47   2      |0   0   0  | 182 90  36
2960   47   16     |0   0   0  | 118 11  1
2963   47   19     |0   0   0  | 182 94  33
2973   47   29     |0   0   0  | 119 2   8
2980   47   36     |0   0   0  | 181 98  31
2990   47   46     |0   0   0  | 119 5   5
3010   48   2      |0   0   0  | 182 90  36
3024   48   16     |0   0   0  | 118 11  1
3027   48   19     |0   0   0  | 182 94  33
3037   48   29     |0   0   0  | 119 2   8
3044   48   36     |0   0   0  | 181 98  31
3054   48   46     |0   0   0  | 119 5   5
3074   49   2      |0   0   0  | 182 90  36
3088   49   16     |0   0   0  | 118 11  1
3091   49   19     |0   0   0  | 182 94  33
3101   49   29     |0   0   0  | 119 2   8
3108   49   36     |0   0   0  | 181 98  31
3118   49   46     |0   0   0  | 119 5   5
3138   50   2      |0   0   0  | 182 90  36
3152   50   16     |0   0   0  | 118 11  1
3155   50   19     |0   0   0  | 182 94  33
3165   50   29     |0   0   0  | 119 2   8
3172   50   36     |0   0   0  | 181 98  31
3182   50   46     |0   0   0  | 119 5   5
3202   51   2      |0   0   0  | 182 90  36
3216   51   16     |0   0   0  | 118 11  1
3219   51   19     |0   0   0  | 182 94  33
3229   51   29     |0   0   0  | 119 2   8
3236   51   36     |0   0   0  | 181 98  31
3246   51   46     |0   0   0  | 119 5   5
3266   52   2      |0   0   0  | 182 90  36
3280   52   16     |0   0   0  | 118 11  1
3283   52   19     |0   0   0  | 182 94  33
3293   52   29     |0   0   0  | 119 2   8
3300   52   36     |0   0   0  | 181 98  31
3310   52   46     |0   0   0  | 119 5   5
3330   53   2      |0   0   0  | 182 90  36
3344   53   16     |0   0   0  | 118 11  1
3347   53   19     |0   0   0  | 182 94  33
3357   53   29     |0   0   0  | 119 2   8
3364   53   36     |0   0   0  | 181 98  31
3374   53   46     |0   0   0  | 119 5   5
3394   54   2      |0   0   0  | 182 90  36
3408   54   16     |0   0   0  | 118 11  1
3411   54   19     |0   0   0  | 182 94  33
3421   54   29     |0   0   0  | 119 2   8
3428   54   36     |0   0   0  | 181 98  31
3438   54   46     |0   0   0  | 119 5   5
3458   55   2      |0   0   0  | 182 90  36
3472   55   16     |0   0   0  | 118 11  1
3475   55   19     |0   0   0  | 182 94  33
3485   55   29     |0   0   0  | 119 2   8
3492   55   36     |0   0   0  | 181 98  31
3502   55   46     |0   0   0  | 119 5   5
3522   56   2      |0   0   0  | 182 90  36
3536   56   16     |0   0   0  | 118 11  1
3539   56   19     |0   0   0  | 182 94  33
3549   56   29     |0   0   0  | 119 2   8
3556   56   36     |0   0   0  | 181 98  31
3566   56   46     |0   0   0  | 119 5   5
3586   57   2      |0   0   0  | 182 90  36
3600   57   16     |0   0   0  | 118 11  1
3603   57   19     |0   0   0  | 182 94  33
3613   57   29     |0   0   0  | 119 2   8
3620   57   36     |0   0   0  | 181 98  31
3630   57   46     |0   0   0  | 119 5   5
3650   58   2      |0   0   0  | 182 90  36
3664   58   16     |0   0   0  | 118 11  1
3667   58   19     |0   0   0  | 182 94  33
3677   58   29     |0   0   0  | 119 2   8
3684   58   36     |0   0   0  | 181 98  31
3694   58   46     |0   0   0  | 119 5   5
3714   59   2      |0   0   0  | 182 90  36
3728   59   16     |0   0   0  | 118 11  1
3731   59   19     |0   0   0  | 182 94  33
3741   59   29     |0   0   0  | 119 2   8
3748   59   36     |0   0   0  | 181 98  31
3758   59   46     |0   0   0  | 119 5   5
3778   60   2      |0   0   0  | 182 90  36
3792   60   16     |0   0   0  | 118 11  1
3795   60   19     |0   0   0  | 182 94  33
3805   60   29     |0   0   0  | 119 2   8
3812   60   36     |0   0   0  | 181 98  31
3822   60   46     |0   0   0  | 119 5   5
3842   61   2      |0   0   0  | 182 90  36
3856   61   16     |0   0   0  | 118 11  1
3859   61   19     |0   0   0  | 182 94  33
3869   61   29     |0   0   0  | 119 2   8
3876   61   36     |0   0   0  | 181 98  31
3886   61   46     |0   0   0  | 119 5   5
3906   62   2      |0   0   0  | 182 90  36
3920   62   16     |0   0   0  | 118 11  1
3923   62   19     |0   0   0  | 182 94  33
3933   62   29     |0   0   0  | 119 2   8
3940   62   36     |0   0   0  | 181 98  31
3950   62   46     |0   0   0  | 119 5   5
3970   63   2      |0   0   0  | 182 90  36
3984   63   16     |0   0   0  | 118 11  1
3987   63   19     |0   0   0  | 182 94  33
3997   63   29     |0   0   0  | 119 2   8
4004   63   36     |0   0   0  | 181 98  31
4014   63   46     |0   0   0  | 119 5   5
4034   64   2      |0   0   0  | 182 90  36
4048   64   16     |0   0   0  | 118 11  1
4051   64   19     |0   0   0  | 182 94  33
4061   64   29     |0   0   0  | 119 2   8
4068   64   36     |0   0   0  | 181 98  31
4078   64   46     |0   0   0  | 119 5   5
