INDEX  ROW  COLUMN |iR  iG  iB | oR  oG  oB
595    5    83     |0   0   0  | 62  72  82
596    5    84     |0   0   0  | 122 132 142
597    5    85     |0   0   0  | 182 192 255
600    5    88     |0   0   0  | 106 116 126
601    5    89     |0   0   0  | 166 176 186
602    5    90     |0   0   0  | 255 255 255
604    5    92     |0   0   0  | 90  100 110
605    5    93     |0   0   0  | 150 160 170
606    5    94     |0   0   0  | 255 255 255
608    5    96     |0   0   0  | 74  84  94
609    5    97     |0   0   0  | 134 144 154
610    5    98     |0   0   0  | 194 255 255
613    5    101    |0   0   0  | 118 128 138
614    5    102    |0   0   0  | 178 188 255
617    5    105    |0   0   0  | 102 112 122
618    5    106    |0   0   0  | 162 172 182
619    5    107    |0   0   0  | 255 255 255
621    5    109    |0   0   0  | 86  96  106
622    5    110    |0   0   0  | 146 156 166
623    5    111    |0   0   0  | 255 255 255
625    5    113    |0   0   0  | 70  80  90
626    5    114    |0   0   0  | 130 140 150
627    5    115    |0   0   0  | 190 255 255
630    5    118    |0   0   0  | 114 124 134
631    5    119    |0   0   0  | 174 184 194
632    5    120    |0   0   0  | 255 255 255
634    5    122    |0   0   0  | 98  108 118
635    5    123    |0   0   0  | 158 168 178
636    5    124    |0   0   0  | 255 255 255
638    5    126    |0   0   0  | 82  92  102
639    5    127    |0   0   0  | 142 152 162
640    5    128    |0   0   0  | 255 255 255
643    6    3      |0   0   0  | 186 196 206
644    6    4      |0   0   0  | 186 196 255
647    6    7      |0   0   0  | 110 120 130
648    6    8      |0   0   0  | 170 180 190
649    6    9      |0   0   0  | 255 255 255
651    6    11     |0   0   0  | 94  104 114
652    6    12     |0   0   0  | 154 164 174
653    6    13     |0   0   0  | 255 255 255
655    6    15     |0   0   0  | 78  88  98
656    6    16     |0   0   0  | 138 148 158
657    6    17     |0   0   0  | 255 255 255
659    6    19     |0   0   0  | 62  72  82
660    6    20     |0   0   0  | 122 132 142
661    6    21     |0   0   0  | 182 192 255
664    6    24     |0   0   0  | 106 116 126
665    6    25     |0   0   0  | 166 176 186
666    6    26     |0   0   0  | 255 255 255
668    6    28     |0   0   0  | 90  100 110
669    6    29     |0   0   0  | 150 160 170
670    6    30     |0   0   0  | 255 255 255
672    6    32     |0   0   0  | 74  84  94
673    6    33     |0   0   0  | 134 144 154
674    6    34     |0   0   0  | 194 255 255
677    6    37     |0   0   0  | 118 128 138
678    6    38     |0   0   0  | 178 188 255
681    6    41     |0   0   0  | 102 112 122
682    6    42     |0   0   0  | 162 172 182
683    6    43     |0   0   0  | 255 255 255
685    6    45     |0   0   0  | 86  96  106
686    6    46     |0   0   0  | 146 156 166
687    6    47     |0   0   0  | 255 255 255
689    6    49     |0   0   0  | 70  80  90
690    6    50     |0   0   0  | 130 140 150
691    6    51     |0   0   0  | 190 255 255
694    6    54     |0   0   0  | 114 124 134
695    6    55     |0   0   0  | 174 184 194
696    6    56     |0   0   0  | 255 255 255
698    6    58     |0   0   0  | 98  108 118
699    6    59     |0   0   0  | 158 168 178
700    6    60     |0   0   0  | 255 255 255
702    6    62     |0   0   0  | 82  92  102
703    6    63     |0   0   0  | 142 152 162
704    6    64     |0   0   0  | 255 255 255
706    6    66     |0   0   0  | 66  76  86
707    6    67     |0   0   0  | 126 136 146
708    6    68     |0   0   0  | 186 196 255
711    6    71     |0   0   0  | 110 120 130
712    6    72     |0   0   0  | 170 180 190
713    6    73     |0   0   0  | 255 255 255
715    6    75     |0   0   0  | 94  104 114
716    6    76     |0   0   0  | 154 164 174
717    6    77     |0   0   0  | 255 255 255
719    6    79     |0   0   0  | 78  88  98
720    6    80     |0   0   0  | 138 148 158
721    6    81     |0   0   0  | 255 255 255
723    6    83     |0   0   0  | 62  72  82
724    6    84     |0   0   0  | 122 132 142
725    6    85     |0   0   0  | 182 192 255
728    6    88     |0   0   0  | 106 116 126
729    6    89     |0   0   0  | 166 176 186
730    6    90     |0   0   0  | 255 255 255
732    6    92     |0   0   0  | 90  100 110
733    6    93     |0   0   0  | 150 160 170
734    6    94     |0   0   0  | 255 255 255
736    6    96     |0   0   0  | 74  84  94
737    6    97     |0   0   0  | 134 144 154
738    6    98     |0   0   0  | 194 255 255
741    6    101    |0   0   0  | 118 128 138
742    6    102    |0   0   0  | 178 188 255
745    6    105    |0   0   0  | 102 112 122
746    6    106    |0   0   0  | 162 172 182
747    6    107    |0   0   0  | 255 255 255
749    6    109    |0   0   0  | 86  96  106
750    6    110    |0   0   0  | 146 156 166
751    6    111    |0   0   0  | 255 255 255
753    6    113    |0   0   0  | 70  80  90
754    6    114    |0   0   0  | 130 140 150
755    6    115    |0   0   0  | 190 255 255
758    6    118    |0   0   0  | 114 124 134
759    6    119    |0   0   0  | 174 184 194
760    6    120    |0   0   0  | 255 255 255
762    6    122    |0   0   0  | 98  108 118
763    6    123    |0   0   0  | 158 168 178
764    6    124    |0   0   0  | 255 255 255
766    6    126    |0   0   0  | 82  92  102
767    6    127    |0   0   0  | 142 152 162
768    6    128    |0   0   0  | 255 255 255
771    7    3      |0   0   0  | 186 196 206
772    7    4      |0   0   0  | 186 196 255
775    7    7      |0   0   0  | 110 120 130
776    7    8      |0   0   0  | 170 180 190
777    7    9      |0   0   0  | 255 255 255
779    7    11     |0   0   0  | 94  104 114
780    7    12     |0   0   0  | 154 164 174
781    7    13     |0   0   0  | 255 255 255
783    7    15     |0   0   0  | 78  88  98
784    7    16     |0   0   0  | 138 148 158
785    7    17     |0   0   0  | 255 255 255
787    7    19     |0   0   0  | 62  72  82
788    7    20     |0   0   0  | 122 132 142
789    7    21     |0   0   0  | 182 192 255
792    7    24     |0   0   0  | 106 116 126
793    7    25     |0   0   0  | 166 176 186
794    7    26     |0   0   0  | 255 255 255
796    7    28     |0   0   0  | 90  100 110
797    7    29     |0   0   0  | 150 160 170
798    7    30     |0   0   0  | 255 255 255
800    7    32     |0   0   0  | 74  84  94
801    7    33     |0   0   0  | 134 144 154
802    7    34     |0   0   0  | 194 255 255
805    7    37     |0   0   0  | 118 128 138
806    7    38     |0   0   0  | 178 188 255
809    7    41     |0   0   0  | 102 112 122
810    7    42     |0   0   0  | 162 172 182
811    7    43     |0   0   0  | 255 255 255
813    7    45     |0   0   0  | 86  96  106
814    7    46     |0   0   0  | 146 156 166
815    7    47     |0   0   0  | 255 255 255
817    7    49     |0   0   0  | 70  80  90
818    7    50     |0   0   0  | 130 140 150
819    7    51     |0   0   0  | 190 255 255
822    7    54     |0   0   0  | 114 124 134
823    7    55     |0   0   0  | 174 184 194
824    7    56     |0   0   0  | 255 255 255
826    7    58     |0   0   0  | 98  108 118
827    7    59     |0   0   0  | 158 168 178
828    7    60     |0   0   0  | 255 255 255
830    7    62     |0   0   0  | 82  92  102
831    7    63     |0   0   0  | 142 152 162
832    7    64     |0   0   0  | 255 255 255
834    7    66     |0   0   0  | 66  76  86
835    7    67     |0   0   0  | 126 136 146
836    7    68     |0   0   0  | 186 196 255
839    7    71     |0   0   0  | 110 120 130
840    7    72     |0   0   0  | 170 180 190
841    7    73     |0   0   0  | 255 255 255
843    7    75     |0   0   0  | 94  104 114
844    7    76     |0   0   0  | 154 164 174
845    7    77     |0   0   0  | 255 255 255
847    7    79     |0   0   0  | 78  88  98
848    7    80     |0   0   0  | 138 148 158
849    7    81     |0   0   0  | 255 255 255
851    7    83     |0   0   0  | 62  72  82
852    7    84     |0   0   0  | 122 132 142
853    7    85     |0   0   0  | 182 192 255
856    7    88     |0   0   0  | 106 116 126
857    7    89     |0   0   0  | 166 176 186
858    7    90     |0   0   0  | 255 255 255
860    7    92     |0   0   0  | 90  100 110
861    7    93     |0   0   0  | 150 160 170
862    7    94     |0   0   0  | 255 255 255
864    7    96     |0   0   0  | 74  84  94
865    7    97     |0   0   0  | 134 144 154
866    7    98     |0   0   0  | 194 255 255
869    7    101    |0   0   0  | 118 128 138
870    7    102    |0   0   0  | 178 188 255
873    7    105    |0   0   0  | 102 112 122
874    7    106    |0   0   0  | 162 172 182
875    7    107    |0   0   0  | 255 255 255
877    7    109    |0   0   0  | 86  96  106
878    7    110    |0   0   0  | 146 156 166
879    7    111    |0   0   0  | 255 255 255
881    7    113    |0   0   0  | 70  80  90
882    7    114    |0   0   0  | 130 140 150
883    7    115    |0   0   0  | 190 255 255
886    7    118    |0   0   0  | 114 124 134
887    7    119    |0   0   0  | 174 184 194
888    7    120    |0   0   0  | 255 255 255
890    7    122    |0   0   0  | 98  108 118
891    7    123    |0   0   0  | 158 168 178
892    7    124    |0   0   0  | 255 255 255
894    7    126    |0   0   0  | 82  92  102
895    7    127    |0   0   0  | 142 152 162
896    7    128    |0   0   0  | 255 255 255
899    8    3      |0   0   0  | 186 196 206
900    8    4      |0   0   0  | 186 196 255
903    8    7      |0   0   0  | 110 120 130
904    8    8      |0   0   0  | 170 180 190
905    8    9      |0   0   0  | 255 255 255
907    8    11     |0   0   0  | 94  104 114
908    8    12     |0   0   0  | 154 164 174
909    8    13     |0   0   0  | 255 255 255
911    8    15     |0   0   0  | 78  88  98
912    8    16     |0   0   0  | 138 148 158
913    8    17     |0   0   0  | 255 255 255
915    8    19     |0   0   0  | 62  72  82
916    8    20     |0   0   0  | 122 132 142
917    8    21     |0   0   0  | 182 192 255
920    8    24     |0   0   0  | 106 116 126
921    8    25     |0   0   0  | 166 176 186
922    8    26     |0   0   0  | 255 255 255
924    8    28     |0   0   0  | 90  100 110
925    8    29     |0   0   0  | 150 160 170
926    8    30     |0   0   0  | 255 255 255
928    8    32     |0   0   0  | 74  84  94
929    8    33     |0   0   0  | 134 144 154
930    8    34     |0   0   0  | 194 255 255
933    8    37     |0   0   0  | 118 128 138
934    8    38     |0   0   0  | 178 188 255
937    8    41     |0   0   0  | 102 112 122
938    8    42     |0   0   0  | 162 172 182
939    8    43     |0   0   0  | 255 255 255
941    8    45     |0   0   0  | 86  96  106
942    8    46     |0   0   0  | 146 156 166
943    8    47     |0   0   0  | 255 255 255
945    8    49     |0   0   0  | 70  80  90
946    8    50     |0   0   0  | 130 140 150
947    8    51     |0   0   0  | 190 255 255
950    8    54     |0   0   0  | 114 124 134
951    8    55     |0   0   0  | 174 184 194
952    8    56     |0   0   0  | 255 255 255
954    8    58     |0   0   0  | 98  108 118
955    8    59     |0   0   0  | 158 168 178
956    8    60     |0   0   0  | 255 255 255
958    8    62     |0   0   0  | 82  92  102
959    8    63     |0   0   0  | 142 152 162
960    8    64     |0   0   0  | 255 255 255
962    8    66     |0   0   0  | 66  76  86
963    8    67     |0   0   0  | 126 136 146
964    8    68     |0   0   0  | 186 196 255
967    8    71     |0   0   0  | 110 120 130
968    8    72     |0   0   0  | 170 180 190
969    8    73     |0   0   0  | 255 255 255
971    8    75     |0   0   0  | 94  104 114
972    8    76     |0   0   0  | 154 164 174
973    8    77     |0   0   0  | 255 255 255
975    8    79     |0   0   0  | 78  88  98
976    8    80     |0   0   0  | 138 148 158
977    8    81     |0   0   0  | 255 255 255
979    8    83     |0   0   0  | 62  72  82
980    8    84     |0   0   0  | 122 132 142
981    8    85     |0   0   0  | 182 192 255
984    8    88     |0   0   0  | 106 116 126
985    8    89     |0   0   0  | 166 176 186
986    8    90     |0   0   0  | 255 255 255
988    8    92     |0   0   0  | 90  100 110
989    8    93     |0   0   0  | 150 160 170
990    8    94     |0   0   0  | 255 255 255
992    8    96     |0   0   0  | 74  84  94
993    8    97     |0   0   0  | 134 144 154
994    8    98     |0   0   0  | 194 255 255
997    8    101    |0   0   0  | 118 128 138
998    8    102    |0   0   0  | 178 188 255
1001   8    105    |0   0   0  | 102 112 122
1002   8    106    |0   0   0  | 162 172 182
1003   8    107    |0   0   0  | 255 255 255
1005   8    109    |0   0   0  | 86  96  106
1006   8    110    |0   0   0  | 146 156 166
1007   8    111    |0   0   0  | 255 255 255
1009   8    113    |0   0   0  | 70  80  90
1010   8    114    |0   0   0  | 130 140 150
1011   8    115    |0   0   0  | 190 255 255
1014   8    118    |0   0   0  | 114 124 134
1015   8    119    |0   0   0  | 174 184 194
1016   8    120    |0   0   0  | 255 255 255
1018   8    122    |0   0   0  | 98  108 118
1019   8    123    |0   0   0  | 158 168 178
1020   8    124    |0   0   0  | 255 255 255
1022   8    126    |0   0   0  | 82  92  102
1023   8    127    |0   0   0  | 142 152 162
1024   8    128    |0   0   0  | 255 255 255
1027   9    3      |0   0   0  | 186 196 206
1028   9    4      |0   0   0  | 186 196 255
1031   9    7      |0   0   0  | 110 120 130
1032   9    8      |0   0   0  | 170 180 190
1033   9    9      |0   0   0  | 255 255 255
1035   9    11     |0   0   0  | 94  104 114
1036   9    12     |0   0   0  | 154 164 174
1037   9    13     |0   0   0  | 255 255 255
1039   9    15     |0   0   0  | 78  88  98
1040   9    16     |0   0   0  | 138 148 158
1041   9    17     |0   0   0  | 255 255 255
1043   9    19     |0   0   0  | 62  72  82
1044   9    20     |0   0   0  | 122 132 142
1045   9    21     |0   0   0  | 182 192 255
1048   9    24     |0   0   0  | 106 116 126
1049   9    25     |0   0   0  | 166 176 186
1050   9    26     |0   0   0  | 255 255 255
1052   9    28     |0   0   0  | 90  100 110
1053   9    29     |0   0   0  | 150 160 170
1054   9    30     |0   0   0  | 255 255 255
1056   9    32     |0   0   0  | 74  84  94
1057   9    33     |0   0   0  | 134 144 154
1058   9    34     |0   0   0  | 194 255 255
1061   9    37     |0   0   0  | 118 128 138
1062   9    38     |0   0   0  | 178 188 255
1065   9    41     |0   0   0  | 102 112 122
1066   9    42     |0   0   0  | 162 172 182
1067   9    43     |0   0   0  | 255 255 255
1069   9    45     |0   0   0  | 86  96  106
1070   9    46     |0   0   0  | 146 156 166
1071   9    47     |0   0   0  | 255 255 255
1073   9    49     |0   0   0  | 70  80  90
1074   9    50     |0   0   0  | 130 140 150
1075   9    51     |0   0   0  | 190 255 255
1078   9    54     |0   0   0  | 114 124 134
1079   9    55     |0   0   0  | 174 184 194
1080   9    56     |0   0   0  | 255 255 255
1082   9    58     |0   0   0  | 98  108 118
1083   9    59     |0   0   0  | 158 168 178
1084   9    60     |0   0   0  | 255 255 255
1086   9    62     |0   0   0  | 82  92  102
1087   9    63     |0   0   0  | 142 152 162
1088   9    64     |0   0   0  | 255 255 255
1090   9    66     |0   0   0  | 66  76  86
1091   9    67     |0   0   0  | 126 136 146
1092   9    68     |0   0   0  | 186 196 255
1095   9    71     |0   0   0  | 110 120 130
1096   9    72     |0   0   0  | 170 180 190
1097   9    73     |0   0   0  | 255 255 255
1099   9    75     |0   0   0  | 94  104 114
1100   9    76     |0   0   0  | 154 164 174
